,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
662,5,True,"06 20, 2017",A2PJ5F6BY1TZNK,B0058YEJ5K,"{'Size:': ' 9 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Jennifer,"I love these shoes so much that  I reordered another pair online. It's hard to find shoes that fit my really wide feet! The heel back is my favorite part on them, they're thin and feel like another layer of skin, not bulky or tight at all.  I walked all over Europe in these!",I love these shoes so much that I reordered another pair ...,1497916800,,
2785,5,True,"03 22, 2018",A3KKVVAINMZF9D,B014IBJKNO,"{'Size:': ' 9 M US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Nadege Marcellus,"Straight out of the box, these shoes are great! Very lightweight and fits comfortably on my feet like a glove! I love most especially that the sole is not bulky like my previous running shoes  I hated those things lol! I would give them a shot and they are great for the price!",these shoes are great! Very lightweight and fits comfortably on my feet ...,1521676800,2.0,"['https://images-na.ssl-images-amazon.com/images/I/61nv8h45pHL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71mOYBlBnAL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/619NiK+tIRL._SY88.jpg']"
1406,4,True,"05 18, 2017",A10WPKF2VH1JWY,B009MA34NY,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",J. Mitchell,Wife happy with fit.,HIIT shoes,1495065600,,
2369,5,True,"03 20, 2016",A3ONF0JD2UBP54,B010RRWKT4,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Denise L Woodruff,Put them on and walked 3 hours with no problem! Love them! So light feeling,Love them! So light feeling,1458432000,,
2118,4,True,"07 7, 2017",A29K85C92Z8HGR,B005AGO4LU,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",MET,"It's been a long time since I've worked a cross training shoe. This shoe is very light and minimally passed compared to running shoes. That's not meant to be a knock, just a fact.

I ordered the shoes half a size up because as a former runner, I'm used to my feet needing room to spread and swell. I wish I hadn't because they feel a little roomy. I have orthotics, so I think I can remedy the issue once I swap those in.

Otherwise, very good shoes",Light shoes,1499385600,,
1388,5,True,"06 19, 2017",A2JOUOASELY1XR,B009MA34NY,"{'Size:': ' 11 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",R. Petersen,I feel like this pair of shoes was made for my feet. Great fit and comfort! Very pleased with this purchase.,I feel like this pair of shoes was made for my feet,1497830400,,
1402,5,True,"05 22, 2017",A12FBA7DCFE5W7,B009MA34NY,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Julia,The shoe fit has expected. It is comfortable.,It is comfortable.,1495411200,,
554,5,True,"02 27, 2018",A3O3KF45YVTOGY,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,I love the shoe and it fit as expected the photos and description are accurate if you're looking for a shoe that has more cushion or support try a different style but as far as wanting a lightweight and breathable shoe this is it. I am very satisfied with this purchase,I love the shoes and the description and photos were accurate,1519689600,,
1874,2,True,"12 16, 2016",A1R7S4XNZLSLBH,B0092UF54A,"{'Size:': ' 8 B(M) US', 'Color:': ' Grey'}",Wollstonecraft,I returned these as they were not true to size. They ran large.,Not true to size,1481846400,,
774,5,True,"12 29, 2016",A37RTXMIC21YOH,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",R Hyden,Came quick and my daughter LOVES them,Five Stars,1482969600,,
960,5,True,"10 24, 2017",AJX8JEGB4Z8AI,B0014F7B98,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/Green Glow-blue Glow-white'}",Charla McDaniel,These were exactly what I expected.,Five Stars,1508803200,,
511,4,True,"05 24, 2015",A2UUEV4MYOJY66,B001LNSY2Q,,Fix-it Man,Not much for wearing anything other than jeans. These fit OK for my size. Nice for lounging in around the house.,Fleece Pants,1432425600,,
786,4,True,"12 8, 2016",A1QGX3IWOHIZYA,B0058YEJ5K,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/Red Bronze/White'}",Jenny Jones,Just too big otherwise I liked them!,Four Stars,1481155200,,
409,5,True,"01 1, 2017",A1LLX8PMQSAUHT,B001IKJOLW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",teco,"fits perfect, my daughter loves them",Five Stars,1483228800,,
2844,5,True,"10 26, 2017",A312BTXKFHK927,B014IBJKNO,"{'Size:': ' 10 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",D. Bonnet,Purchased these for my wife as she has a similar pair that is wearing out.  She has feet are difficult to fit and these fit perfectly without pressure on sensitive portions of her feet.,Purchased these for my wife as she has a similar ...,1508976000,,
530,5,True,"04 15, 2018",A3P9DECTULU1B3,B0058YEJ5K,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",JP,"Great shoe. I've had Nike's before and have always been pleased with the comfort, performance, and quality. Though I will say this was the first time I ordered a pair online without trying them on first, so I was nervous. But this turned out to be a great choice. Breathable, lightweight but sturdy, and comfortable during all my workouts. The built-in arch support is great and I've had no discomfort after 2 weeks of use. As far as the sole thickness and cushioning goes, I would consider these a 'medium' build (not thin, not overly thick) so if you're into heavy running outdoors then take that into consideration. Everyone is different in their preference for cushioning, but I think for light runs on a treadmill they would be sufficient. Love these, highly recommend!",Great shoe!,1523750400,,
332,4,True,"04 27, 2017",A21SV1XYXF2GK,B001IKJOLW,"{'Size:': ' 7 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Morgan Slimskey,"Purchased to wear for weightlifting and Zumba. Zumba trial was last night, and they were great! Super comfortable, good ventilation! Not too much padding, very minimalist, which is just what I wanted",and they were great! Super comfortable,1493251200,,
2419,5,True,"03 2, 2018",A2RZ3T3ECENTMO,B010RRWKT4,"{'Size:': ' 11 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Jo,Very comfortable shoes. This is my second pair of this style of shoe because I loved them that much.,Very comfortable shoes. This is my second pair of this ...,1519948800,,
2567,5,True,"04 20, 2017",A135KOM855ZA5,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Perfect,Five Stars,1492646400,,
520,3,True,"03 23, 2016",A2YI41MCJB2QCV,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Elizabeth Gravesen,I always get a half size up in my tennis shoes. For some reason these feel to big in the heel area and wide.,I always get a half size up in my tennis ...,1458691200,7.0,
613,5,True,"09 27, 2017",A1EF7YWCNN7E9K,B0058YEJ5K,"{'Size:': ' 11.5 B(M) US', 'Color:': ' Cool Grey/Rage Green/Hyper Turquoise'}",Kelly M,Ordered half a size larger than my usual shoe size and fits perfectly.,Nike runs small,1506470400,,
1528,5,True,"10 29, 2016",A2CP5A30XO5JUO,B009MA34NY,"{'Size:': ' 9 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Aaron O.,Love them!  Very comfortable and great for weight training!,Love them! Very comfortable and great for weight training,1477699200,,
1904,5,True,"10 15, 2016",A1X1ZJUOWLSFPG,B0092UF54A,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Gayla F. Frazier,Most comfortable training shoes I've worn in a long time.,Lightweight yet supportive,1476489600,,
2072,5,True,"10 3, 2017",AQAY0P6DQAWDL,B005AGO4LU,"{'Size:': ' 6 B(M) US', 'Color:': ' Black'}",Ashley Files,Bought these as my back up shoes but they have turned into my daily ones I go to! So comfortable and my feet don't hurt after long hours on my feet. I own a cleaning business so I need my feet not to hurt in the middle of the day.,Honestly Fantastic Shoes,1506988800,,
2334,3,True,"04 4, 2016",A4M7JTCBXRAT3,B005AGO4LU,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Micki from FL,"This is a shoe I will wear with black dress pants or jeans when I need comfort and a little style, but I am not impressed.  This is a very flimsy shoe with little support at all.  Not like any Nike I've ever purchased in the past.  It looks nice, but it's not comfortable.","LOOKS GOOD, FEELS ICKY!",1459728000,2.0,
1579,5,True,"05 20, 2016",A1OOBIVO3APP7E,B009MA34NY,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Rosana Maita,Nice shoes,Five Stars,1463702400,,
2135,1,True,"06 5, 2017",A3T9CL6JYWAP40,B005AGO4LU,"{'Size:': ' 8.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Stacie,I've not even had them a month and the bottom is coming off. I'm not happy!,Falling apart already!!,1496620800,,
2403,5,True,"04 4, 2018",A1S4O68F0UG4GA,B010RRWKT4,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",JAXJAG,Great arch support and comfortable.,Great cross trainer,1522800000,,
408,5,True,"01 1, 2017",A3A90ECS7ALV4T,B001IKJOLW,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/Red Bronze/White'}",marysaw,love the lightweight and the fit,Five Stars,1483228800,,
136,1,True,"02 19, 2018",A276HQXYS553QW,B0014F8TIU,"{'Size:': ' One Size', 'Color:': ' Black/White'}",AvidShopper,Should have listened to other reviews. The elastics does not hold up.,One Star,1518998400,,
2271,5,True,"10 24, 2016",AD7ZF3D5JH9HL,B005AGO4LU,"{'Size:': ' 7 B(M) US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",Vickie Hairston,Fit to size. Comfortable,Five Stars,1477267200,,
2736,4,True,"04 20, 2016",A2C6XHB0AEBNEG,B010RRWKT4,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,I really like them!,Four Stars,1461110400,,
2995,5,True,"01 22, 2017",A8I41EKH4UI1Y,B014IBJKNO,"{'Size:': ' 9.5 M US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",SLM,Great arch support and cushion both for the heel and ball of the foot. Great aerobic shoe!,Nice Support,1485043200,,
2973,5,True,"03 13, 2017",A2O3GSYI4B5Z9H,B014IBJKNO,"{'Size:': ' 9 M US', 'Color:': ' Grey'}",Letitia C,It's hard to find a lightweight athletic shoe with a wide toe box. This shoe has that. I am happy with the support for walking and everyday wear. I wouldn't run in them. Now I just have to stock up on as many pair as I can afford before Nike discontinues them :). Don't you hate when that happens?,Hurry before they're gone!,1489363200,,
2210,4,True,"02 8, 2017",ABWHIDHK8JSRD,B005AGO4LU,"{'Size:': ' 8 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",ddsmith8,"I was wearing running shoes for cardio dance classes at the gym because I thought they would be sufficient. After getting 2 blood blisters I did some research and found out cross trainers would be more appropriate which is how I ended up buying this pair. They are slightly longer in look then I  would like but I think that is typical of cross trainers. Also, the lacing is done in a way that allows you to tie too tightly if you're not careful (my toes were tingling during one particular work out when I had done this). Other then that I am very happy with the shoes.",They are slightly longer in look then I was would like but I think that is typical of cross trainers,1486512000,4.0,
134,5,True,"07 22, 2015",A3CNRM11BHAR1A,B0012DR1LU,,DD,Havaiana's are THE BEST!!!,Five Stars,1437523200,,
2795,5,True,"03 2, 2018",A2RZ3T3ECENTMO,B014IBJKNO,"{'Size:': ' 11 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Jo,Very comfortable shoes. This is my second pair of this style of shoe because I loved them that much.,Very comfortable shoes. This is my second pair of this ...,1519948800,,
458,1,True,"09 11, 2016",A3SM5XENOINDNH,B001IKJOLW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Marielys Rodrguez,After using this shoes seven times for regular activities like walking or dancing the sole came out. I am very disappointed. I don't recommend this product at all. The worse part is that I can not return this item because the return window closed 4 days ago.,Poor Quality. Don't buy.,1473552000,14.0,"['https://images-na.ssl-images-amazon.com/images/I/71F8+fVLrWL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71f2Jg+qVcL._SY88.jpg']"
565,5,True,"02 1, 2018",A3VGHF7VNFBMCQ,B0058YEJ5K,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",sporting road,daughter loves them,Five Stars,1517443200,,
98,3,True,"04 13, 2017",A2NEJIX5NIH2ZZ,B000YFSR5G,"{'Size:': ' Medium', 'Color:': ' Black'}",jami,They fit great. But they fade bad,Three Stars,1492041600,,
460,4,True,"09 6, 2016",AIIPH3GX5LWS0,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Sophie G,"I've worn these to work out for 5 days in a row now. Initially, my arches ached but over time the discomfort subsided entirely. I've done everything from bootcamps, resistance training, running and Zumba. So yeah.., they are truly crosstrainers ;-)",Does the job!,1473120000,2.0,
147,3,True,"07 12, 2015",A1Z8U8IPBLBEU5,B0017LGD34,,Seth Hanson,Not pretty for fashion but great around the house and work.,Three Stars,1436659200,,
1049,4,True,"04 27, 2017",A1RNS06YMZXM0K,B0014F7B98,"{'Size:': ' 7.5 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Amazon Customer,Very comfortable sneakers and I also like the way it fits.,Four Stars,1493251200,,
2757,5,True,"06 3, 2018",A3H6A9RH9LN2LJ,B014IBJKNO,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Lea M,"Love these shoes! Great fit, very light weight.",Five Stars,1527984000,,
76,4,True,"01 29, 2016",A3HX4X3TIABWOV,B0014HA6VG,"{'Size:': ' One Size', 'Color:': ' Fireman (Red)'}",Denise A. Conte,"Sadly, not a true red. It's definitely orange",Four Stars,1454025600,,
2173,5,True,"04 8, 2017",A2AGT9INDKDK6B,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Love them!  I ordered an 8.5 because I usually wear that size but these are a bit big. I wish I ordered an 8. They are really comfortable and I enjoy wearing them.,"Look amazing, runs slightly big.",1491609600,,
2145,4,True,"05 18, 2017",A10WPKF2VH1JWY,B005AGO4LU,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",J. Mitchell,Wife happy with fit.,HIIT shoes,1495065600,,
175,5,True,"04 3, 2018",A3RHNGQAZWUX01,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Masher41,second pair. Comfortable and great for people with bunion issues or previous surgeries.  Sole wears great,staple sneakers,1522713600,,
3051,5,True,"10 19, 2016",A2HL6AXS8GU07F,B014IBJKNO,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Picky daughter actually loves them.,Worth it.,1476835200,,
1515,5,True,"11 27, 2016",ACDIEMICS7XGC,B009MA34NY,"{'Size:': ' 10 B(M) US', 'Color:': ' Pink Blast/Stealth/Hyper Pink/White'}",Shopping Queen,"Love these shoes, I have worn them all day and found them really comfortable with no aching feet at the end of the day. Fantastic colour and true to size. I also bought  Nike Women's Flex Supreme Tr 3 Pnk Pw/Mtllc Slvr/Cl Gry/White Training Shoe and these shoes are slightly more comfortable than those even though they look very similar.",Love them,1480204800,,
3111,4,True,"04 19, 2016",A3UMNRR89DIZRM,B014IBJKNO,"{'Size:': ' 7 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Good light weight shoe...had to add insole for more support.,Four Stars,1461024000,2.0,
994,3,True,"08 8, 2017",A9KR8PT0Z47CL,B0014F7B98,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Chandler F,They're ugly: the toe is rounded and the material is weird. the Nike Womens Flex Trainer 6 is way better looking and costs about the same.,the Nike Womens Flex Trainer 6 is way better looking and costs about the same,1502150400,,
2236,5,True,"12 29, 2016",A37RTXMIC21YOH,B005AGO4LU,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",R Hyden,Came quick and my daughter LOVES them,Five Stars,1482969600,,
1283,5,True,"02 20, 2018",A3RNGBSBRJ3YAQ,B009MA34NY,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Andrea L Hogan,They were a gift  to my daughter she loved them,Their Cute and Pink,1519084800,,['https://images-na.ssl-images-amazon.com/images/I/71Q1TDIUL6L._SY88.jpg']
825,5,True,"08 29, 2016",A11JLWK8H96AU,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Love them !!!,Five Stars,1472428800,,
168,3,True,"04 13, 2018",A353OJ19SEMPT4,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Annette t.,The material is real then hope they don't fall apart . to expensive for what you get.,Three Stars,1523577600,,
2375,5,True,"07 4, 2018",A1DHIMM5SZGIIL,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Ang,I absolutely LOVE these shoes. These are my absolute favorite. So light and comfortable. These are actually my 2nd pair. I am still wearing my 1st pair after 2 years and they look good still. I am just afraid they are going to disappear and I want a back up pair for when my 1st pair wears out. These have been the best shoes I've owned!,I absolutely LOVE these shoes,1530662400,,
62,4,True,"04 5, 2017",A3T8NHQYBQSV1X,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Black'}",Mark,I only give four stars because the pants have no pockets.,Four Stars,1491350400,,
3063,5,True,"09 9, 2016",AMDBCZOTA9PVG,B014IBJKNO,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Megan,Fit like gloves to my feet! Perfect for workouts.,Five Stars,1473379200,,
2401,5,True,"04 8, 2018",A2IJJUO99LXIXG,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Aline J Cone,Love these shoes!! They are true to size and very comfortable!! This is my second pair - I wore out the first pair!! Good arch support - I have a high arch!!,Love these shoes,1523145600,,
2386,3,True,"05 15, 2018",A2BM6XH033ZQ3I,B010RRWKT4,"{'Size:': ' 9 M US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",amazonuser,The shoe is too large. When you do lunges it hurts the heel. The shoe size from a local store is the size I ordered from Amazon however the size or fitting seems to be large,somewhat large fit,1526342400,,
658,5,True,"06 30, 2017",AKY3EYDEZVW6C,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",AmazonAbuser,Perf.,So Perf.,1498780800,,
269,5,True,"08 20, 2017",AB29N6EMOFEVW,B001IKJOLW,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",dan h.,Good shoes,Five Stars,1503187200,,
2544,4,True,"05 29, 2017",AJWKZNI5VHW86,B010RRWKT4,"{'Size:': ' 9 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Carol-Anne Quinn,I have wide feet and these were too narrow but very nice looking.,Nike,1496016000,,
2768,5,True,"04 22, 2018",A1VH37JYIIHE3F,B014IBJKNO,"{'Size:': ' 7 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Margaret,"Love these shoes!
So stylish and comfortable. Just got back from a trip to NYC, Black and white Nikes and yoga pants are in high fashion right now!",Love these shoes,1524355200,,
2212,2,True,"02 2, 2017",A2JD3RN8JCO62Z,B005AGO4LU,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Amazon Customer,Color was not at all what i expected.  It was more orange then red.  Not sure that I am going to keep them.,Color was not at all what i expected. It ...,1485993600,,
692,5,True,"05 1, 2017",A3D71DQPAAI6O4,B0058YEJ5K,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Pink Blast/Stealth/Hyper Pink/White'}",Deanna S. Beres,"I love these and have them in a light blue too. Very light weight, airy, and comfortable.",Five Stars,1493596800,,
2205,3,True,"02 16, 2017",A3JGWZXFBDENRB,B005AGO4LU,"{'Size:': ' 7 B(M) US', 'Color:': ' Grey'}",Amazon Customer,"I was shocked at how small these shoes were, not true at all to size, and I own multiple shoes in this brand. The quality could have been better, in my opinion -- very little support from the upper.","Too small, flimsy upper",1487203200,,
1425,5,False,"04 18, 2017",A3S1CGGMXE41RR,B009MA34NY,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",AA - Amazon Addicted!!,"I love these shoes and have worn them for a long time. That are comfy, thinner on the top & sole and are very cute!",Very Good For Everyday,1492473600,,
2950,5,True,"04 10, 2017",AWEIW3G1E0MKO,B014IBJKNO,"{'Size:': ' 9.5 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Janie M,I love this show.,So happy.,1491782400,,
9,3,True,"05 6, 2015",A3W11493KS6Z2L,B000K2PJ4K,"{'Size:': ' Little Boys', 'Color:': ' Light Blue/Red'}",NaeNae,Waaay too small. Will use for future child.,Oops!,1430870400,,
44,5,True,"01 23, 2017",A2BFZUQ2XV535H,B000YFSR5G,,Amazon Customer,Very comfy for wearing at home.,Five Stars,1485129600,,
451,3,True,"10 9, 2016",A17SQ5GHL7FCTZ,B001IKJOLW,"{'Size:': ' 10 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Beverly Neal,I got a hot spot on the bottom of my foot the first day I wore them.,Great red color,1475971200,,
384,5,True,"02 11, 2017",A2T47RI1J0I7JM,B001IKJOLW,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Brooke R,Light weight and comfortable,Five Stars,1486771200,,
119,5,True,"10 14, 2017",A2ON4RYI9Z4SQ,B000YFSR4W,"{'Size:': ' Medium', 'Color:': ' Light Steel'}",Fhteacher,Good fit even after washing in hot water to force shrinking. I have a 30 inch inseam and 34 waist and got a medium size. Note that these sweatpants are very thick so not good for warm climates. Good quality and great price.,Good fit,1507939200,3.0,
971,5,True,"09 20, 2017",AGT48Z76ZQSQU,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black'}",Amazon Customer,"Obsessed with these shoes! I was looking for good all around sneakers (running, walking, tennis, etc.) and these more than fit the bill. I was looking specifically for black nikes (I love the fit) with white soles (good for court sports); I was a little reluctant to purchase because I wasn't sure whether the black on the soles would contact the ground, but it doesn't!",Very Happy Customer,1505865600,,
2104,5,True,"08 4, 2017",A38BS1VCQ4XSGV,B005AGO4LU,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",ptovar,Love the color and fit. I use them to work on at the gym on the treadmill and they are very light and comfortable.,Love the color and fit,1501804800,,
2917,5,True,"05 30, 2017",A14LVJDMDABMML,B014IBJKNO,"{'Size:': ' 10 M US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Chris,"My second pair, love the fit, light weight and great support.",love the fit,1496102400,,
2076,5,True,"09 26, 2017",AQWZQKD0N851T,B005AGO4LU,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Birger B.,Fit well.,Five Stars,1506384000,,
2233,5,True,"01 1, 2017",A3A90ECS7ALV4T,B005AGO4LU,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/Red Bronze/White'}",marysaw,love the lightweight and the fit,Five Stars,1483228800,,
388,5,True,"02 1, 2017",A3BN0MRGRDKM0J,B001IKJOLW,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",j.morris,Perfect fit! Brand new in new box completely perfect condition and on sale!!! Awesome! Highly reccomend! Super cute shoes.,Super cute and on sale!!,1485907200,,
2859,5,True,"09 16, 2017",AGVYFU0PR5IWV,B014IBJKNO,"{'Size:': ' 7.5 M US', 'Color:': ' Black/Green Glow-blue Glow-white'}",Amazon Customer,"On time, nice sneakers. Fit as expected.",nice sneakers. Fit as expected,1505520000,,
2016,5,True,"02 28, 2018",A16BGUHQH20CIP,B005AGO4LU,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Van G,"Comfortable, consistent each time I order and good looking",Sleek and sporty,1519776000,,
899,5,True,"03 21, 2018",A36UF843501J4Y,B0014F7B98,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Alisha K. Casey,I love them! They fit perfect and are very comfortable!!,Five Stars,1521590400,,
750,2,True,"02 2, 2017",A2JD3RN8JCO62Z,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Amazon Customer,Color was not at all what i expected.  It was more orange then red.  Not sure that I am going to keep them.,Color was not at all what i expected. It ...,1485993600,,
712,4,True,"04 5, 2017",A2Q6OH5LUQXPFV,B0058YEJ5K,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Very comfortable.,Four Stars,1491350400,,
2511,5,True,"07 20, 2017",A1OFFB5DLIHH41,B010RRWKT4,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,My daughter loves them. Great fit!,Great fit!,1500508800,,
265,5,True,"08 27, 2017",A5Z3UGOPDBJPW,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Black'}",Carol,Good looking shoe, Shoes,1503792000,,
936,5,True,"12 5, 2017",A1LKTJ6HKH077C,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",m.e,great,Five Stars,1512432000,,
2551,4,True,"05 15, 2017",A2ABEGA0S52R5E,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Grey'}",Katie Yockey,They run big. Order a full size smaller.,Four Stars,1494806400,,
1175,1,True,"09 12, 2016",A39XW67H6XEUOJ,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Kris L. Brown,"Unfortunately, this Flex Supreme does NOT have enough support over the toe and ankle are for my requirements.
Returning for credit.  Thanks anyway.",Did not fit my feet,1473638400,,
2922,5,False,"05 19, 2017",AT7UEQ7UJB0RU,B014IBJKNO,"{'Size:': ' 7.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",J.T.,"Super comfy, true Size , I use them for boot Camp,  cross fit and they are great , absolutely recommended it.",Great training shoes,1495152000,2.0,"['https://images-na.ssl-images-amazon.com/images/I/714tarywrwL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/718Y-qb+NUL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81mJY5XtKRL._SY88.jpg']"
1146,5,True,"11 28, 2016",A9E07GS8ZV3ON,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Kindle Customer,Purchased these for our teenage daughter. She loves them. For both casual wear and sports.,Five Stars,1480291200,,
2727,4,True,"05 11, 2016",A10RXRZE0TAKPU,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Cool Grey/Team Orange/White/Metallic Platinum'}",Mark S,"The picture makes the shoe look like it has a ""boxier"" toe rather than the ""pointier"" toe that it actually has. I have wider feet and generally need to buy a size or half size longer to get a comfortable width (in any brand of shoe). I was shooting for a rounder, broader toe design which is more comfortable for me, and I feel that the pictures of this shoe didn't accurately depict what I received, in that one detail. Otherwise, ""the shoe fits."" So I am wearing it.",A bit pointier toe than depicted...,1462924800,,
