,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
1235,5,True,"01 15, 2016",A2UL1MSO6CT80,B00BXLW5QC,,Amazon Customer,Worked as it was supposed to. Was able to put them all on my rewards card.,Five Stars,1452816000,,
1236,5,True,"01 9, 2016",A31V303E0E0QAW,B00BXLW5QC,,Jessica,"Bought it as a gift, The recipient loved it.",The recipient loved it.,1452297600,,
1237,5,True,"12 31, 2015",A197JBN6LZPSR2,B00BXLW5QC,,nightowl25,Son loves subway!!,Five Stars,1451520000,,
1238,5,True,"11 21, 2015",A1F2NKB1ZKMO2V,B00BXLW5QC,,allie,Eat fresh,Loved it,1448064000,,
1239,5,True,"02 4, 2018",A3GVASWGV1RL8P,B00BXLVAD6,,okeedukefan,The receiver loved it.,great gift,1517702400,,
1240,5,True,"02 2, 2018",ACK7HEPP1HW8S,B00BXLVAD6,,Dennis Powell,Great,Five Stars,1517529600,,
1241,5,True,"01 8, 2018",AH4CWUHVKZ2I5,B00BXLVAD6,,Gary,great,Five Stars,1515369600,,
1242,5,False,"11 16, 2015",AIP32S4JWIKID,B00BXLW5QC,,Amazon Customer,Thanks!,Five Stars,1447632000,,
1243,5,True,"11 4, 2015",A32LNV6MNDNCI7,B00BXLW5QC,,YKA,Works as advertised,Works as advertised,1446595200,,
1244,5,True,"12 24, 2017",AXK37UZY8UPYP,B00BXLVAD6,,Que Sera Sera,Great idea for the restaurant lover,Five Stars,1514073600,,
1245,4,True,"09 18, 2015",A2XVDYOW18FNMJ,B00BXLW5QC,,Pete,Good...but the balance too low!,It's ok,1442534400,,
1246,5,True,"09 13, 2015",A3I224EIU5XS1V,B00BXLW5QC,,Phyllis Lindemann,"cookies, the best a dozen at a time",the best a dozen at a,1442102400,,
1247,5,False,"09 3, 2015",A1U1G73EI5IRZF,B00BXLW5QC,,Victor,"Eat fresh, Subway!. I love their food for convenient lunch and quick dinner. The card design is cool too and looks better than the general card design sold at local stores.",I love their food for convenient lunch and quick dinner,1441238400,,
1248,5,False,"08 19, 2015",A3G9QIRBU6S5YI,B00BXLW5QC,,SuzyQ,"Honestly, these are great to give to your teens to ensure the money you give them gets used for what is supposed to be used for.  I like giving gift cards to them and know that they are using them for food, not video games or Sephora, cigarettes, or anything they could get into trouble for.  I know they at least are eating if I give them a gift card, not that they couldn't sell it, but, still better than money.  Good for traveling or if you're worried about carrying a purse with you or otherwise getting your cash stolen.  I've never had a problem with one not working, and I usually purchase directly from the local restaurant because they usually have a deal: buy a $25 gift card, receive a 6"" sub FREE.  So, win-win for everyone.","Perfect to give to teens, but buy from local subway to get a free sub w/ purchase",1439942400,2.0,
1249,5,True,"12 7, 2017",A2RTTRR421J9KG,B00BXLVAD6,,Cosi,works great,Five Stars,1512604800,,
1250,5,True,"10 29, 2017",A2EMYDRME7UQVN,B00BXLVAD6,,Mazooch,just what i needed,Five Stars,1509235200,,
1251,5,True,"08 18, 2017",A3BZAHYJ1UIIEU,B00BXLVAD6,,Amazon Customer,nice product,Five Stars,1503014400,,
1252,5,True,"05 17, 2015",ALMJ3UPQJLH6H,B00BXLW5QC,,Carlos Augusto Ascanio,Satisfied,Five Stars,1431820800,,
1253,5,True,"08 16, 2017",A2Y0E8BJQ80ZDB,B00BXLVAD6,,Amazon Customer,great gifts,Five Stars,1502841600,,
1254,1,True,"07 1, 2017",AV5VSJDEEZIBN,B00BXLVAD6,,fightingterp,you actually want a review on a gift card?!?!?!,REALLY?!?!?!?,1498867200,,
1255,5,True,"04 17, 2015",A30LWSTIFT6LJB,B00BXLW5QC,,Love  Amazon,So glad Amazon carried these gift cards.,So glad Amazon carried these gift cards.,1429228800,,
1256,4,True,"03 20, 2015",A2LNRXH1S0EH1H,B00BXLW5QC,,Jessica,"Subway makes a goof sandwich for sure. The prices are great and the food is always fresh. The bread options are nice, I like the italian herb personally. Definitely a healthy option when your on the go and want something good for you.",The prices are great and the food is always fresh,1426809600,,
1257,5,True,"04 23, 2017",A2AQXLQBQ9DDLY,B00BXLVAD6,,Amazon Customer,great food,Five Stars,1492905600,,
1258,5,True,"03 10, 2015",A3OHGWD8LIDZ8K,B00BXLW5QC,,Sherri D.,fast delivery and card worked,Five Stars,1425945600,,
1259,5,True,"03 19, 2017",A1JE5NEAFE9SV3,B00BXLVAD6,,Serenade,Thank you!,Five Stars,1489881600,,
1260,5,True,"03 16, 2017",A3CRNB557EW50L,B00BXLVAD6,,KCWANGSVICK,"Easy Christmas shopping. My son, who is really hard to buy for, asked for restaurant cards. H likes to take his wife and family out to eat (to give her a break from cooking all the time).",Easy Christmas shopping,1489622400,3.0,
1261,5,True,"01 22, 2015",A3CHNGUSZR497B,B00BXLW5QC,,Leah,Great gift!,Five Stars,1421884800,,
1262,4,True,"01 9, 2015",ARZLW6MFV58E9,B00BXLW5QC,,Denise Andrews,"Great gift but I found out after I purchased this that if you buy the same $25.00 gift card directly from Subway, you get an additional 6 inch sub",Missing sub,1420761600,,
1263,5,False,"12 22, 2014",A3UD0L5MQNQKG9,B00BXLW5QC,,Lefty4Jesus,i like it,Five Stars,1419206400,,
1264,5,True,"12 17, 2014",AF5WDVMF7BID8,B00BXLW5QC,,Barbara,"Love these cards... the whole family enjoys having these cards on hand... and grandson loves having them to grab a quick meal since he is on the go so much.  He really enjoys the great sandwiches, and loves the fresh bread that they bake to make their sandwiches with.",Love these cards,1418774400,,
1265,5,False,"11 15, 2014",A1U1G73EI5IRZF,B00BXLW5QC,,Victor,"Eat fresh sandwich, I prefer subway.",Five Stars,1416009600,,
1266,5,True,"11 9, 2014",A1GVHYZPFR762D,B00BXLW5QC,,Cindy,"Great Gift to my Niece, she very happy with this for she is vegetarian and they have lots of veggies to pick from for her sandwich",Great Gift to my Niece,1415491200,,
1267,5,True,"10 23, 2014",A2QHY2VA7AZEL2,B00BXLW5QC,,Judi Johns,Love Subway.  Convenient to use.,Love Subway. Convenient to use,1414022400,,
1268,5,True,"02 7, 2017",A1FJGAOIKUTDYR,B00BXLVAD6,,kochrk,Gift Card Worked.,Five Stars,1486425600,,
1269,5,True,"01 30, 2017",A30LC9JY57YA0O,B00BXLVAD6,,C. Walker Jr.,A great gift idea!,Five Stars,1485734400,,
1270,5,True,"01 17, 2017",ASWJYDUI75UD2,B00BXLVAD6,,capengin11,good gift,Five Stars,1484611200,,
1271,5,True,"01 11, 2017",APDFI9OI84MID,B00BXLVAD6,,Gregory Flesvig,Perfect,Five Stars,1484092800,,
1272,5,True,"01 10, 2017",A11F143J72N3QZ,B00BXLVAD6,,Brenda W. Hedge,Gift,Five Stars,1484006400,,
1273,5,True,"12 30, 2016",A16QCOFOP5DW4I,B00BXLVAD6,,Dianne N. Oday,great,Five Stars,1483056000,,
1274,5,True,"08 9, 2014",A33SGA7BQ1X7XG,B00BXLW5QC,,MissElainesMusings,GreAT GIFT,Five Stars,1407542400,,
1275,5,False,"07 22, 2014",ARLPBIM5RLZ64,B00BXLW5QC,,Marie in Ohio,Always a great gift for those that like Subway.,Subway Gift Card,1405987200,,
1276,5,True,"11 6, 2016",A7VGY11A193XL,B00BXLVAD6,,Wendy,Great gift,Gift,1478390400,,
1277,5,True,"10 11, 2016",ARXTFURQBJGQT,B00BXLVAD6,,Jeffrow1983,Great Item! Great Gift!,Nice!,1476144000,,
1278,4,True,"04 15, 2014",A2QARZA980DE7S,B00BXLW5QC,,Lisa ThayerVanDyke,This is for my husband to use for lunches when he really needs to get out of the office for a break.,My husband's lunches,1397520000,,
1279,5,True,"03 27, 2014",AX3A22D274GLE,B00BXLW5QC,,JLN130,one of my faves,Five Stars,1395878400,,
1280,5,True,"02 4, 2014",A3JOKTA79FF9ZO,B00BXLW5QC,,Collette Smith,This gift card was timely received in good condition & was properly credited with the amount indicated. I was happy with this purchase,GIFT CARDS WITH FREE SHIPPING?!? WHAT'S NOT TO LIKE?!?,1391472000,7.0,
1281,3,True,"01 18, 2014",A2QKY7ZG920FT7,B00BXLW5QC,,Jobie Austin,"I thought this would be a hit for several people but not so.  The quality differs tremendously by store.  For instance, the one in Highlands, N. C. is excellent - ingredients always fresh; very clean, etc.  We stopped at several in Fla. and were very disappointed.  The veggies looks ""whipped out"" and the over-all ambience of the place was negative.  No ore SUBWAY gift certs.",Bummer,1390003200,,
1282,5,True,"12 30, 2013",A1CINUBBFNYCL7,B00BXLW5QC,,JOESPH MARTTINE,ok,Five Stars,1388361600,,
1283,5,True,"05 26, 2016",A2QCP2MQPDXKHN,B00BXLVAD6,,Amazon Customer,nice!,Five Stars,1464220800,,
1284,5,True,"05 25, 2016",A1NW1MPYSXIS8N,B00BXLVAD6,,JJ,great product,Five Stars,1464134400,,
1285,5,False,"01 22, 2018",A3EWD1TIUGTZ5Q,B00BXLVFAO,,Kissa,Love amazon lighting deal gift cards! These were small and super cute. Perfect for gifting!,Awesome buy!,1516579200,,
1286,5,True,"04 18, 2016",A3MSHXB61CEAFS,B00BXLVAD6,,Craig V.,Great gift,Five Stars,1460937600,,
1287,5,True,"03 12, 2016",A6CGXL9SR42M0,B00BXLVAD6,,G. F. Smith,"A gift, for my son's birthday.",Five Stars,1457740800,,
1288,5,True,"01 13, 2018",A1AX06H07SYSGI,B00BXLVFAO,,stefanie n brown,gift,Five Stars,1515801600,,
1289,5,True,"09 21, 2017",A36S68IV7UQ7D9,B00BXLVFAO,,Jeremy Mitchell,Great,Five Stars,1505952000,,
1290,5,True,"02 3, 2016",A6PM53ZBME6MD,B00BXLVAD6,,Mary Jasen,gifts,Five Stars,1454457600,,
1291,5,True,"01 2, 2016",ABKP22S8RXAAJ,B00BXLVAD6,,ceecee,Whats not to love about a gift card?,Five Stars,1451692800,,
1292,5,True,"12 14, 2015",AJB93DLR42UOC,B00BXLVAD6,,Pam Varner,Loved it,Five Stars,1450051200,,
1293,5,True,"02 24, 2017",AF5DE7E49647T,B00BXLVFAO,,underground goldminer,"Amazon made it easy for me to solve the the late Christmas present issue; Knowing which restaurants & stores the prospective recipients favoured, I sent 2-3 gift card per person.
What I like best about amazon is that no fees were charged for electronic delivery.
(Compare to buying a gift certificate from a Mall or some outlets who charge up to 5%).",Amazon made it easy for me to solve the the late Christmas present ...,1487894400,,
1294,5,True,"11 11, 2015",A368CSWVBNABBB,B00BXLVAD6,,sPhilips,it's a gift card....,A gift card is a gift card...,1447200000,,
1295,5,True,"01 20, 2017",A1KU8DS7KA7OYT,B00BXLVFAO,,Mike,Great deal during the holidays when you can get it for $40 and can be upload to your Samsung Pay device so no more lugging around a gift card.,Great Deal and Can Upload Gift Card to Samsung Pay,1484870400,,
1296,5,True,"08 18, 2015",A2VIDYR2CMQM3F,B00BXLVAD6,,Peter R. Mantia,GREAT GIFT,Five Stars,1439856000,,
1297,4,False,"08 15, 2015",A1U1G73EI5IRZF,B00BXLVAD6,,Victor,"The food there is better than average, but I still like Texas Roadhouse which is cheaper than Outback on many steak menus. The gift card purchase on Amazon is a great saving.",The food there is better than average,1439596800,,
1298,5,True,"12 16, 2016",AWVA67A1LIEXB,B00BXLVFAO,,Amazon Customer,"Woof meow. Thanks
Happy holidays",Thanks Happy,1481846400,,
1299,5,True,"12 8, 2016",ADFC4YK6CC9C1,B00BXLVFAO,,Lori H,As expected,Five Stars,1481155200,,
1300,5,True,"06 26, 2015",A31JPNHS8Y3G40,B00BXLVAD6,,Busy Girl,Good...!!!,Five Stars,1435276800,,
1301,5,True,"06 13, 2015",A2JC55N3T203DD,B00BXLVAD6,,KaylaJean,I saw this on Amazon's deal of the day. $40 for a $50 gift card. What a deal! I have a free blooming onion coupon. Cant wait to go!,cant wait to get my gift card!,1434153600,,
1302,5,True,"06 6, 2015",A6UIRLJ0D4TES,B00BXLVAD6,,Mina,Bought as a gift! They loved it!!,They loved it!,1433548800,,
1303,5,True,"05 17, 2015",ALMJ3UPQJLH6H,B00BXLVAD6,,Carlos Augusto Ascanio,Satisfied,Five Stars,1431820800,,
1304,5,True,"04 8, 2015",A2R8MK9FJP36PR,B00BXLVAD6,,James,Great gift card to give to someone as a present.,Five Stars,1428451200,,
1305,5,True,"08 4, 2016",AS9ARKLF5DV8R,B00BXLVFAO,,SBestHNL,"(IT WORKS!!!) ==well like other gift cards ive read reviews about, its all about IT BETTER BE ACTIVATED IT BETTER HAVE FUNDS ON IT
if I don't edit/write back then all went well...
but some reviews on various cards are freaking nightmares I tell you what.",~ IT BETTER WORK ~,1470268800,,
1306,5,True,"02 27, 2015",A1EKEP11L6DPIM,B00BXLVAD6,,Mandy Pascale,Thank you!!,Five Stars,1424995200,,
1307,5,True,"05 16, 2016",A6UIRLJ0D4TES,B00BXLVFAO,,Mina,Loved!,Five Stars,1463356800,,
1308,5,False,"12 26, 2014",A28WNQS5B4JGUJ,B00BXLVAD6,,nenita,Great cards. fast delivery,Great seller,1419552000,,
1309,5,False,"12 19, 2014",A3V5F050GVZ56Q,B00BXLVAD6,,Dre,"We love all of the Outback family restaurants.  Outback, Bonefish, Roy's, Carrabba's, you can't go wrong with some great food.  Kids menu is also great.

Obviously gift cards are primarily for gift giving, so that is really the only time you should pay full price for a gift card. When you are buying a gift card for yourself, it is really pointless unless you are getting a decent percentage off. We bought this gift card for ourselves when it was 20% off as a Lightning Deal around Christmas time which is a great price. Best bet is to keep an eye on the Lightning Deals for gift cards and see if you can snag a good deal.",Bought as a Lightning Deal for 20% Off!,1418947200,,
1310,5,True,"11 17, 2014",A32LNV6MNDNCI7,B00BXLVAD6,,YKA,$50 dollar give card what else can be said we used it at there higher end steakhouse Felmings,$50 dollar give card what else can be said we used it at there higher end steakhouse Felmings,1416182400,,
1311,5,True,"12 6, 2015",A35ZL3SVAXF593,B00BXLVFAO,,Jerry-Candymachines.com,Our cats love this place.,We like this Store and they stock Tons of different Items for all kinds of Pets,1449360000,,
1312,5,True,"11 21, 2015",A1F2NKB1ZKMO2V,B00BXLVFAO,,allie,Worked,Dogs love it,1448064000,,
1313,5,True,"11 14, 2015",AIP32S4JWIKID,B00BXLVFAO,,Amazon Customer,"Makes the dogs happy, lol!",nice,1447459200,,
1314,5,True,"09 2, 2015",A2YSO316K2D5MK,B00BXLVFAO,,Victoria Swift,I spoil my puppy,Five Stars,1441152000,,
1315,5,True,"07 16, 2014",A28ZLU4AHYEPT2,B00BXLVAD6,,Abigail,I used them on our vacation.,Five Stars,1405468800,,
1316,5,True,"03 10, 2015",A3OHGWD8LIDZ8K,B00BXLVFAO,,Sherri D.,fast delivery and card worked,Five Stars,1425945600,,
1317,4,True,"05 17, 2014",A2LNRXH1S0EH1H,B00BXLVAD6,,Jessica,I was never a fan of outback but I recently ate here after using my gift card and the food was really good. There's nothing like the bloomin onion its so damn good. The cheeseburgers are great and a decent size. Overall Outback is definitely one of the better chain restaurants out there.,Yum,1400284800,2.0,
1318,5,False,"04 15, 2014",A30LWSTIFT6LJB,B00BXLVAD6,,Love  Amazon,I'm so glad Amazon offers these gift cards as I use them for the older folks in my life when I mail them their holiday cards.,great place,1397520000,,
1319,5,True,"03 17, 2014",A379SJMF93CVYZ,B00BXLVAD6,,Thomas McWain,"Outback Steakhouse is pretty good...and I like it much better than the very similar Lonestar Restaraunt.  Aussie cheese fries, anyone?",Outback Steakhouse,1395014400,,
1320,5,True,"02 5, 2014",AAT29VCFHD42E,B00BXLVFAO,,Andrea Freedman,Must include a gift for my Cats under the Christmas tree. This Petco gift card was a great choice. It can be used in the store or online. I bought my pets lots of great goodies after Christmas and they are happy.,Making my pets happy!,1391558400,,
1321,5,True,"02 4, 2014",A3JOKTA79FF9ZO,B00BXLVAD6,,Collette Smith,This gift card was timely received in good condition & was properly credited with the amount indicated. I was happy with this purchase,GIFT CARDS WITH FREE SHIPPING?!? WHAT'S NOT TO LIKE?!?,1391472000,,
1322,5,True,"01 18, 2014",A2QKY7ZG920FT7,B00BXLVAD6,,Jobie Austin,"My husband loves Outback and other steak houses.  Food is abundant and good.  Only drawback is, if you don't go EARLY, the wait is long.  However, I will give this again.",Good plus; always a hit especiallly for the men  - steak and much more; always crowded is a problem; go early,1390003200,,
1323,5,True,"12 19, 2015",A333GGTZSUJC30,B00BXLVHC0,,Ms. Flowers,"Great gift, when you cannot think of what to get someone but you know them enough to know where they dine.",Great for someone watching their weight!,1450483200,,
1324,5,True,"08 4, 2015",A32LNV6MNDNCI7,B00BXLVHC0,,YKA,Worked as it should,Worked as it should,1438646400,,
1325,5,True,"03 10, 2015",A3OHGWD8LIDZ8K,B00BXLVHC0,,Sherri D.,fast delivery and card worked,Five Stars,1425945600,,
1326,5,True,"10 29, 2017",A2EMYDRME7UQVN,B00BXLVHC0,,Mazooch,made my son happy,Five Stars,1509235200,6.0,
1327,5,True,"02 24, 2017",AF5DE7E49647T,B00BXLVHC0,,underground goldminer,"Amazon made it easy for me to solve the the late Christmas present issue; Knowing which restaurants & stores the prospective recipients favoured, I sent 2-3 gift card per person.
What I like best about amazon is that no fees were charged for electronic delivery.
(Compare to buying a gift certificate from a Mall or some outlets who charge up to 5%).",Amazon made it easy for me to solve the the late Christmas present ...,1487894400,,
1328,5,True,"04 22, 2016",A3MKDH1WY7FGLS,B00BXLVHC0,,annmarie dinges,Received quickly and had no problems!,Perfect,1461283200,8.0,
1329,5,True,"02 13, 2016",A37CORPQS3IVD0,B00BXLVHC0,,Donna,Very great place to eat,Five Stars,1455321600,,
1330,5,True,"06 13, 2018",A1KIY4XSTAU2LT,B00BXQIGA6,,Boss Lady,Arrived quick easy to use,Five Stars,1528848000,,
1331,5,True,"06 8, 2018",A1QZ08NSDCZBA3,B00BXQIGA6,,Slickdome,Gift,Great Gift,1528416000,,
1332,4,True,"03 5, 2018",A3NNNJAQ22RN10,B00BXQIGA6,,Joyce Martin,This was a gift,Four Stars,1520208000,,
1333,5,True,"01 25, 2018",A1VZMC04HF3FWV,B00BXQIGA6,,JOYE,Easy to use,Five Stars,1516838400,,
1334,5,True,"01 16, 2018",A2EMTLQJQS9PQJ,B00BXQIGA6,,Irene P Couchman,hope Emily is using this nice gift,Five Stars,1516060800,,
1335,5,True,"01 7, 2018",AWX69VUHQ4K3N,B00BXQIGA6,,Doug Hedin,so easy,Five Stars,1515283200,,
1336,5,True,"12 24, 2017",AXK37UZY8UPYP,B00BXQIGA6,,Que Sera Sera,Perfect gift for someone. Came on time as promised,Five Stars,1514073600,,
1337,5,True,"12 20, 2017",A138CUKESU7PIX,B00BXQIGA6,,Diva1980,Purchased as holiday gift. Wonderful item.,Wonderful item.,1513728000,,
1338,5,True,"11 15, 2017",A20WQK0UTZB7F1,B00BXQIGA6,,Jennie,Bought for my grand daughter she loves Sephora.,Five Stars,1510704000,,
1339,5,True,"09 29, 2017",AV8SEQYKSR87,B00BXQIGA6,,Amazon Customer,great,Five Stars,1506643200,,
1340,5,True,"06 28, 2017",A270HKP30FYUX6,B00BXQIGA6,,SueSarahMookie,This was a gift.,Five Stars,1498608000,2.0,
1341,5,True,"03 12, 2017",A3KIBFTS3ES1T2,B00BXQIGA6,,TurtlePenguin,Item is as pictured.,Five Stars,1489276800,2.0,
1342,5,True,"03 2, 2017",A3JVFGFO1DZIBX,B00BXQIGA6,,Brandon,"It is what it says it is, a gift card to Sephora. No problems using the card. Giving it 5 stars seems kind of silly, but I don't know that it would be fair to give it anything less.",It is what it says it is...,1488412800,,
1343,5,True,"02 24, 2017",AF5DE7E49647T,B00BXQIGA6,,underground goldminer,"Amazon made it easy for me to solve the the late Christmas present issue; Knowing which restaurants & stores the prospective recipients favoured, I sent 2-3 gift card per person.
What I like best about amazon is that no fees were charged for electronic delivery.
(Compare to buying a gift certificate from a Mall or some outlets who charge up to 5%).",Amazon made it easy for me to solve the the late Christmas present ...,1487894400,,
1344,5,True,"01 25, 2017",A2VLZZ3G2IK5KP,B00BXQIGA6,,MikesWife34,Works as advertised,Great,1485302400,,
1345,5,True,"01 16, 2017",AM5S6RSDY2CTA,B00BXQIGA6,,frtefeteg,Made nice Christmas gift,Five Stars,1484524800,,
1346,5,True,"01 4, 2017",A2P9CF2457P7J1,B00BXQIGA6,,John Gaspard,What can someone say about a gift card... Can use anytime...,Five Stars,1483488000,,
1347,5,True,"12 28, 2016",A1GVHYZPFR762D,B00BXQIGA6,,Cindy,My Grand daughter was very happy with this.,Five Stars,1482883200,,
1348,5,True,"12 27, 2016",A2FCAFNICJR9Q1,B00BXQIGA6,,Sara R.,"Perfect, thank you!",Five Stars,1482796800,,
1349,5,True,"12 20, 2016",A1ZK6JIPCQUTFR,B00BXQIGA6,,Julie K,Perfect,Five Stars,1482192000,,
1350,5,True,"04 24, 2016",A3UL0A27IDQ8P5,B00BXQIGA6,,Amazon Customer,,Five Stars,1461456000,,
1351,5,True,"03 10, 2016",A1PD3L2DC3VIB8,B00BXQIGA6,,Cookiesbydad,They are gift cards.,Gift cards,1457568000,,
1352,5,True,"03 2, 2016",A32M8K2QDHX8JO,B00BXQIGA6,,Robbie Shortner,A gift for my grand daughter.,Five Stars,1456876800,,
1353,5,True,"02 16, 2016",A3PFXPWNXFPHJP,B00BXQIGA6,,earl tucker,she loved it,Five Stars,1455580800,,
1354,5,True,"12 19, 2015",A2WZZQ6FR13T3T,B00BXQIGA6,,Music Lover,no mall = winning.  Love that Amazon sells gift cards!,Love that Amazon sells gift cards,1450483200,,
1355,5,True,"06 6, 2015",A6UIRLJ0D4TES,B00BXQIGA6,,Mina,Perfect for gift giving!!!,Five Stars,1433548800,,
1356,5,True,"03 10, 2015",A3OHGWD8LIDZ8K,B00BXQIGA6,,Sherri D.,fast delivery and card worked,Five Stars,1425945600,,
1357,5,True,"01 15, 2015",A3N86QZF0TS44G,B00BXQIGA6,,Carrie,what's not to like about sephora,Five Stars,1421280000,,
1358,5,True,"01 9, 2015",AZDGZL2OF9S1E,B00BXQIGA6,,Cindy,What can you say it's a gift card - Shipping was fast.,Five Stars,1420761600,,
1359,5,True,"12 17, 2014",AF5WDVMF7BID8,B00BXQIGA6,,Barbara,My daughter loved using this card for the great products they have at Sephora !!!!!,Five Stars,1418774400,,
1360,5,False,"12 12, 2014",AP1DLN56CVTUI,B00BXQIGA6,,Logan,GREAT GIFT!!!!!!!!!!,PERFECT!!,1418342400,,
1361,4,True,"08 11, 2014",A1ISQ4BFCCGKVY,B00BXQIGA6,,LC,The card came as expected and on time.,Four Stars,1407715200,,
1362,5,True,"02 4, 2014",A3JOKTA79FF9ZO,B00BXQIGA6,,Collette Smith,This gift card was timely received in good condition & was properly credited with the amount indicated. I was happy with this purchase,GIFT CARDS WITH FREE SHIPPING?!? WHAT'S NOT TO LIKE?!?,1391472000,,
1363,5,True,"01 18, 2014",A2QKY7ZG920FT7,B00BXQIGA6,,Jobie Austin,"My neice loved this; my daughter wished she had one. Next year, I will include my daughter and up the amt.","Ah, the ladies love Sephora, especially the younger ones",1390003200,,
1364,4,True,"01 11, 2014",A21WVQICXXQVAS,B00BXQIGA6,,Denise Thompson,"This was a CHRISTmas gift my daughter loved the girt card!  One of her favorite places to shop!
GOD BLESS!",Christmas,1389398400,2.0,
1365,4,True,"12 19, 2013",A1KDV50IO35IK3,B00BXQIGA6,,Katie Robinson,This will make the perfect gift for those family members who live out of town and you want them to have the choice of great make-up or perfume.,store card,1387411200,,
1366,5,True,"05 12, 2018",AYSOAWLV2LCCG,B00CHQ7I2S,{'Gift Amount:': ' 0'},K,Excellent product. Arrived on time and as described.,Great gift idea,1526083200,,
1367,5,True,"03 18, 2018",AEGP5NUG8YFS0,B00CHQ7I2S,{'Gift Amount:': ' 50'},Wanda K.,great,Five Stars,1521331200,,
1368,5,True,"01 16, 2018",A1EAL14H9EIX3F,B00CHQ7I2S,{'Gift Amount:': ' 50'},Mrs. Mc In Texas,Great addition to Christmas!,Five Stars,1516060800,,
1369,5,True,"01 13, 2018",A1AX06H07SYSGI,B00CHQ7I2S,{'Gift Amount:': ' 0'},stefanie n brown,gift,Five Stars,1515801600,,
1370,5,True,"12 14, 2017",A32MAHV0PG6YU6,B00CHQ7I2S,{'Gift Amount:': ' 0'},Jen,Does what a gift card should :),Five Stars,1513209600,,
1371,5,True,"11 23, 2017",A1JH2VX7X8SFVR,B00CHQ7I2S,{'Gift Amount:': ' 50'},Wanda,Granddaughter loved this!,Five Stars,1511395200,,
1372,5,True,"11 11, 2017",A3FOHIKY3W9NBJ,B00CHQ7I2S,{'Gift Amount:': ' 0'},DiREll,Seemed rather ordinary but nice for presentation.,Five Stars,1510358400,,
1373,5,True,"11 10, 2017",A1L4GG3FBMIG6V,B00CHQ7I2S,{'Gift Amount:': ' 0'},Amazon Customer,Pretty good!,Pretty good!,1510272000,,
1374,5,True,"10 11, 2017",A1OVVGPONC0EYY,B00CHQ7I2S,{'Gift Amount:': ' 50'},Scooter,Is as advertised,Five Stars,1507680000,,
1375,5,True,"07 23, 2017",A3BPXL02KIHS47,B00CHQ7I2S,{'Gift Amount:': ' 75'},E. Woodworth,very nice,Five Stars,1500768000,,
1376,5,True,"07 17, 2017",ATA4YSJ4JCBTR,B00CHQ7I2S,{'Gift Amount:': ' 0'},Nathan Venturini,"Great gift, cute box",5 stars,1500249600,,
1377,5,True,"07 3, 2017",A1G2TIZW7OJ4I7,B00CHQ7I2S,{'Gift Amount:': ' 75'},Bill Williams,Very nice!  I use them every year.,Very nice! I use them every year,1499040000,,
1378,5,True,"05 30, 2017",APFDVT9YZ7AFM,B00CHQ7I2S,{'Gift Amount:': ' 0'},BIG BLUE,everyone lived this for christmas better thqn just a plain naked card to give them,Five Stars,1496102400,,
1379,5,True,"05 30, 2017",A310ZWB51KZAWU,B00CHQ7I2S,{'Gift Amount:': ' 50'},Betsy Taylor,"LOL!
Who wouldn't love an Amazon gift card???!!!  The ornament card holder added to the gift.  :-)

Definitely recommend.",Who wouldn't love an Amazon gift card,1496102400,,
1380,5,True,"03 22, 2017",A1MVZEZZ0PLKM5,B00CHQ7I2S,{'Gift Amount:': ' 0'},sheri001,excelent,Five Stars,1490140800,,
1381,5,True,"03 21, 2017",A2S1WMTSRVLCN9,B00CHQ7I2S,{'Gift Amount:': ' 0'},Amazon Customer,Amazon rocks.  Makes everyone happy.,Makes everyone happy.,1490054400,,
1382,5,True,"03 19, 2017",A1JE5NEAFE9SV3,B00CHQ7I2S,{'Gift Amount:': ' 0'},Serenade,Thank you!,Five Stars,1489881600,,
1383,5,True,"03 16, 2017",A3CRNB557EW50L,B00CHQ7I2S,{'Gift Amount:': ' 50'},KCWANGSVICK,Great Christmas gift for anyone - especially a teenager -- who knows what they really want?,Perfect Gift,1489622400,,
1384,5,True,"03 6, 2017",A9J7798EZ7F8C,B00CHQ7I2S,{'Gift Amount:': ' 75'},Andrew,great gift and the tin is very nice,great,1488758400,,
1385,5,True,"02 23, 2017",AS9AWGWHW7AWC,B00CHQ7I2S,{'Gift Amount:': ' 50'},Mama Cat,Gift,Five Stars,1487808000,,
1386,5,True,"02 23, 2017",A2E3H4R7OYQQ9C,B00CHQ7I2S,{'Gift Amount:': ' 50'},ms,Perfect gift,Five Stars,1487808000,,
1387,5,True,"02 12, 2017",A11P365785M5XM,B00CHQ7I2S,{'Gift Amount:': ' 0'},Shining Sun,very happy,Five Stars,1486857600,,
1388,5,True,"02 9, 2017",A1TCBHXA93SDOW,B00CHQ7I2S,{'Gift Amount:': ' 50'},Jimmy A. Jeffreys,great!,Five Stars,1486598400,,
1389,5,True,"02 6, 2017",A1NMGOOVEUJXGT,B00CHQ7I2S,{'Gift Amount:': ' 50'},Pattip,Perfect,Perfect,1486339200,,
1390,5,True,"02 6, 2017",A1U3DENVSYZ5BQ,B00CHQ7I2S,{'Gift Amount:': ' 50'},Diane Zivcsak,My 11 grandchildren love to receive amazon gift cards to shop online!  I get them for Birthdays and Christmas!,Five Stars,1486339200,,
