,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image,review_clean
842,842,5,False,"04 14, 2016",AXH102X1MH953,B00005NIND,Amazon Customer,love my magazine,Love it,1460592000,,{'Format:': ' Kindle Edition'},,love magazine
843,843,4,False,"10 1, 2005",A3JPFWKS83R49V,B00005NINU,Bryan Carey,"Entrepreneur magazine is one of my favorite business publications and it's the type of magazine I can count on for up- to- date information on business startups and for possible resolutions of common problems to the small business owner. A monthly publication, this magazine is designed to appeal to those who are presently owners of a small enterprise or who aspire to open their own business in the near future.  What I enjoy most about this magazine are its personal articles- stories about ordinary people like you and me who have successfully started a new business venture. These people share their success stories with the reader, offering insight on what strategies helped them reach their present level of success and what challenges they still face. The people featured in the articles are more down to earth types who own smaller companies, making the magazine more realistic and something I and others can better relate to. Many other business magazines spend too much time interviewing billionaire CEO's and others who, while they may have some interesting stories to share, live lifestyles and have problems that only someone of their stature can relate.  On the practical side, Entrepreneur contains many timely articles about common issues/problems/challenges that arise when you own your own company. Money, marketing, management, and other key topics are covered in each issue, with a regular department for these critical aspects of business ownership. In these sections, you can learn about tax law changes, legal issues with benefits, and other related topics.  Entrepreneur organizes each issue quite nicely, with colored tabs on the pages that indicate which section (money, technology, marketing, etc.) they pertain to. This makes it that much easier to sift through, to find the information you need. And there is a section titled ""Sources"" that helps to index the different services and companies mentioned in each issue.  Overall, this is a useful, practical magazine that can come in very handy for present business owners and for those who have an interest in proprietorship. It keeps business owners up to date with the latest changes in laws and it offers some creative solutions to the everyday problems that small businesses encounter each day.",The Many Challenges of Business Ownership,1128124800,10.0,{'Format:': ' Print Magazine'},,count realistic ownership much find quite sift type enjoy nicely like legal offer level earth index handy section share start enterprise near come need someone interest business topic useful presently others open timely problem reader favorite many resolution stature market law organizes company billionaire owner ordinary something benefit make creative everyday cover different indicate startup technology contain money magazine strategy well arise tax date tab interesting publication owner help one face business new issue change future ceo's title appeal success possible source regular help live lifestyle mention easy company type publication offering issues/problems/challenges successfully learn magazine time color page common information spend present aspire practical service pertain issue etc key still late small entrepreneur proprietorship day aspects story challenge reach insight side design encounter overall section article critical department law keep management venture relate make featured people monthly relate interviewing solution may personal small
844,844,5,False,"06 2, 2007",A2NOZB6VZCTOI4,B00005NIRE,Robert I. Hedges,"""Dwell"" is my favorite of all the design magazines I read regularly. It is a beautiful magazine with thoughtful and helpful illustrations, great articles, and interesting features. I am especially fond of the coverage of emerging trends in contemporary homes, particularly the coverage of prefab homes, culminating in the sponsorship of the ""Dwell Homes,"" which showcase outstanding contemporary prefabricated housing.  The advertisements are consistently relevant and interesting, and the magazine is good at keeping its edge with articles about relevant home furnishings, appliances, and other items that are frequently overlooked in other design magazines. I love the ""Modern Market"" section in the back of the magazine, dealing with unique products that are well targeted to the fan of the contemporary aesthetic. My only minor complaint is the occasional political agenda that appears in the articles, but it is relatively infrequent and confined to only a few (of a large number) of the contributors, like Pagan Kennedy. In general, though, the articles stay on topic and the editorial content is relevant and appropriately focused.  I look forward to getting several design magazines every month, but can honestly say that ""Dwell"" is my favorite of the bunch. I highly recommend it to anyone interested in contemporary architecture or design.",My Favorite Design Magazine,1180742400,6.0,{'Format:': ' Print Magazine'},,product contemporary month focus aesthetic like topic appear complaint recommend section market sponsorship edge illustration agenda emerge favorite modern several anyone target great unique kennedy furnishing deal culminate magazine interested read interest pagan prefab minor architecture keep fond frequently love back relevant relatively beautiful coverage good home large prefabricate consistently design item infrequent contributor number housing honestly magazine highly advertisement showcase outstanding especially thoughtful particularly general fan editorial home appropriately forward occasional confine overlooked helpful appliance article look though content bunch political stay regularly well trend get say dwell every feature
845,845,4,True,"09 14, 2015",AA14AMM03HMXW,B00005NIND,Amazon Customer,Good recipes.,Four Stars,1442188800,,{'Format:': ' Print Magazine'},,good recipe
846,846,3,False,"09 5, 2015",A3DOQNVKPPW53P,B00005NIND,Kindle Customer,More for the gourmet than the average cook.,Three Stars,1441411200,,{'Format:': ' Kindle Edition'},,cook gourmet average
847,847,5,True,"08 25, 2010",A301ZGFMBFN8UX,B00005NINY,G. Lane,"Great Magazine!  I love the articles from all over the world about wine, food, and interesting places!  Amazon had the best price I have ever found and the service was excellent!",Gene from Fairfax,1282694400,,{'Format:': ' Print Magazine'},,great amazon price best article magazine ever excellent find interesting service food wine place love world
848,848,3,True,"12 11, 2009",AG6TX1ZJHLMO7,B00005NINY,W. Dietrich,"My wife subscribes to just about every food magazine that there is from Food Network, to Rachel Ray to Better Home and Gardens.  Not a week goes by that she is not clipping new receipes.  Food and Wine is our newest subscription and my first opinion is that it is more of a high end / refined  taste buds with more of elaborate meal planned than say a quick meal from Rachel Ray.  The pictures that accompny the receipes and stories are of the highest class and this magazine would be a great add to a coffee table or waiting room.  There are also stories about restraunts and vacations that center around eating.  I feel that the wine part of the magazine takes a back page to the food and would like to see more wine reviews (similar to wine spectator).  All in all buy this magazine to look at and read but if you are just a regular guy with normal tastes this magazine is not that practical.",A bit on the high end side for ideas,1260489600,5.0,{'Format:': ' Print Magazine'},,clip receipes go taste like restraunts week add room ray normal high network garden great feel magazine well wife subscription read taste food wine spectator page part new wait back table high regular similar home quick bud subscribes first eat refine rachel would practical accompny buy elaborate also see vacation opinion meal story class plan review around look take end center say every new guy picture coffee
849,849,5,True,"09 25, 2013",A36TFH4LILLSMP,B00005NIOH,Thomas L. Dockweiler,Truly an educational periodical with beautiful photos showing life in all parts of the world.  Our students benefit from National Geographic.,Always eye opening information....world wide.,1380067200,,{'Format:': ' Print Magazine'},,beautiful educational photo truly national periodical geographic life student part world benefit show
850,850,3,False,"01 18, 2005",A3JPFWKS83R49V,B00005NINY,Bryan Carey,"Food and Wine is a pretty good magazine for those who enjoy the finer things in life when it comes to unusual cuisine and expensive fermented beverages. This publication is usually very long- over 250 pages- and its packed full of recipes, travel excursions to wine growing regions, and general facts about different varieties of wine and where to find them.  One thing about this magazine that surprised me at first is the emphasis on the food. I know the magazine is titled ""Food and Wine"", but my initial impression was that this would be a magazine devoted entirely to wine with occasional mention of the foods that go with wine. It isn't like that at all. The food sections and the recipes are just as important as the featured wines. Recipes are so frequent, in fact, that the magazine even has an index located near the front with all the recipes listed by food type, showing the page number to turn to for the recipe.  Besides the frequent talk about food and wine, this magazine is also dedicated to entertaining. I have heard it suggested that this magazine should change its name to ""Food, Wine, and Entertainment"". It would make sense, because conviviality and high- class partying are certainly an important component of this magazine.  There is one thing about Food and Wine that I wish was different. I appreciate the factual information and I like the personal touch that you find in some of the stories about winery owners, chefs, and the like. But I think Food and Wine gets a little too sidetracked from time to time in its reporting. For example, it is common to find stories that talk about subjects like home decorating. This would be fine in a magazine about home design, but I don't think it belongs in a magazine like this.  Overall, this is still a good publication. Lovers of great eats and fine drinks will enjoy it the most. It's worth taking a look, if nothing else, just for the recipes. Even if you're not a frequent imbiber of the fruit of the vine, there is still something of interest to be found in the pages of this magazine.","Good Eats, Fine Drinks, and Having Fun",1106006400,49.0,{'Format:': ' Print Magazine'},,surprised variety know find component reporting fruit enjoy like decorate index wine travel near interest heard take fine usually grow think expensive suggest winery important nothing finer high thing name certainly change owner something great different initial impression magazine long find excursion conviviality factual pack little food wine thing one fact party entirely page touch title turn beverage show imbiber sense good home type publication worth sidetrack first design come chefs number food full frequent list besides time page belongs common would information vine entertainment unusual general also talk cuisine still recipe lover even dedicate fact front else locate fermented subject story eat occasional make class appreciate devote overall drink section mention look life recipe region entertain feature go example get personal emphasis wish pretty
851,851,5,False,"10 5, 2002",A281NPSIMI1C2R,B00005NINY,Rebecca of Amazon,"While I would hardly call myself a wine connoisseur, I do enjoy this magazine for the articles and recipes.  The Columns in the September 2002 issue include:  From the Editor - an always inspirational look at what is happening in the food world by Dana Cowin  ""Fashions in food do come and go, and that's okay. Food should involve a sense of discovery. There's excitement in trying a new ingredient or visiting a new culinary destination."" -Dana Cowin  Contributors Letters Web Chat - with Joyce Jue  How do I cure my new wok? What are some important wok rules? Should I stir-fry all of my ingredients at once, or cook meat separately? What kind of soy sauce should I use?  Pairing of the Month News & Notes Home Travel - an article about Mexico Restaurants - The best new places to eat in Paris Master Cook Entertaining Well-Being Kitchens - the newest gadgets and kitchenware Wine Matters Wine Guide Fast - Basil Chicken Curry with Coconut Rice Directory  Last Bite - Plum Tart  The recipes are ranked according to ""fast,"" ""healthy,"" and ""make ahead."" They include soups and starters, salads and vegetables, pasta and rice, fish and shellfish, meat, poultry and desserts.  ~The Rebecca Review",Paris Restaurant Reviews,1033776000,6.0,{'Format:': ' Print Magazine'},,guide master month involve use cook enjoy desserts news travel gadget come accord september world visit matter plum well-being last rule curry basil important pairing wok destination jue inspirational note rebecca paris magazine discovery rank starter happen eat connoisseur food wine place that's pasta new issue article meat sense soup try coconut chat kind fashion home directory chicken kitchens poultry contributor bite hardly shellfish cowin kitchenware rice separately call would cure vegetable excitement letter soy ahead culinary include fast joyce mexico make ingredient sauce best ingredient article okay look stir-fry recipe tart entertain salad there's web go dana always columns new restaurant editor fish healthy review
852,852,4,False,"07 16, 2002",A2JJGIJI8X6KRS,B00005NINY,Psboston7,"Okay my one and only complaint about this one is the ads in each issue it becomes so much that I get tired of having to search out the articles. The menus are delicious, the pictures are beautiful and the wine recommendations are broad in range from the inexpensive to the pricey. They seem to try and cover it all in their issues. ...",Incredible Wine Pairings,1026777600,3.0,{'Format:': ' Print Magazine'},,get beautiful delicious much pricey tire menu becomes article okay cover range seem complaint wine recommendation issue one inexpensive try issue search broad ad picture
853,853,2,True,"10 3, 2014",A2EAVW9W48C28T,B00005NIND,Jan Barcelo,Not my kind of cooking .,Two Stars,1412294400,,{'Format:': ' Kindle Edition'},,kind cooking
854,854,5,True,"08 4, 2014",AXV3OJG9BZ2JW,B00005NIND,DoomsDay3,"Great Packing, All as expected.",Five Stars,1407110400,,{'Format:': ' Print Magazine'},,expect great packing
855,855,5,False,"06 14, 2013",AXV3OJG9BZ2JW,B00005NIOH,DoomsDay3,"Great Packing, Good Shipping time. All as expected.",Five Stars,1371168000,,{'Format:': ' Print Magazine'},,time expect great shipping good packing
856,856,5,True,"06 14, 2013",A2EKVE9ATJ0VQX,B00005NIOH,Migneron,I love the Magazine. it is very informative and keep me informed on what is going on in the world with great pictures. I know personal notes are a no no. But here comes one ( I have every magazine collected back to 1923),National Geographic Magazine,1371168000,,{'Format:': ' Print Magazine'},,know go great come note informative magazine collect one love world every back personal keep picture inform
857,857,4,True,"06 8, 2013",A1PEOGIXZK8NEC,B00005NIOH,aunt lulu,I just decided that I will handle my subscription through NG.  It is simpler for me to contact their department. Thanks,National Geographic subscription,1370649600,,{'Format:': ' Print Magazine'},,contact ng department decide subscription handle thanks simpler
858,858,5,True,"05 5, 2013",A3GBYARSIXM1RT,B00005NIOH,Cecille,National Geographic is a very educational as well as entertaining magazine.  I really learn a lot from it and I have passed on to my relatives old copies of this magazine for better information.  Learning cultures from different countries as well as updates on economic and social issues are special features of this magazine.  I definitely recommend to young and old alike.,The impact of National Geographic magazine.,1367712000,,{'Format:': ' Print Magazine'},,economic educational definitely pass national special different social culture update geographic copy learn learn old magazine better country information recommend entertain really issue alike well lot relative feature young
859,859,4,True,"08 21, 2011",A1UM59TRK3VPAF,B00005NIND,K. Heinchon,"I breeze through it to look for any plain boring stuff they might have (not very often).  My wife likes to look at the desserts.  This was purchased for us as a gift and we renewed once, so it peaked our interest enough to do that.  Its a good magazine for the break room or the bathroom.",A little too fancy for me,1313884800,,{'Format:': ' Print Magazine'},,plain bathroom enough good like renew boring peaked break stuff often magazine wife look purchase breeze dessert gift interest might room
860,860,4,False,"12 14, 2010",A3QMJMTLJC34QC,B00005NIND,Vincent E. Martin,"Bottom-Line: A glossy well put together magazine ""Bon Appetit Magazine"" is well worth the subscription that is if you are a serious cook.  And even a not so serious one.  The world of cooking, gourmet and otherwise magazines is festooned with glossy covers adorned with tempting dishes of un-nameable foods we are supposed to enjoy preparing. But ""Bon Appetit Magazine"" has them all whipped with its life-sized scrumptious looking delicacies begging to be devoured.  For instance the June 2008 issue has a picture of a Cheddar Burger with Chipotle Ketchup; the life-sized burger looks absolutely delectable.  ""Bon Appetit Magazine"", which bills itself as a food and entertaining magazine, is published monthly by Conde Nast Publications Inc. and is aimed at serious-minded cooks who passionate about the dishes they prepare.  They, like me are interested in what new in the world of cooking; not only that but they, like me have a keen interest in straying from the norm in the dishes they cook.  Unfortunately like most magazines in America, ""Bon Appetit Magazine"" depends heavily on advertising to generate revenue, dedicates every other page to colorful spreads bent on selling us stuff we don't really need, or in some cases don't need but really, really want, but can't afford.  To its credit, most of the advertising is dedicated to cooking and the stuff of cooks.  Bon Appetit Magazine Contents  ""Bon Appetit Magazine"" --a monthly publication--is a striking combination of the trivial and useful information and divided up in the following sections:  o Fast, Easy, Fresh o Family Style: o At the Market o Cooking Life o Health Wise o Wine & Spirits o Prep School o Features  Conclusion  A glossy well put together magazine ""Bon Appetit Magazine"" is well worth the subscription that is if you are a serious cook.  However, even the not-so-serious cook will find something within the folds of the gorgeous magazine.  When all is said and done I enjoy reading ""Bon Appetit Magazine"" not only because of the well put together articles and outstanding recipes, but also because the food look so darned inviting!  How come my dishes never turn out looking like the cover of a magazine?  While I have to admit that some of the recipes are a little out there, the ones I have prepared have turned out well enough.  Be prepared you will have to shop for these ingredients; the average ""Bon Appetit"" recipe does not use your usual American kitchen staples.  For instance in the June 2008 issue a recipe for Hazelnut-crusted chicken with raspberry sauce calls for lightly packed fresh raspberries, safflower oil, chopped hazelnuts, panko (Japanese breadcrumbs), and finely chopped mint leaves; not exactly stuff one might find at the local Jewel.  Did I mention that the photography in ""Bon Appetit Magazine"" is a feast in-and-of-itself?  No doubt there is a healthy dose of staging and a whole lot of Photoshop behind the gloss, but the effect is real enough.  Ready to pick one up yet?",The Discerning and Intellectual Cook's Magazine of Choice,1292284800,,{'Format:': ' Print Magazine'},,case local look aim hazelnuts japanese finely chipotle invite hazelnut-crusted bill prepare read serious-minded admit find use shop cook cook enjoy advertising raspberry trivial like sell say however bent bon divide cover average market depend interest come need america might world health useful usual one passionate strike generate turn can't prepared dose enough adorn within lightly pick life-sized instance something stag cook serious june real magazine appetit interested norm festoon subscription unfortunately spirit publication--is publication raspberry pack put fold stray food wine little dedicates really picture one conclusion page lot new issue turn feature american darn whole nast in-and-of-itself leaf delectable gourmet feast whip afford chicken worth gorgeous together otherwise kitchen bottom-line effect ready stuff food want chopped school safflower conde magazine outstanding information not-so-serious publish call dish wise content also suppose recipe even dedicate revenue fast easy photography gloss heavily devour fresh tempting never glossy ingredient cheddar style sauce oil combination prep section mint yet article ketchup doubt prepare cover beg look delicacy life breadcrumb mention behind recipe entertain spread panko credit monthly jewel well staple do exactly inc keen every photoshop look colorful absolutely burger family healthy scrumptious un-nameable following
861,861,5,True,"04 12, 2013",A3V9QW1ELZMIOW,B00005NIOH,Germaine,"It comes in the mail, I read it. I enjoy the articles. It's a magazine... a great magazine. but I like this type of stuff",what's to say.,1365724800,,{'Format:': ' Print Magazine'},,type great come enjoy stuff article like magazine read mail
862,862,5,True,"03 28, 2013",A3FEYXRV33UQU3,B00005NIOH,the mad Frenchman,Not many magazines can take you around the world and you not leave your chair.  But NG can and with some great stories and writting they will do that with style.,Takes you to places you can only dream of,1364428800,,{'Format:': ' Print Magazine'},,writting story many take chair great style around ng magazine world leave
863,863,3,False,"07 11, 2008",A33PNAQ33DGBJG,B00005NIND,Michelle Polk,A fancy food magazine. Interesting articles but odd recipes. It would be nice for those looking to really expand their cooking tastes but I found it not so useful for my kitchen.,Bon appetit,1215734400,,{'Format:': ' Print Magazine'},,odd expand nice kitchen cook article magazine taste find interesting recipe would food really useful look fancy
864,864,5,True,"02 11, 2013",A9N0IJ7IMC6SM,B00005NIOH,JFK,This is a great magazine not only due to the great pictures but all the informative articles. It really explores the whole world in a very interesting way.,National Geographic,1360540800,,{'Format:': ' Print Magazine'},,due great explores way article informative magazine interest really world picture whole
865,865,3,False,"11 8, 2005",ANEDXRFDZDL18,B00005NIND,Serene Night,"I've been a subscriber to Bon Appetit for several years now, and while I like the magazine I have found the quality of the recipes lack consistency. Some are good. Some quite poor. I'm always a little hesitant to rely on a recipe from this magazine for a dinner unless I've tested it first and seen that it worked well for me. Bon Appetit recipes can be quite complicated and its a disappointment to spend so much time cooking a meal and have it turn out bland.  Overall, while I will continue to subscribe to Bon Appetit, I suggest using caution on relying on their recipes too much. Also, I feel the adverts, interviews, and other ""Filler"" material is beginning to lean a bit towards the elitist side of the cooking market and is becoming less accessible to the average non-pro cook.","Inconsistant  recipe quality, nice photos",1131408000,14.0,{'Format:': ' Print Magazine'},,much interview i've quite cook cook become like lean caution bon average market subscribe several towards poor disappointment hesitant feel magazine appetit less found consistency little see suggest elitist turn quality subscriber material good work first lack advert bit relying time bland complicate spend test also accessible rely recipe filler year meal side non-pro dinner begin i'm continue overall recipe well use always unless
866,866,5,True,"01 23, 2013",A1OIWJVBR7INDX,B00005NIOH,Shari L. Swedlund,bought this for 81 year old mother. She is really happy with this. Thanks a bunch. Great and fast and cheap,great,1358899200,,{'Format:': ' Print Magazine'},,year happy great mother cheap old bunch thanks buy really fast
867,867,4,False,"10 29, 2005",AXFI7TAWD6H6X,B00005NIND,Erica Anderson,"I love to cook. I am not a professional by all means but I do enjoy the concept of preparing food. Other than tv, ""Bon Appetit"" is one of my main sources I refer to that inspires me to create my next meal. I have been an on and off again subscriber to the magazine for several years now. I have to admit I don't necessary use the recipes in the magazine but they and the ingredients that I read definitely leads me to come up with my own ideas. Some of my favorite issues includes the topics of barbecue (I love some of the ribs recipes they have printed over the years) and Thanksgiving. What I am not so wild about is that a lot of the recipes over the years have become so high end. From my point of view, a lot of these meals are not every day meals you would make. I am blessed to live in a big city where I can find most of the ingredients but if I lived in a smaller city or town, it probably would be difficult to find.  These recipes are not geared for single people or families who have mouths to feed. All in all, I still enjoy reading ""Bon Appetit"" and being inspired by the magazine.",Gives me some good ideas for this amateur cook,1130544000,6.0,{'Format:': ' Print Magazine'},,read admit view use find cook enjoy bon come topic mouth concept professional create next ribs high several favorite family meal definitely big mean barbecue magazine appetit read food idea thanksgiving one love lot point source subscriber live single city gear probably become feed would live issue town inspires still small necessary day tv year lead meal difficult make main ingredient prepare include refer recipe end print people inspire bless every wild
868,868,5,False,"03 11, 2004",A5RHZE7B8SV5Q,B00005NIND,gorillazfan249,Nice Editor-In-Chief. Nice pictures of the food. Recipes are laid out nicely.,Great cooking magazine.,1078963200,,{'Format:': ' Print Magazine'},,nicely nice recipe food editor-in-chief laid picture
869,869,5,False,"11 14, 2002",A1KXONFPU2XQ5K,B00005NIND,Stephanie Manley,"I take several cooking magazines and I like this one the best.  Gourmet seems to have recipes that are a bit gourmand, that need ingredients that you will need to do a search for, while this isn't entirely bad, sometimes you want to make something that is in your cupboards.  I like that these recipes are everyday recipes that have been taken up a level or two.  Articles are informative, with discussing a particular food, ingredient, or technique.  I love the artistic photography.  This strikes me as a balance between Gourmet, and Cooking Illustrated.  This beats cooking illustrated for the photography and the depth of the recipes in each issue.  I highly recommend this one!",Wonderful Magazine for those that like to cook,1037232000,12.0,{'Format:': ' Print Magazine'},,gourmand illustrate several gourmet make seem take something everyday ingredient take balance bit best cook want two ingredient article like informative magazine artistic highly recipe cupboard recommend particular food level sometimes bad one need depth entirely love search strike issue beat discuss technique photography
870,870,4,False,"07 16, 2002",A2JJGIJI8X6KRS,B00005NIND,Psboston7,"Well I have over 16 Magazine Subscriptions and this was one of the ones that I let drop. Not because it wasn't worth it but because it is almost the carbon copy of Gourmet (which I also have a subscription for)... I would recommend this if you like ""high-end"" menu ideas, or trying to impress that special someone. I also would recommend it as a gift idea for anyone that loves Cooking or is in the Food Industry as a Director of Catering and Sales for a Convention Center my mind (after 10 years) does become stuck on new and innovative menu ideas.... when this happens I can always trust ""Bon Appetit"" to have some wonderfully looking ideas for me to try. If you decide that you can't afford it (or like in my case) just don't want all of the magazines around, go to their web-site every recipe is listed on Epicurious. Happy Cooking","Beautiful Pictures, Precise Recipes a must for Food Experts",1026777600,9.0,{'Format:': ' Print Magazine'},,menu wonderfully stick cook like web-site recommend bon cater someone try one convention can't anyone magazine appetit happy subscription director food idea one new let try gourmet high-end afford innovative worth become copy trust want almost list magazine love impress mind would sale gift also recipe drop year subscriptions idea case special around carbon center happen go well decide always industry every look epicurious
871,871,1,True,"09 1, 2012",A30JPZ9TZ7I61U,B00005NIOH,Christopher Barrett,"Update: Fox News owner Rupert Murdoch has just purchased National Geographic.  Do not trust the content from here forward.  He is planning to turn the magazine and society into a for profit organization in order to hide science and progress under the guise of a 'scientific journal'.  E-mail and cancel your subscriptions and send a message to this tyrant!  We want science and fact - not fiction and skewed articles serving right wing, mega corporate interests!!!  For a little while I was confused with the article selections.  It seemed they were picking some pieces that weren't really about geography, sociology, or history.  More like current events.  But the last year or two they have been on track with solid stories and spectacular photography.  I was more impressed with Smithsonian for awhile, but their new format is laughable (you can read my updated 3 star review at the Amazon listing:&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Smithsonian-1-year-automatic-renewal/dp/B0032KHQU2/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Smithsonian (1-year automatic renewal)</a>.  National Geographic has taken its place as top world history/sociology magazine again.  The stories may be less fleshed out than some other magazines.  These guys are definitely about the pictures.  But the pictures usually serve a purpose. They aren't just glossy and pretty.  Looking in a recent issue about global warming and population increase in Bangladesh, the pictures illustrate the point of the story: the struggles of many impoverished citizens in a country in the grip of climate change.  The stories have gotten less 'preachy' and don't tend to berate folks for not doing everything they can to help those in need.  Instead the stories tend to show both outlooks on a divided issue without painting one in a bad light.  Of course, the reader can usually infer from the nature of the story the outlook that Nat Geo favors.  It is a highly liberal magazine focused on conservation, but that is what they have been about for years, so it shouldn't surprise anyone.  I highly recommend this magazine for those folks looking for great stories on a variety of topics pertaining to nature, history, and people.",UPDATE: Purchased by science loathing media mogul Rupert Murdoch - cancel your subs immediately!,1346457600,9.0,{'Format:': ' Print Magazine'},,"outlook laughable nat track send sociology murdoch corporate updated star geo focus country like selection order science recommend event news automatic divide need usually confused smithsonian guy world conservation topic scientific renewal)</a organization fox last reader impress outlooks folk nature listing:&nbsp;<a many infer climate anyone guise change impoverish definitely journal solid national great take pertain bangladesh geographic fiction surprise magazine e-mail le read seem warm little serve really owner course format fact one new issue turn article increase place right point society flesh history/sociology recent profit hide geography amazon update trust want light variety awhile struggle help magazine highly purchased history favor top message everything rupert berate bad tyrant liberal data-hook=""product-link-linked photography illustrate preachy class=""a-link-normal picking year subscription story forward purpose tend current mega glossy gotten global serve interest wing two population story article progress spectacular instead without content people skew year show piece may citizens look cancel grip planning painting picture pretty review"
872,872,4,False,"01 10, 2002",A1T17LMQABMBN5,B00005NIPX,Caf Girl Writes,"Vanity Fair is one of my favorite magazines. I admire its bravery in its approach to journalism. A mixture of hard-hitting and tabloid writing, I must admit that it takes a lot of courage to tell it like it is -- to the dismay of some of the celebrities who agree to be interviewed for this magazine. It certainly pays off if they're looking for some serious publicity stunts (take Demi Moore for example). As a journalist, I subscribe to this magazine for inspiration. It takes a lot of guts to publish a no-holds-barred magazine like this one!","Provocative stories, provocative covers",1010620800,4.0,{'Format:': ' Print Magazine'},,journalism mixture bravery favorite interview no-holds-barred gut certainly admit stunt take journalist demi pay serious must publicity like magazine magazine take moore hard-hitting approach fair admire courage dismay one tabloid agree example inspiration write celebrity lot they're tell look subscribe publish vanity
873,873,5,True,"12 7, 2017",ACW9ZM5S4BKPO,B00005NIOA,Lianne,Great Mag!!,Love this one!,1512604800,,{'Format:': ' Print Magazine'},,mag great
874,874,5,True,"12 1, 2017",AABTTS9T51HZ7,B00005NIOA,Moomin&amp;Mutti,Lovely pictures and fun recipes,Five Stars,1512086400,,{'Format:': ' Print Magazine'},,lovely recipes fun picture
875,875,5,False,"07 19, 2011",A24ZEH6X4AJNR4,B00005NIOH,Anne M. Hunter,"As a child, I found this magazine when I couldn't pronounce ""geographic"", and adored the brilliant photography, scenery, strange-looking people and places, and was soon struggling to understand the text.  My imagination was seized by the Mayans, by the Caves of Lascaux, and always by dinosaurs and the other exotic plants and animals they showed me.  When I was a teenager my parents let me deface their old magazines to illustrate my papers on India, Japan, and anthropology.  I wanted to be an archeologist until I found out I'd have to learn a lot of languages, so history was a better choice for me.  Travel, geology, photography, and reading became passions.  Even as an adult, I sit down with the magazine and read it cover to cover the day it arrives, no matter what else I'm reading then.  Whenever I stumble on really old copies (the magazine is well over a century old), I read them to see how the magazine's point of view has developed.  This magazine has truly enriched my life.  My parents tried me out on various other magazines on nature, but this one is the real deal, and never talks down to me.  If you're interested in the world, the universe, the past, the future, and in life, this is the magazine for you.  Even though they have NG magazines for various ages of children now, a curious, eager child could appreciate the real one by ten.",Best magazine in so many ways!,1311033600,,{'Format:': ' Print Magazine'},,archeologist read view anthropology understand adult lascaux arrive travel could world age show eager paper child nature whenever i'd adored century want real teenager geographic copy enrich ng magazine well interested find read mayan really place one lot future deal point dinosaur let stumble soon curious language child truly strange-looking geology deface ten exotic learn magazine imagination passion japan various history pronounce plant even see brilliant become photography illustrate matter else day india sit scenery seize universe never text parent choice appreciate cave i'm old magazine's cover struggle tried life though people well past always animal develop talk
876,876,5,True,"03 20, 2011",A29CKNGVO8KEVI,B00005NIOH,Claudia L. Hildreth,"i find this magazine to be wonderful with pictures and stories.  i am interested in all the subjects they have. if i only had one magazine to buy, i would buy this one.",national geographic,1300579200,,{'Format:': ' Print Magazine'},,subject story find magazine interested would wonderful buy one picture
877,877,5,True,"08 13, 2017",A1U0BFAIQ484ET,B00005NIOA,richard preslar,gift,Five Stars,1502582400,,{'Format:': ' Print Magazine'},,gift
878,878,1,True,"11 1, 2017",A3DSHGZBPHKJDV,B00005NIPX,Hinkydoo,Advertisements,One Star,1509494400,,{'Format:': ' Print Magazine'},,advertisement
879,879,5,False,"10 3, 2010",A1DMJHAM09Z8GU,B00005NIOH,kenneth haft,"National Geographic continues to amaze me each and every month.  The pictures and in depth articles are second to none.  Simply, there is no equivalent to this monthly dose of adventure, environment and exploration.  Kenneth Haft",an amazing magazine,1286064000,,{'Format:': ' Print Magazine'},,environment second dose adventure month national none kenneth continue geographic article amaze monthly simply depth exploration equivalent haft every picture
880,880,1,False,"07 19, 2017",AM6CJOY3XUVWZ,B00005NIPX,Bryan M.,"In the July 7 issue... Teen Vogue just published a ""how-to"" article on ""A Guide to Anal Sex"". As a parent, it is unbelievable that they think this is okay and reflects the gulf that separates what I believe is appropriate for my teens and what they obviously think it okay. I can no longer trust what my teens find in this magazine. Beware -- the cover makes it look harmless, but it is a wolf in sheep's clothing aimed squarely at your kids.","Conde Nast promotes ""How-to"" guide to anal sex to teens",1500422400,,{'Format:': ' Kindle Edition'},,aim guide believe kid vogue anal sheep's parent july wolf find harmless longer clothing trust reflect gulf teen obviously magazine okay unbelievable beware cover look how-to publish make teen squarely sex separate appropriate issue think article
881,881,5,True,"04 22, 2017",AEFAZU2T4NYTR,B00005NIOA,hokie,great mag,Five Stars,1492819200,,{'Format:': ' Print Magazine'},,mag great
882,882,5,True,"04 21, 2017",A357WDSS5HWP2D,B00005NIOA,Mar Gram,"Martha's, always great!",always great!,1492732800,,{'Format:': ' Print Magazine'},,martha's always great
