,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,image,style,review_clean
1699,9827,5,False,"06 8, 2014",ARBKYIVNYWK3C,B000VCFAXO,THATCHMAN1,"If you're reading about using this product as an ant killer, this review is for you. It worked for me, in short.  I struggled with using all of the stuff I could buy at the big box store to kill ants... differen types of ants respond to different solutions, and some of the products I bought were even using the same ingredient as this soap, but the fresh mix with this soap worked for me where the stuff I was buying prepared for ants did not.  My mix was 1 cup sugar, 1 tablespoon borax, 1/2 up of water. I used hot water, put it in a mason jar with lid and shook until it was clear. The mix stayed usable and goes clear when fully mixed (label the jar so nobody mistakes it for water... or moonshine! :x ;))  It takes only a tiny bit to use as ant bait, but the price is nothing compared to getting rid of the infuriating ant problem.",Alternate uses!,1402185600,,,,differen product mixed go read stay use usable type rid could nobody product hot soap prepare nothing big problem buying different box put jar struggle infuriating compare work used mason kill respond bit price stuff fully cup buy ant lid even water mix shook buy fresh short ingredient mistake borax take tiny killer use sugar get solution label tablespoon bait ant clear store moonshine review
1700,41591,5,True,"10 4, 2016",A3T9I7NUV01B9E,B00MHTD5H2,Hello Pretty Texas Girl!,great and fast shipping and I loved it!,Five Stars,1475539200,,,,love great shipping fast
1701,78146,5,True,"05 16, 2017",A2B8SB10Z6IG73,B00VFZ2P5C,Shihtzulover,Love these blue corn chips!!  They are tasty and hold up to a more chunky salsa.,Great Chip!,1494892800,,,,corn chip chunky love tasty salsa blue hold
1702,91177,5,False,"12 30, 2015",A14SU8BCOG4D9Q,B010NE61XM,Tayler S.,great deal for this pack. i purchased more than one!,Five Stars,1451433600,,,,one great purchased pack deal
1703,5248,5,True,"07 5, 2015",APAPLV0VXZTEO,B000R95BSU,Edgar M. Stell,Well delivered on time packets very good,Five Stars,1436054400,,,,well time packet good deliver
1704,12255,5,True,"02 20, 2017",AY8XVN09NGFLK,B000WHTWD2,Elizabeth Brailey,love it,Five Stars,1487548800,,,,love
1705,20581,5,True,"03 7, 2017",AMB2BUCBPNI0F,B0014CZ1AW,A. May,Scrubs and cleans good enough for me.,++,1488844800,,,,clean good enough scrub
1706,48733,5,True,"04 21, 2016",A1VBJDZGZ8LRBA,B00NU60GPK,Sandra M.,Excellent flavor and color for root beer.,Five Stars,1461196800,,,,root excellent color beer flavor
1707,88799,5,False,"01 20, 2017",A3U92WZFWXSQ33,B0105J8V6U,Amazon Customer,So much safer and as effective as liquid. Great item to carry to the laundermat,Great item to carry to the,1484870400,,,,safer effective great carry item laundermat much liquid
1708,109214,5,False,"10 18, 2016",A23GFTVIETX7DS,B0183NKTVA,Debbie Lee Wesselmann,"These baked pretzel thins -- basically pretzel crackers -- are great for using as either a base for firm appetizer toppings or as dippers or as crackers to add to a cheese plate.  I love their crunch, and the salty pretzel taste.  They do have five holes in each thin, not so big that they really look like a wide-hole pretzel but large enough to cause issues with liquidy toppings.  I have tried another brand of pretzel thins, and I prefer Stacy's because of the cleaner pretzel flavor, the smaller holes, and the certified non-GMO label, although the latter is not as important to me as quality ingredients.  Other than the vitamins in the enriched flour, the ingredients are simple and straightforward:  enriched flour, salt, expeller-pressed sunflower oil, organic sugar, organic honey, baking soda, and malt extract.  That's all.  -- Debbie Lee Wesselmann",Perfect for Topping with Cheese or Spread -- or to Dip,1476748800,,,,latter malt honey crunch sunflower base taste like thins salty prefer cheese add salt bake straightforward important enough stacy's flavor big great simple vitamin wesselmann certify enriched extract although brand really that's love quality non-gmo large soda wide-hole bake thin appetizer organic issue topping dipper lee firm small cleaner cracker five flour basically either liquidy ingredient expeller-pressed oil hole try look debbie cause use sugar plate another pretzel label
1709,120407,5,True,"05 30, 2017",A2YHZR6AVI9CFB,B01GFJJQ2W,Kimbintine,"These bars are delicious! Raspberry is my favorite flavor.  I have tried all the flavors and I'm not crazy about the apple, but that is just personal preference. They are gluten and dairy free so no worries there. They are Kosher, Vegan and Non GMO Certified. They are also manufactured in a Nut Free Facility. So they are great for anyone who has to be careful what they eat. They are a perfect replacement for a breakfast bar to change things up a bit. I keep a few in my car for emergency (or just a snack) They stay great with the cold weather, I  think  they will be fine in the summer too, they are wrapped nicely.",delicious AND nutritious,1496102400,4.0,,,apple snack crazy cold bar nicely fine perfect think nut favorite replacement anyone manufacture gmo flavor change careful great wrap vegan bar certify breakfast kosher preference raspberry eat thing free bit flavor also worry gluten summer delicious i'm car facility try weather dairy stay emergency personal keep non
1710,108574,5,True,"10 13, 2016",A205LG7ZCCY976,B017XKK9DM,Mariana,Very good!,Five Stars,1476316800,,,,good
1711,54989,5,True,"07 7, 2016",A25KK3XS2XWY5W,B00Q8JRSNY,Vsaeteurn,Works great.,Five Stars,1467849600,,,,work great
1712,122650,5,True,"07 21, 2015",A1OH3EE7KFAE39,B0014D29PG,M.B.,"They are raisins! They are good if you like raisins! They are bad if you do not like them! Also, these were priced under my local store, so yay cheaper prices!",Raisins are tasty!,1437436800,,,,local price yay good cheap price like raisin bad also store
1713,13194,1,True,"03 28, 2015",AE2E8ZAUUE6LJ,B0010XS2CE,kkatdr,Bought two and both pumps do not work. Has happened before too. Something wrong with their design as I have bought off brands and never have a problem.,Won't buy unless they fix the pump design...,1427500800,,,,wrong buy happen never something problem work design two pump brand
1714,66047,5,True,"06 7, 2017",AWC765ASQ1Z5Y,B00TFR9MT4,jim,Met expectations,Five Stars,1496793600,,,,expectation meet
1715,8976,5,True,"02 8, 2017",A1WZUSQ9XCCOLB,B000SRI61U,Amazon Customer,small but it's the best to cook with.,Five Stars,1486512000,,,,cook best small
1716,5954,5,True,"02 3, 2015",A27PDUTY5QPJGU,B000RLPKMA,jj,This was a care package,Five Stars,1422921600,,,,package care
1717,29726,5,True,"09 27, 2014",A10G5QSW6L93RC,B00I8QZL1G,susan,Pleased with item,Five Stars,1411776000,,,,item please
1718,63966,5,True,"05 25, 2015",A276RHM6BBPDTY,B00SMYRZH2,Ddee,First time trying this cereal but it is good especially since I need gluten free food.,Gluten free cereal,1432512000,,,,time need gluten try especially first cereal since free good food
1719,126474,5,True,"08 23, 2017",AB0L7US9S4HBL,B00SMSFP1Q,Tara,My kids love this cereal.,Five Stars,1503446400,,,,love cereal kid
1720,24313,5,False,"09 19, 2016",A2BVOAIVSIPBJS,B007760M62,Amazon Customer,Rhubarb fragrance is great.,Pleased,1474243200,,,,rhubarb fragrance great
1721,77090,5,True,"08 3, 2017",A1WHR7X6P7G145,B00V3UTMC8,texaschristina,"O my Lord! If you want wonderful smelling laundry then  throw these in with whatever detergent you like( i likeGain) and the two will complement each-other very very well. This Arm & Hammer addon is something I'm so glad I discovered and costs less than other brands but WOW, it really makes a difference in my laundry  and keeps things fresh for quite some time. When I open up my linen closet it's so nice to get a whiff of fresh, clean linens !",Love love love this product and price,1501718400,2.0,,,wow get detergent nice each-other fresh whiff complement cost addon something quite laundry i'm clean want two like brand time less keep likegain wonderful glad make thing really well lord linen throw smell difference whatever discover open closet linen hammer arm
1722,93657,5,True,"07 22, 2016",AHSACEPQJNP97,B011B6QG0Y,Andrew,Love,Love it,1469145600,,,,love
1723,88840,5,True,"06 28, 2016",A2YA49TLAGV7FV,B0105J8V6U,Roy P.,A+,Five Stars,1467072000,,,,
1724,46296,4,True,"01 22, 2016",A1NT4O2NRNB9Y7,B00NAZ532W,Janai Maughan,My husband doesn't love these because they are a little more fibrous than he's been used to but I quite liked them.  They are soft and absorb liquids well.,Very nice product,1453420800,,,,he's soft fibrous use liquid quite absorb little well like love husband
1725,39949,5,True,"11 3, 2015",A27QM2F5DCGY5O,B00JQQAL0S,Amazon Customer,Good,Five Stars,1446508800,,,,good
1726,86111,5,True,"12 9, 2016",A38C35BSJ2LUP4,B00YPBQB4Y,A. Stuart,"great value, come in three packs of 25 sheets each. takes off make-up and grime, little to no scent.  While you don't 'have' to rinse your face after using them, I do just to get off the residual bit of cleanser that feels like it is on my face.  It's a very minor bit of cleanser, it's fine if i'm on a bus or plane and use them, the residual amount is not sticky/greasy or anything.",repeat customer,1481241600,3.0,,,pack make-up sticky/greasy get residual great use amount feel i'm bit scent plane like take value grime little sheet minor rinse come use fine face three bus cleanser anything
1727,73811,5,False,"01 5, 2016",ARJQIW8OXI9N4,B00UOLA06Y,LA_Sinatra,"Excellent lotion.  The skin on my forearms had become agitated and dry, the skin felt rough and lightly bumpy.  Yuck!  I tired my usual Neutrogena oil I  use after every shower and another coconut oi product but neither could not stop the dryness that had taken over my forearms or alleviate the chapped redness on my hands. Within ONE USE of this version of Lubriderm, my arms sarted to heal and by the second application of it within 24 hours, my skin felt back to normal. It worked very fast! Many different lotions I have used in  the past either could not effectively moisturize my hands an many of them contained chemicals that would leave my skin even more dry shortly after using them!",Healed my bumpy dry skin within 24 Hours!!,1451952000,2.0,,,lubriderm second lotion use shortly chemical shower dry hour could skin product usual normal oi many alleviate within lightly tire take different hand dryness stop lotion neither one application bumpy back agitate rough heal coconut work used become sarted version would felt moisturize arm even leave fast either oil contain chap excellent forearm redness use past another effectively every neutrogena yuck
1728,19469,5,False,"01 5, 2016",A15TV2JOFGWC97,B0010XS2CE,Karin A.,Love the pump and the scent!,Five Stars,1451952000,,,,love pump scent
1729,125169,5,True,"08 12, 2018",A2WFKUMGOBZES5,B00O33FB9U,Medina Karagic,smells amaziiinnng biodegradable non toxic plant based no harsh chemicals every product from this company has been amazing!,... harsh chemicals every product from this company has been amazing!,1534032000,,,,biodegradable amaziiinnng plant toxic base product every amazing company chemical smell harsh non
1730,54791,5,True,"01 23, 2017",ACA2Z99MCVUPU,B00Q6IQ7HU,FEEL,I am happy with using this kitchen spray for cleaning some surfaces and so on.,Five Stars,1485129600,,,,use happy kitchen spray surface clean
1731,28955,4,True,"12 15, 2016",A30LZO410XLO0I,B00I8GC9E8,Amazon Customer,Good!,Four Stars,1481760000,,,,good
1732,11355,5,True,"09 6, 2017",A3P9SPZ6I9HSBU,B000VK9XYI,Wendy C. Kinsey,"If you like prunes, you will love these.",Five Stars,1504656000,,,,prune love like
1733,7756,5,False,"02 13, 2017",A360DJ9MGDGWG6,B000S5S1DK,Trina M. Mcgregor,Love it,Five Stars,1486944000,,,,love
1734,72095,5,True,"06 4, 2017",ABTBN5JXVROPA,B00UHCLUE6,Richard,how can you go wrong with Ghiradelli?,Heaven,1496534400,,,,wrong ghiradelli go
1735,128884,5,True,"03 9, 2016",AILV0P3KLNH1,B00VFZ2GME,Amazon Customer,TASTY,Five Stars,1457481600,,,,tasty
1736,54849,5,False,"10 5, 2016",ALE4TCCROZKNS,B00Q8J4KUI,Mary H. Welch,These really do the trick!,Five Stars,1475625600,,,,trick really
1737,101246,4,True,"03 2, 2018",A3IV3DSOUY55IQ,B015DYK0H0,AChic,"Actually pretty decent for a veggie chip! I like them dipped in plain greek yogurt. Even my ""doritoes and fritos"" hubby likes them.",Yummy Snack!,1519948800,,,,plain fritos chip greek hubby like yogurt like veggie doritoes actually decent even dip pretty
1738,104352,5,True,"08 22, 2017",A1JC8KGGFNYAL2,B0166NT4FQ,Bosley,This is SO apirin you don't even know.,Five Stars,1503360000,,,,know apirin even
1739,116187,4,False,"02 22, 2017",A3RCPLQ5ZY36MA,B01COSMU2G,azkr,Not bad at all but still very fishy needs more seasoning,Four Stars,1487721600,,,,need fishy still season bad
1740,135724,5,True,"12 27, 2016",A3IV4X425QSDVA,B01B5Q8590,lcg,"I purchased this around the same time I tried making homemade bhindi masala and even though mine came out tasting pretty good, this is incredible! The spices are perfect and although the okra is mashed up in the sauce it tastes excellent.  And so much easier to fix!",Perfect taste and so easy!,1482796800,2.0,,,okra mash incredible easier good much make fix sauce around mine homemade come time try although though purchased taste excellent bhindi spice masala perfect even taste pretty
1741,96127,5,True,"07 9, 2016",A2TOI9RTB5PF9H,B011TZXD6W,John.14.6,"We are glad this is offered by Amazon and have been told it may help you meet your daily fluid needs to stay hydrated.  Fluids, such as carbonated water, are said to possibly help the fiber work better in your gut and make stools normal and regular.  We love it!",Healthy drink!,1468022400,3.0,,,regular fiber fluid make need gut work amazon possibly stool help daily well say glad fluid stay hydrate carbonated tell offer love may water meet normal
1742,9416,5,True,"11 20, 2016",AZJFI8W8AFVIZ,B000SSW4R6,Jennifer W.,Like,Five Stars,1479600000,,,,like
1743,6119,5,True,"08 19, 2014",A2A76VTLM31M5O,B000RLT4AE,smWhite,Needed to stock my motorhome.  This was a perfect size.,A great snack.,1408406400,,,,size perfect need stock motorhome
1744,135681,1,True,"09 2, 2017",A38QNMXP4TXC9W,B01B5Q87RK,Jesse McDermott,"Easy to prepare, but not very appetizing.",no thanks,1504310400,,,,appetizing prepare easy
1745,111720,5,True,"11 16, 2017",A2EBHVSUECXI3I,B019XEY5GS,Matein,GREAT,Five Stars,1510790400,,,,great
1746,108075,2,False,"01 9, 2017",A3VV4YJ9LMF5TK,B017XKR9F8,Mimix5,It is a lot more thin than this soup used to be. I have not bought canned soup in a very longtime. It's not that great.,Very thin soup.,1483920000,,,,bought use great soup thin longtime lot can
1747,94562,5,True,"07 17, 2016",ANDVNCX6JU4XW,B011B6OW5K,SHERRY MCCAUGHTRY,love,Five Stars,1468713600,,,,love
1748,95852,5,True,"02 20, 2016",ABWY81ZSPHXV8,B011O2L8YY,DEBRA G,love the Pantry,Five Stars,1455926400,,,,love pantry
1749,74244,3,True,"02 13, 2016",A19UJJPO414O1G,B00UOLAELU,loro,It cleans my face and stuff but It doesn't foam very well which I was under the impression this is a foaming wash...,It cleans my face and stuff but It doesn't foam ...,1455321600,,,,clean foam impression stuff wash well face foam
1750,2456,5,True,"02 9, 2015",A1T898XMQWVPGJ,B000Q5NFJW,Adam C,"The original classic, great with crackers.","When I cant go shopping, FRESH delivers - free!",1423440000,,,,great cracker original classic
1751,17479,4,True,"04 2, 2016",A2U5RA4WV4IA0L,B000VK860A,PATRICIA G. PENDELL,Amy's soups are delicious.  Have tried many kinds...,A hearty soup for cool days,1459555200,,,,try amy's soup kinds delicious many
1752,3619,5,False,"09 3, 2014",A1N2AIX2KULJMK,B000Q68WSA,Bubby,As described.  Nice for baking.,It's salt.......what else is there to say.,1409702400,,,,bake nice described
1753,40954,5,False,"07 25, 2016",AB3NZUVSLXNYJ,B00L1QF43U,Aminuts,"Don't know if it repairs, but it smells good and my hair is soft and kind of shiny for an old gal.",Smells Terrific,1469404800,,,,know hair soft kind gal good repair old smell shiny
1754,40662,5,False,"03 8, 2017",AJLO14EGNKGRQ,B00KZ214ZS,joe wells,no complaints,Five Stars,1488931200,,,,complaint
1755,121847,5,True,"04 23, 2017",AGVF1ABQV7QD7,B000RLPJRG,Dr. Sam Snyder,Very tasty,Five Stars,1492905600,,,,tasty
1756,86205,5,True,"11 13, 2016",A3Q8X8T3CPGR8S,B00YPBPO0Q,epoppins,"Love Dove brand it's what my dermatologist recommended that I use, and this big 32oz pump is a value that goes a long way.",Love my smooth body.,1478995200,12.0,,,dove go recommend big use way long value brand dermatologist love pump
1757,19947,5,True,"08 17, 2015",AXJJO6SL7TBTZ,B0013FRRMK,Ina,Love this stuff smells so good!,Five Stars,1439769600,,,,love good stuff smell
1758,44792,5,True,"05 25, 2017",A32S0E9JAFY4MH,B00NAZ5MUA,Jesse Magee,"Blow, Wipe, Toss. Repeat. You need them, Amazon has them, might as well have them sent to your door.  Plus one star for not involving a microchip like seemingly everything else. Well, not YET, anyway.",There is NO App For This!,1495670400,,,,else microchip send blow door plus star amazon seemingly yet like involve repeat wipe everything toss well one need might anyway
1759,60087,5,True,"06 17, 2016",A47JFMAHHLHVI,B00R1H0HKI,D. Adames,good snack.,Five Stars,1466121600,,,,snack good
1760,108457,5,False,"04 19, 2016",AF6JP6QBV95YV,B017XKJV3G,Super Dad,"Great product, great buy","Great product, great buy",1461024000,,,,product buy great
1761,121213,5,True,"05 31, 2018",A15I9CMS42U490,B01HHVVLGQ,Lyn,good flavor,nice for quick treat,1527724800,,,,good flavor
1762,60633,5,True,"08 9, 2016",AS9ARKLF5DV8R,B00R69KX64,SBestHNL,national news said over a year ago that theez are as addictive as cocaine they are right,tasty chicken lipps,1470700800,,,,year ago addictive say national cocaine news theez right
1763,5910,5,True,"01 26, 2015",A5HMUBK76EUFQ,B000RLPJRG,Linda,Good product,Five Stars,1422230400,,,,product good
1764,98853,4,True,"06 17, 2016",A201N84AIOANVA,B013OY25GA,adriana velasco,the vanilla pudding was delicious and everyone loved it and it was gone within days but the choclate was a bit bland and tasted watered down but it worked amazing as a filler for a cake.,delicious and nice after school snack for kids,1466121600,,,,filler water choclate delicious within worked day pudding amazing bit loved bland cake vanilla go taste everyone
1765,49684,5,False,"06 26, 2017",A1P51J3272WZB0,B00O33EVT6,Alexandra Kendall,I love this product.  I first found it at Soap.com.  I love the smell of grapefruit and these are wonderful. Dishes are clean and the little fish on the package is happy,Very Good Product,1498435200,,,,grapefruit first clean happy find wonderful little dish smell soap.com love product package fish
1766,66210,4,True,"04 21, 2016",A3PV7J0DA7MP0N,B00TH7HTD8,jah,"$5.00 is a bit expensive for 30 sheets, but this is an excellent product.",but this is an excellent product.,1461196800,,,,excellent product bit expensive sheet
1767,88132,5,True,"01 17, 2017",A3CYRFIHPO8J5C,B00ZTJ25XW,VickieKM,I really like this toilet tissue. Scott brand is great.,Five Stars,1484611200,,,,great tissue brand scott really toilet like
1768,18131,5,True,"07 7, 2015",AFAPLAGZC7DCJ,B000WCZ57Y,maryD2,good tasting different for a change,Like them,1436227200,,,,different good tasting change
1769,88871,5,True,"01 24, 2016",A2VNWV67S75WFV,B0105J8V6U,Liz,"Nice and easy, keep away from kids and pets though!!!",Five Stars,1453593600,,,,though nice away pet kid keep easy
1770,130689,5,True,"01 29, 2017",A2NJ2IM4KI06CM,B00ZWJAU2W,Grama NeNe,"They are a good, hearty cracker.  They are great with just about anything, but I especially like them with hummus or babba ganush (sp?).",Yummmm!,1485648000,,,,good great hummus babba like especially hearty sp ganush anything cracker
1771,113095,5,True,"08 2, 2017",A2CC2UK05YVZGV,B01B5Q8TX2,susan,"great flavor, easy to make, good price",Five Stars,1501632000,,,,flavor great price good make easy
1772,15243,5,True,"06 11, 2016",A2NJ2DBTNK475O,B0014D2CIU,Amazon Customer,great product.  A+,Five Stars,1465603200,,,,product great
1773,108981,4,True,"07 8, 2016",A21NZ3RVTYL830,B017XKP2W0,Michael,"This is one of the better of the pre-made taco seasoning packets on the market. Good flavor, easy to cook, and not overly salty.",Pretty Tasty,1467936000,,,,pre-made good taco flavor cook well packet season salty market one overly easy
1774,71084,5,True,"09 10, 2015",A2RFD97HHNZ6J0,B00UF5SJR6,Ava/SP,Great product. Love having the things I want delivered to my door. Love this on any type of steaks.,Love it,1441843200,,,,door great love product thing want deliver type steak
1775,34919,5,False,"05 3, 2017",A2310YIYYMWAEG,B00ID0PODW,Sprkymrt,"If I remember right, this was the first complete pancake mix to come out, and boy, was I glad.  Always got up on Saturday to fix pancakes and found out I was missing either oil or eggs.  This makes it easy; only thing it says on the box is to let the mix sit a while before cooking and that's OK because I can put the coffee on.  This is a big box so it will last a while unless there is a big family.  Great thing to have in the winter in case a person gets snowed in.",Lots of pancakes in this box,1493769600,,,,mix let pancake sit thing case either big person say saturday great first fix oil cook last remember find box get ok put boy glad make unless that's come winter always miss snow get pancake complete egg family right easy coffee
1776,77334,5,True,"03 11, 2018",A1LPXW0AG9PDZB,B00V5LHWVS,Nicole,"Great moisturizer! My skin in normal/oily in summer and normal/dry in winter, but acne prone. This is a great  moisturizer for winter that really hydrates without being oily.",Great moisturizer! My skin in normal/oily in summer and ...,1520726400,,,{'Format:': ' Health and Beauty'},summer normal/oily great hydrate without oily prone really skin winter acne normal/dry moisturizer
1777,65534,3,True,"03 3, 2016",ANM9LSZS7C67V,B00TDEJY88,Keith Alan,"This is more of a granola bar than a protein bar, unlike most of think products.  Great taste",Great,1456963200,,,,great taste product unlike think bar granola protein
1778,122490,5,True,"09 3, 2015",ADHIPN2XFFV05,B0010XQ27G,Truvillionstanton,Thankyou,Five Stars,1441238400,,,,thankyou
1779,15345,4,True,"01 17, 2018",A1561Z5F0UE6JQ,B0014CZ0TE,Pam Frise,Good,Four Stars,1516147200,,,,good
1780,135474,5,True,"11 9, 2017",A1UIIQMF0F3QEL,B019ZCYJ7I,MTMD,This flavor is a treat!,Delicious!,1510185600,,,,treat flavor
1781,124706,5,True,"07 18, 2016",A1JT114SOITFFO,B00N9BVQ9G,Dan &amp; Eileen,Great in salads!,Five Stars,1468800000,,,,salad great
1782,108788,5,True,"05 28, 2016",ABQ7HQG6LCD48,B017XKKKJA,Amazon Customer,My son baked them before put in cabinet excellant,Five Stars,1464393600,,,,cabinet excellant son put bake
1783,104805,5,True,"02 14, 2018",A31Y3LTDL067BK,B016DHCJP2,Taryn,Very good on the go snack,Great,1518566400,,,,snack good go
1784,49988,5,True,"11 27, 2017",A2LGK5O41D38JC,B00O33E5CY,Poetic Reviewer,"We don't use any other cleaner, this stuff is great! Really starting to love Prime Pantry. Great brands for better prices than I can get in the store AND I get to order from the couch!",Best All Purpose Cleaner,1511740800,,,,get pantry couch great use prime stuff price good order really love start clean brand store
1785,71677,4,True,"08 26, 2017",A2MJFCQJ78IZZ9,B00UGMWTDI,Edward O,"Obviously would've been five stars if it wasn't for the insane amount of sugar, but even so I'd rather take my sugar here than in the many other places I can avoid it. Grab a sixpack trust me delicious.",Soooo yummy,1503705600,,,,grab delicious many i'd take amount insane avoid trust obviously five star place sixpack sugar even would've rather
1786,23372,2,True,"03 14, 2018",AA3TG0SGQ1KN3,B002N3I6VM,PATRICIA ANN GULLEDGE-CLARK,NO TASTE AND SPENDY,Two Stars,1520985600,,,,spendy taste
1787,116177,5,False,"12 8, 2016",A12EX5GTQJM6IE,B01COSM2C4,Lucas,not hot just spicy,Five Stars,1481155200,,,,hot spicy
1788,29871,3,True,"04 12, 2017",A3DR9TJW9T9X46,B00I8YKIGG,Maria Smith,My husband uses this product because it's only deodorant and is not an antiperspirant. The scent could be a bit stronger for my liking but works as well as can be expected for just deodorant. It doesn't ruin his clothes (I do the laundry).,My husband uses this product because it's only deodorant and ...,1491955200,,,,deodorant strong ruin laundry bit liking scent clothes antiperspirant could well expect product work us husband
1789,26875,5,False,"07 1, 2016",A1RR5THTVZZ40K,B00HZYC69W,AmznRvwr,my husband like it!,Five Stars,1467331200,,,,like husband
1790,32039,5,True,"06 29, 2016",A1UE35J0SZO9BY,B00IAE63TK,Leia709,"I love Pace and it's great I can buy it in bulk. I use it on a lot of things not just chips... like salad, steamed vegetables like corn, and fish fish (mostly tilapia). It's also not TOO spicy but not too mild. Pace makes a really great mango salsa, which works great on other fish like salmon, but they don't sell a bulk version and it's generally not as cheap as this one.","Great on a lot of foods like salad, vegetables, and fish",1467158400,,,,chip mild mango corn great use salad sell cheap version like salmon salsa steam mostly pace thing spicy make vegetable really generally buy one also love bulk lot work fish tilapia
1791,37208,3,True,"08 5, 2015",A1DJGH0ETO9NT9,B00J2LAA76,Fred&#039;s mom,pump broke right away,Three Stars,1438732800,,,,away right pump break
1792,28261,5,True,"03 3, 2015",A2ZNIKXT764IV4,B00I8G6XBS,suezieqt,I like this just as much as I like the full-fat version.  Tastes just like 'regular' peanut butter!,Tastes just like 'regular' peanut butter!,1425340800,,,,butter regular taste much peanut full-fat version like
1793,132790,5,True,"06 18, 2018",A20BP6F0NQC8HQ,B0146B36FE,M.S. P.,"I love this product!  For those of us with rampant allergies, having no added scent  is essential. I highly recommend any and All (get it?) of their unscented laundry detergent formulas.  The addition of Oxi makes it very effective against the heavily soiled fabrics that come with pets and/or kids.  Plus, it's OK to use in front-loader washing machines.  Give it a try, why-don't-cha?!",Really excellent,1529280000,,,,effective give get heavily detergent kid soil plus addition and/or use laundry allergy scent wash fabric highly ok recommend unscented front-loader make machine come formulas essential love product try why-don't-cha oxi pet rampant add
1794,62968,5,True,"05 29, 2017",AMJEE733AFRL3,B00SH4OG2O,Kellie Brown,While a bit on the thick side for me my boys loved this chocolate pb. I can't complain on the taste either.,Tasty but a thick spread.,1496016000,,,,can't side boy either taste chocolate bit love thick pb complain
1795,10720,5,True,"12 8, 2014",A3QD6R4XR8SJO9,B000VK3SZI,Dawn H,Perfect for baking!,Mmm coconut!,1417996800,,,,bake perfect
1796,85732,4,True,"12 3, 2015",A36Y5Y0ACZYRWJ,B00YMS4O6C,Leslie Herbert,I find these really great for our hard (alkaline ) water.,Four Stars,1449100800,,,,great find alkaline hard really water
1797,96107,5,True,"09 26, 2015",A3STB87J51L0ON,B011TZXD6W,Dorothy Sackett,Good stuff,Five Stars,1443225600,,,,good stuff
1798,54593,3,True,"03 27, 2015",A1D0E7XTT1226O,B00PUCHP7O,Donna J. Davis,too much chocolate,Three Stars,1427414400,,,,chocolate much
1799,13853,5,True,"03 27, 2017",ADHAW7E05WH2O,B0014CSG5Y,Lolo,This hot sauce is the bomb.  Woot!!!!,Five Stars,1490572800,,,,sauce hot woot bomb
1800,93485,2,False,"05 6, 2016",A2LQA45XX6Y6WO,B011B6QXOS,Pastor Joe Bell,Too expensive,Two Stars,1462492800,,,,expensive
1801,27853,5,True,"05 30, 2017",A1BZDRPA4NB0RR,B00I40ZSFU,Hayley,"this product came quickly and smells so good, you can never go wrong with Fabreze. I love the fact that it can get rid of the wet dog smell and also the smell of cigarettes. Who wouldn't love a fresh smelling house!!",Smells great!!,1496102400,3.0,,,wrong get house good fresh quickly never rid wet come dog smell smell go fact also love product smell cigarette fabreze
1802,121803,4,True,"01 22, 2016",A1ZDMJD791FUUQ,B000R95BSU,NC,YEP YEP GOOOOD,Four Stars,1453420800,,,,gooood yep
1803,272,3,True,"05 12, 2017",A24DEBBO9GJ7NW,B00099XO3W,Gary O,Vegetables are over cooked.,Okay.,1494547200,,,,vegetable cook
1804,89630,5,True,"01 17, 2017",A5FUQPMLMX7KC,B010CREAVU,E. Gibbons,"Pleasant scent, does the job, inexpensive. What more do you need from something that goes in your armpit?",Good stuff,1484611200,,,,need inexpensive something armpit scent job pleasant go
1805,77484,5,True,"10 28, 2016",A2R34NNGGJVPKM,B00V78208Y,LisaKay Allen,wonderful product; exactly as promised.,You will love this product,1477612800,,,,product exactly promise wonderful
1806,109528,5,False,"04 19, 2014",AQQLWCMRNDFGI,B01892J858,Steven Peterson,"This is a delightful bag of chips! Components of the mixed chips--Taro, sweet potato, batata, parsnip, and yuca. The symphony of tastes is wonderful, as the different types of chips have their flavors play off of each other very well.  Also, chips are often not so very good for one. With these chips, saturated fat is low (3%) and sodium is pretty low (5%).  So, a tasty product and one that I enjoy buying and tasting from time to time.",Very tasty!,1397865600,,,,chip low mixed sweet symphony good fat delightful buying potato different batata type parsnip enjoy often time taste component flavor wonderful chips--taro bag yuca well one play also product saturate sodium tasty tasting pretty
1807,81294,5,True,"10 2, 2015",A3ZXOJKIRDSJ7,B00WFVW4WE,Larry Fox,"Just plain ""ole"" yellow mustard which was exactly what I wanted.  I do ""pep"" it up a bit by mixing with a little more tangy mustard.","No runs, no hits, no errors.",1443744000,,,,tangy plain pep bit want mix yellow little exactly ole mustard
1808,64098,5,True,"07 17, 2015",A3OSYJUH2CF6ZM,B00SMYRSKQ,Creed William Huff,"Amazon pantry delivered quickly, as described",Five Stars,1437091200,,,,amazon pantry describe delivered quickly
1809,91332,5,True,"09 22, 2016",A2LNL6MN1OEXAM,B010O74RFC,G. Smith,Great price ---great taste!!,Five Stars,1474502400,,,,price taste great
1810,113996,5,True,"08 23, 2017",A2VSRD5REIJ9BH,B01BGFOGPM,B.Amatul Haqq,Very good product.,Amazing,1503446400,,,{'Format:': ' Health and Beauty'},product good
1811,45802,5,False,"04 17, 2017",A2AI8YYN5GXYTY,B00NAZ648Y,Doc,Nice inexpensive way to replenish wipes,Five Stars,1492387200,,,,inexpensive nice replenish way wipe
