,Unnamed: 0,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image,review_clean
1350,1029714,5,,True,"10 14, 2017",A36JN6NLUSYZK9,B00J2GYP8Q,,Michelle,This box is awesome. I used it in an escape room I made. It gets people everytime!,Awesome,1507939200,,box get escape room people awesome make everytime use
1351,658851,5,,True,"01 31, 2015",A2VFJGB4K5V56K,B008XB8JGA,,Amberly,My daughter loves it!,Five Stars,1422662400,,daughter love
1352,649778,5,,True,"10 10, 2016",A2PWP3VL3VG2VA,B008BWZJ32,{'Color:': ' Doll Shoes'},Marilyn S. Powell,fits the doll. Granddaughters love them.,Granddaughters love them.,1476057600,,love doll fit granddaughter
1353,348129,1,,False,"05 2, 2017",A16MOUYTTMLFEW,B001R674GE,{'Format:': ' Toy'},trac76,so very disappointed with this puzzle.  It is extremely hard for my students to use. I teach Special education preschool.  The pieces are difficult to remove and animals only fit in certain spots according to size and those spots are not  easily decipherable.,It's even Tricky for Teachers!,1493683200,,puzzle remove difficult hard decipherable preschool fit disappoint use special spot teach certain extremely size student education accord animal piece easily
1354,383522,5,2.0,True,"12 27, 2014",A2135C70KTRKQE,B002DWAX2S,,Apple Clausen,"Under the Nile Giraffe is goofy and cute, very soft touch. It looks a little like a stuffed sock but this is part of the original and cute design. Hope baby will love this just as I do.",Cute and soft touch!,1419638400,,nile soft look baby giraffe goofy design like sock hope little touch part love original stuffed cute
1355,572464,3,,True,"12 21, 2012",A37RTM7Y7O6GLN,B006CD202A,,La Reya,"This is an ok toy, not far in texture and quality to the Chinese knock-offs. I thought it would be better, in every sense. The Ben 10 series figures are way cheaper and 10 times better in quality for example. Not impressed at all.",Overpriced,1356048000,,impressed sense texture far knock-offs think cheap way well ben ok would figure chinese example series every toy quality time
1356,693668,4,,True,"12 16, 2014",A1D9I6QPJVRPBX,B00A88EPCI,,Amazon Customer,"It's Lego Batman, the boys loved it.",the boys loved it.,1418688000,,batman love boy lego
1357,1067337,5,,True,"03 19, 2018",A29YCTC77VQ6AZ,B00K8FDQS0,,Carla C. Ivey,She usgoing to Chile with me to be my kitty until i get a breathing one.,LITTLEBUB,1521417600,,one kitty get chile usgoing breathing
1358,1074587,5,,True,"08 29, 2016",AJF3WG5BTOR1C,B00KMWB8SY,{'Format:': ' Toy'},sung,one of my favorites!,Five Stars,1472428800,,one favorite
1359,1371309,5,2.0,False,"03 30, 2016",A2IRXT2XRK3YTZ,B012M2SURS,,vanessa,"I bought this as a gift for my niece who's birthday had just passed. She had a blast when she opened it and started playing with it. She just turned 5 and is now in school so she is learning her alphabet and how to write letters and number so this was a treat for her. She loved creating people with all of the magnet shapes, writing her name on the white board and drawing some shapes on the chalk board. This really did keep her busy all night! Best part is, her mom loved it too because it got her off her electronics! Every parent loves that! I do not reccommed this for small children because there are some magnet pieces that are on the smaller side that younger ones could swallow. other than that, this is a really nice learning toy. *disclosure - I did receive the item(s) above for either a deeply discounted price or free. I am however providing my honest opinion through this review. I only recommend products that I truly am satisfied with. This is a disclosure in accordance to the Federal Trade Commission's 16 CFR, Part 255: ""Guides Concerning the Use of  Endorsements and Testimonials in Advertising.",She loved creating people with all of the magnet shapes,1459296000,,product nice cfr use testimonial advertise create who's love reccommed however recommend start could write receive open one disclosure federal night turn child shape treat name guide chalk learn write electronics really magnet part blast swallow accordance free parent birthday pass truly alphabet item(s price number school draw mom love get white gift letter deeply satisfy small honest young concern trade opinion niece buy side either playing discount commission's best board people busy provide piece every toy keep endorsement small review
1360,1429399,5,,True,"12 15, 2016",ANCP7S2RZ8D0A,B017B1BAWM,,Gmguy,great gift for kids they can make 3 toys one at a time our boy loved it you cant go wrong with lego,lego,1481760000,,wrong kid make great cant time love boy gift toy go lego one
1361,1605737,5,,True,"05 3, 2015",A2DCY5B0XO2ULU,B0027A59H0,,Tracy Allen,My girls new favorite type of art to do! great transaction! thank you :),Five Stars,1430611200,,art great favorite new transaction girl thank type
1362,661582,3,,True,"07 4, 2014",AKW9WFIMQ53KG,B0090M5H6Q,,Prescilla GT,"Honestly, was bought to fill a pinata. First inspection the product looked good. Can't tell you if it works.",Cool Dinosaur Tattoos,1404432000,,can't fill buy good pinata first honestly look product inspection tell work
1363,552781,4,,True,"04 15, 2014",ACAXV4V8PBCE3,B005T3R9FM,,Texas Rose,"As far as the actual construction of the stuffed cat, this is a well-made toy. It is not plush, but still soft and really cute. A front paw has a heart button where you squeeze and a voice sings the ""Soft Kitty"" song. However, the recording is very poor quality, a little scratchy, and in a female voice. For the cost, it would have been nice to have a better quality recording. I got this as a gag gift for my husband who loves the show, so it was okay overall.",Well made except for voice,1397520000,,soft paw far record sings nice female poor plush gag front construction song button overall well-made scratchy well okay love get would heart actual however little really gift kitty show still toy quality voice cost husband cat squeeze stuff cute
1364,583467,3,,True,"11 20, 2016",A2T4ZJXE3Y7T6F,B006R64LT2,,Kathryn,Didn't really like the quality of this plush. The material feels rough and it doesn't seem to be stuffed enough (it feels flat In spots and like it would be stuffed fuller). Still very cute but not what I was expecting.,Not the best quality,1479600000,,material plush enough fuller feel spot like seem would flat really expect still quality rough stuff cute
1365,348171,2,,True,"06 14, 2016",A3Q3HEUCZJNCY5,B001R674GE,{'Format:': ' Toy'},Kurt,"In the other magnetic boards, you can tell where each piece is supposed to go (e.g., the cookie goes in the cookie jar).  In this one, there is no indication of which magnetic piece is supposed to go behind which door.",Not as good as other magnetic boards.,1465862400,,go door piece magnetic behind board jar go one cookie e.g indication suppose tell
1366,1127674,4,,True,"04 25, 2015",A3U5LFDRB9DBBC,B00MSE7ZCW,,John,"these are not quite as good as the comparable ultra pro boxes, but they are still one of the best in terms of single deck storage and protection. The white has yet to get dirty",these are not quite as good as the comparable ultra pro boxes,1429920000,,box get pro good single comparable storage quite dirty best yet protection deck white ultra one still term
1367,1813339,5,,True,"06 20, 2018",AH7WJ8RT1GMCB,B01B1UQ6QE,,Michele Brajuha,Love it,Five Stars,1529452800,,love
1368,161900,5,,True,"11 19, 2013",ADVO1M64TIZ7F,B000P1VHL0,,Dina L. Anduha,I run a daycare and my kids love these. I own 7 of them in all different colors. I would definitely purchase more of these if needed.,Love these,1384819200,,kid daycare definitely different color purchase run would love need
1369,7368,5,,False,"07 1, 2008",A21S0K5PU4YO9L,B00000DMBF,,third time mom,"Ah, it's so nice when, as parents, our kids start getting into games that we can play that don't drive US nutty (Candyland, Hi Ho Cherrio, etc).  Here's a game that I can play with my 7 and 9 year olds but I have played with my husband as well.  The premise of the game is simple; the codemaker selects 4 colored pegs to be hidden in a pattern, the codebreaker tries to guess the code.  When I play this game with my kids I can really see the proverbial wheels turning in their heads.  At first we played this game in pairs so an adult could help guide the codebreaker in logical thinking and the codebreaker in how to give the correct feedback as to how the codebreaker is doing.  My 7 year old can usually break the code; if she's really having a tough time with it and is getting horribly confused then she might get frustrated, but I see that as being a good thing to learn how to cope with.  Princesses are not quitters!  In those cases I (as codemaker) might ask leading questions to help her get her thinking back on track.  Anyway, this game is just as much fun when played adult vs adult; it's not just a kid's game.  Obviously when played vs. an adult you get the competetive juices flowing in a way you might not with your younger kids.  A 5 star game, totally low tech but lots of fun.",a classic you will enjoy playing with the kids,1214870400,,give case competetive code track nice think cope guide peg play much premise drive candyland pattern star break wheel cherrio way adult flow could codemaker usually confused might ah guess old lead lot quitter get tech thing simple totally obviously fun pair really princess play here's juice back hi proverbial try low good question first game turn learn ho help color time selects etc game anyway see young start husband feedback kid hide logical head parent correct old frustrated ask tough well year get codebreaker kid's nutty horribly
1370,327502,5,,False,"01 1, 2017",AJDQALD212572,B001FVTWWU,,Marlene F Miller,"I bought 2 of these vests for my granddaughters for Christmas 2015. I'm sorry I didn't write the review sooner. They are quite the little artist so these do help in keeping there clothes clean underneath. They are well constructed, were packaged quite well & arrived on time. Thank you, Marlene",Artist full apron,1483228800,,arrive granddaughter buy vest christmas quite artist i'm sooner clean help time marlene clothes construct little write sorry keep well package thank underneath review
1371,700999,5,,True,"05 8, 2018",A3577AJSRB8IE8,B00ABA0ZOA,{'Size:': ' Classic'},Amazon Customer,great,Five Stars,1525737600,,great
1372,661391,5,,True,"06 22, 2016",A22RHBZNJSK2MS,B0090HR2L4,{'Format:': ' Toy'},Sarah,The best game I own. I replaced the dice because I didn't want to use the ones it came with as a personal preference. The dice are nice I just wanted different ones. It is a lot of fun.,The best game I own,1466553600,,dice nice use different best want want come preference fun game lot one personal replace
1373,1582568,1,,True,"01 15, 2014",A17FQHN25ETAQH,B000PID4G4,{'Package Quantity:': ' 1'},Teacher,"I had high hopes for these stamp pads, as my high school students love scented stickers, so I thought they would be into this.  The color saturation is fine, but I have to ad water to it for each class, and it smells like chemicals.  The pink bubblegum one is the same.",Major disappointment!,1389744000,,high hope pink class thought color chemical school stamp like would ad saturation student pad smell sticker scent one fine love bubblegum water
1374,1003864,3,3.0,False,"01 4, 2015",AEDPYBO1L4Z5J,B00IRY9NSG,,111diana777,"Meh...this was one of those that my daughter really wanted.  we did enjoy the orbeez, it was fun to watch them grow in the water and play with them, but the spa is not great.  You put four batteries in for it to suck a small amount of water up and squirt it up at the top where you place your hands, not exactly what I'd call whirlpool action.  It's like a faucet on a very low stream.  The price was right for a Christmas wish so I guess she was happy about it, but I think this might mysteriously disappear (other than the little beads).",Novelty that wears off quickly....,1420329600,,squirt amount enjoy like mysteriously four might guess think action i'd stream great hand want happy fun put little grow really one orbeez daughter play whirlpool suck meh...this place right low spa disappear price watch bead call top water christmas battery exactly faucet small wish
1375,1233320,5,,False,"09 10, 2015",A15XI2BEGGFEOW,B00SJE6ST6,{'Product Packaging:': ' Standard Packaging'},Led Jedi,"Love this thing! It's awesome! It's a scaled down Harley. Has quite a bit of get-up-and-go. It does take quite a bit in the way of batteries, but small price to pay for a RC harley! Love that it stands up on it's own even when it's not moving.",Great little toy! Hours of fun!,1441843200,,thing take quite bit price small way harley awesome move stand get-up-and-go battery scale pay love even rc
1376,120630,5,,True,"06 26, 2014",A3JEP8LHMGRMNH,B000H6H3WA,,Nonfiction,This was a big hit with our 8 year old. You spin the propeller to start it and it takes off across the pool (or tub). Just gently press the center of the propeller to stop it. It is a nice size and works well.,Fun Seaplane,1403740800,,nice press big pool across old stop size propeller take tub gently center well year spin work start hit
1377,153306,5,,True,"11 21, 2015",AY2JTFYN9SDEX,B000NQI25G,,Carolyn Harris,I bought these for my little nephews,Five Stars,1448064000,,little buy nephew
1378,1139021,1,,True,"03 29, 2016",A2EJ6SO4Q7CEVJ,B00N4ONUZG,,J. Stutzman,Poor material and basically a miniature version of the original. Had though it would be better made.,Fair but otherwise not much fun,1459209600,,well basically though material would poor original make version miniature
1379,1223205,5,,True,"06 8, 2016",A319CA6G9T57U9,B00RZMWU7W,,Mike Wilson,"Great add on to castle panic. Breathes new life into the game. And if you want the game to be even harder and all the add ons and all the pieces, now theres a challenge.",Great add on to castle panic.,1465344000,,hard great want panic castle life there ons add game challenge breathe new piece even
1380,202774,5,,True,"11 5, 2014",A3829XEG3R2HRO,B00114Q4KO,,C. Johnson,"This is a great collection.  Lots of different colors, sizes, textures.  We are having fun using them in our Centers (Math, Language, etc.).  Great price.",Manipulatives,1415145600,,math great collection size different price color textures fun language center use etc lot
1381,519351,5,,True,"12 14, 2015",A30U131WXMWE32,B0055NDK04,,cefilly,Another great Christmas gift as well.,Five Stars,1450051200,,well christmas great another gift
1382,1324518,5,,True,"02 7, 2016",A3I1D6KQCRAYKM,B00X6H23H2,,Amazon Customer,my son  lovet  lovet,Five Stars,1454803200,,lovet son
1383,1288370,4,,True,"03 15, 2016",ANUQK2FRFIE3Y,B00UPAYYCA,{'Size:': ' 1 Pack'},Jason Graziano,kind of a pain to set up but was fun,Four Stars,1458000000,,kind fun set pain
1384,165086,5,,True,"01 18, 2018",A3CRWT339LYDB7,B000PWZU4E,,Hazel Reed,Grandson was so happy to receive these for his card collection.,Pocket pages,1516233600,,happy collection card receive grandson
1385,774791,4,,True,"01 13, 2016",AUI6OKRDMNLS5,B00C2SJA3G,,Brittany Emmons,"Son loves it. Only able to really tow trucks larger than the tow truck itself, being that the hook is so thick, but it entertains my son for the most part.",Son loves it. Only able to really tow trucks ...,1452643200,,large able entertains truck love son thick really hook part tow truck
1386,1761578,3,,True,"09 25, 2017",A4ZOF89TNNQJA,B00QR38S4O,,stacie richmond,Glitter doesn't stick too well but my daughter seems to enjoy it!,... doesn't stick too well but my daughter seems to enjoy it!,1506297600,,well daughter stick enjoy glitter seem
1387,660441,5,,True,"09 9, 2013",A1SJT73MZLD2PR,B00906PKQ4,,Mike B,"My Syma X1 Quadcopter arrived from the Battery Superstore on time. Out of the 3 quads I own, this is the easiest and most fun to fly indoors and out. It's perfect for beginners and experienced hobbiests alike.  Thanks Battery Superstore!",Syma X1 Quadcopter Excellent Buy!,1378684800,,arrive fly quadcopter indoors quads experienced beginner easy superstore time fun thanks hobbiests alike perfect syma battery
1388,35940,5,,True,"06 26, 2014",AZDPZSYJL9Z9Z,B00005NQE8,{'Size:': ' Standard'},GRRL,"We LOVE playing this game with out 4-year-old!!  The whole family enjoys it.  Not only does it teach matching, but problem solving & strategy.  Highly recommend!",Awesome Game!,1403740800,,enjoys problem play teach match solve highly recommend strategy game love family whole
1389,353563,5,,True,"01 22, 2016",A19T9VM3RDUJBF,B001TJ83RS,,kevin,"Item is as described, packed and shipped well. Worth the money, should be in any magicians arsenal , in my humble opinion.",Include this in your equipment,1453420800,,opinion arsenal worth magician money pack described item well ship humble
1390,1342758,4,,False,"01 31, 2016",A1KK1PNHDYLC24,B00Z9APEC0,,Kristen,"I am impressed with this Large Magnetic Dartboard Dart Board Game W/6 Darts.  It comes in its own hard storage tube to tuck away easily when not in use  The Dartboard game is on a sturdy magnetic velvet material. When unrolled it holds its shape well and stays flat.  The top of this does have a string to hang it up.  The darts come in two colors. Red & yellow. They feel very sturdy and are holding up great even after using this a few times with the kids. I like that they have magnets and will not damage the wall.  This does have two sides, each with a different bullseye design.  My 7-year-old twins had a fun time playing with this and the magnets held on much better than I could have imagined. It felt like using real darts with how well they stuck to the board.  The only things I would have liked would have been for this to have been a tad larger, and for the endcaps to be on more securely. The game I received the endcaps were on loose and not hooked as tight as I would have liked.  (I had to push one back on) And I would have loved for this set to have more darts.  This was a fun, family friendly game that could be played with small children. I would recommend it to anyone who wants something safe for the kids.  I received this product in exchange for my honest and unbiased review. When I make a purchase, I rely on honest reviews to help me decide whether a product is right for me. You can count on me to provide you with honest information.",Safe fun for the family.,1454198400,,count hold away hard stick played much storage use like red love yellow recommend stay dart could come endcaps product time impressed tight magnet child want shape sturdy anyone something great different color feel real good hang tad fun safe friendly thing one push like wall back right string large material hold securely large side dart design come whether help time magnetic purchase would information top hold damage hooked game felt unrolled rely honest provide even velvet receive easily tuck bullseye kid make imagined exchange review play set two board tube flat twin well use decide dartboard loose unbiased family small review
1391,1408208,3,,True,"03 23, 2016",A1MGBWYRX6GJ5Y,B015MOMI80,,Amazon Customer,I was hoping it was bigger but I guess not. It feels a little bit cheap but I guess you get what you pay for. I would recommend this if you are low on cash,I would recommend this if you are low on,1458691200,"['https://images-na.ssl-images-amazon.com/images/I/71gyJszW7FL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71wKrqueNrL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71wpKI9rOWL._SY88.jpg']",get low hop feel big bit cheap would recommend little pay guess cash
1392,538474,5,,True,"01 18, 2015",AG68O93EJP2JK,B005K0B8WO,,Gma,Makes making a note fun,Five Stars,1421539200,,make note fun make
1393,525746,1,,False,"01 1, 2011",AYIZF40RDST9K,B005C3HOS6,{'Product Packaging:': ' Standard Packaging'},Alleyson,"Don't be fooled by the higher stars some people gave this toy, read the description, it still falls way below expectations because it DOESNT work, a lot of people are giving it higher stars because their kid enjoys the fact that the cars don't go down the ramps! My daughter thinks it is a giant playground and has her little people actually slide down the ramps (they actually stay on the ramp all the way down!) It is an absolute disappointment and ironically the box we got has a quality tested sticker on it, but obviously no one actually tried to see if the product worked before they slapped on the ridiculous price tag! A loving grandparent bought her this toy and I encourage other buyers to call FP and tell them it is ridiculous that the toy can't even be used for what it was intended for, to allow cars to speed down the ramps.",What a waste! Do not buy!,1293840000,,fall playground enjoy work tag way kid actually product car can't slap allow disappointment absolute description doesnt grandparent obviously ironically read box star little one fact daughter lot tell quality fool buyer fp speed work used encourage price high sticker intend call get give test still see even giant think love ridiculous buy ramp try slide people ramp stay go toy expectation give
1394,1480502,5,4.0,False,"03 7, 2016",A1CKE57060AOI4,B01AW1R0TK,,Pelland,AWESOME,COOL SET,1457308800,,awesome
1395,1179708,5,,True,"04 11, 2016",A3SQREWBONWHZI,B00OPJ398C,,Julie Middlebrooks,Got these for my 2 year old brother who loves Mickey Mouse and he wouldn't stop playing with them after he got them!,Great gift!,1460332800,,play old stop love brother get mickey mouse year
1396,728142,5,,False,"08 8, 2016",A1V4SS1OLB8QYZ,B00B1Z6EPS,,MomMomOnTheGo,I have read some reviews that the product fell apart.  I cannot even believe that as they are very durable.  They have been taken to the cabin and everything and have lasted.  They are great for kids. I would recommend them for sure.  I did receive this product in exchange for my honest review.,Awesome product for kids.,1470614400,,believe durable kid exchange sure great review cabin take cannot read would recommend everything receive product honest even last fell apart review
1397,969188,5,,True,"12 30, 2014",A4BVM6CKWTNYN,B00I19QRAE,"{'Style:': ' Water WOW Kit (Numbers, Colors and Shapes)'}",Sara J. Queen,These cards are great for on the go.  They all fit onto the included ring.  The pen will leak water if not kept upright.  Keeps my 2 year old busy longer than usual!,These cards are great for on the go,1419897600,,keep leak card great fit onto long upright old keep ring go include year busy usual pen water
1398,749116,4,3.0,True,"10 5, 2017",A12ZMAR4XDULYT,B00BJBWZ7A,{'Color:': ' STRIDER Orange'},LR,"After reading TONS of reviews and countless articles about the science behind balance bikes, going with the strider was an obvious choice. Chose to upgrade to the sport version as it allows more ability to customize (replace tires, etc) as my toddler grows. Purchased for an average height 2 year old- fits him great now with plenty of room to grow into bike.  The weight is optimal for kids (and for the parent who gets to carry the bike home after we've gone ""too far""). Only 2 reasons for 4 stars instead of 5: 1) the bearings are exposed (MUCH more expensive models don't have this) and 2) the handlebars do not have any ability to prevent turning too far (this is controversial for first bikes as you don't want them to wreck because of turning the handlebars too far, but you also want them to have the freedom to turn without reaching a hard stop).  Obviously, these weren't deal breakers as I knew about these things before purchasing.  My 2 year old loves his bike!",THE balance bike to get!,1507161600,,wreck hard sport read much prevent tire bearing science average freedom bike room expensive grows we've reach upgrade countless ton reason great handlebar obviously stop ability purchasing star thing grow obvious optimal balance replace model go turn deal bike far go home parent expose toddler first strider turn want weight version love purchase fit etc also plenty chose kid controversial choice height review customize article old instead without breaker behind allows know year get carry
1399,1824075,1,,True,"10 14, 2017",A22X0WVB11QKQP,B01EJJECL0,,Paul Forster,"2 mounting screws fit, aside side and bottom-protection , no QC. or engineering or forethought. Looks liken a 7th grade machine shop project and ain't worth jack-s****. Don't buy.","2 mounting screws fit, aside side and bottom-protection, ...",1507939200,,forethought look screws side liken worth fit shop machine jack-s mount ain't project qc buy grade aside bottom-protection engineering
1400,1186246,5,,True,"01 16, 2017",A1KHJE4DASMQWC,B00P2SLMO8,,Christy,Such a fun gift for a little toddler. My little nephew loves this and it is adorable!,Five Stars,1484524800,,love toddler fun little nephew adorable gift
1401,565507,5,,True,"01 20, 2015",A3OAFR4NM72FTT,B0062OZZA8,{'Style:': ' Chestnut Appaloosa'},Johnson&#039;s,"We purchased this horse and another for Christmas presents. Not only are they a great price, they're good quality. Will be buying more in the future.","Not only are they a great price, they're good quality",1421712000,,good christmas buying great price present purchase horse another they're quality future
1402,988232,5,,True,"06 28, 2018",A154H49FD67E3T,B00IHHLN5E,{'Size:': ' Basic'},connie l. strickland,recommend,Five Stars,1530144000,,recommend
1403,138785,3,,True,"08 28, 2011",A7VVMK24NJILI,B000KN2YOM,,Joyce in MA.,"The pictures were somewhat interesting to my son, but for the money, there are too few cards in the package.",Too little for the cost,1314489600,,son interesting package somewhat money card picture
1404,1803697,5,,True,"01 9, 2018",A31I4FJAZWMRJG,B017892DO6,,Barbara,Looks cool works great,Five Stars,1515456000,,work cool look great
1405,1355997,5,,True,"03 2, 2017",A32M95ZWKOMSD7,B010TU7LP2,{'Style:': ' Base'},Mary,This game is hilarious and addicting!!,Five Stars,1488412800,,game hilarious addict
1406,1387551,1,,True,"02 11, 2018",A3QOXU16G6Y1YS,B014AHIRQW,{'Style:': ' Turn Kicker Track'},Orchid Lady,Returned. It didn't perform as advertised. Cars either turned over or could not get through the kicker.,Big Disappointment,1518307200,,turned get perform kicker return advertised car could either
1407,1320888,5,,True,"11 28, 2016",AIM57CWC3HF7U,B00WU39GZU,{'Style:': ' Retail Packaging'},Jared,Item received as appears and was in good condition,Five Stars,1480291200,,appear condition good item receive
1408,763663,4,,True,"11 16, 2015",ATLR1M9NHCURG,B00BTICFBE,,Ashley Corsi,"What was expected, it went perfect for my kids costume.",it went perfect for my kids costume,1447632000,,go costume expect perfect kid
1409,613928,5,,True,"09 7, 2016",A2J4CAB51F8VE7,B007BDDO02,,margie thomas,Came quickly.  Perfect for our school nurse,Perfect for our school,1473206400,,perfect school nurse quickly come
1410,1452101,5,,True,"08 22, 2016",APWQ7TYX502FZ,B0199IISP2,,JeannieD,my grandkids ages 3-10 love these,Love them,1471824000,,love age grandkids
1411,1319810,3,,True,"12 22, 2016",A1UJKL9QCJTTGH,B00WS2MJIO,,Sylvia M.,The truck itself is plastic with sticker windows and very light weight plastic wheels so it's a little cheap looking however the car section is nice and the kids enjoyed.,... a little cheap looking however the car section is nice and the kids enjoyed,1482364800,,nice plastic kid car enjoy sticker light cheap weight wheel however little section truck look window
1412,126069,4,,True,"06 15, 2013",A190YSZV06NQ2Q,B000I2Q0C2,{'Color:': ' Tomy'},Sheri P.,"My 3 month old is just starting to discover her hands and feet and so I thought these would be perfect.  She loves the bright colors and sounds they make.  She likes the foot finders better than the wrist rattle, at least for now.  The only problem I have is the foot finders are a little big and easily fall off when she really gets moving, but it hasn't been too much of a problem to just put them back on her and once her feet grow a little more I'm sure it won't be a problem at all.",Very entertaining,1371254400,,least fall foot sound month make like finder much big problem sure foot think bright i'm hand color move old better love would put little grow really rattle wrist get perfect back start discover easily
1413,1811847,5,,True,"04 10, 2018",A318QK4W3I8YIO,B01AT5MKLC,{'Color:': ' White'},Buttons,"Pupcorn is the name of the pet in the barbie starlight movie. No it isn't Popcorn. Small hard plastic toy that is one piece and even with free shipping is a bit pricey. However, for a child that loves this side character, there are no other toy options so get past the sting and enjoy the smiles you get when giving this to them.",Pupcorn is well loved,1523318400,,get hard plastic free name side child pricey option smile pet piece pupcorn bit enjoy love however movie popcorn sting give barbie one starlight character past toy ship even small
1414,1426332,5,,True,"04 8, 2016",AZEWC54Q5L8DB,B017237OJW,,Regina LaQuesse Moore,PLEASED WIRH MY PURCHASE.,Five Stars,1460073600,,pleased wirh purchase
1415,161703,5,2.0,True,"12 28, 2008",A3AK5N20855WVQ,B000P0WVN4,,Maria in NJ,"I purchased this game for my 2  yr old and I'm thrilled.  There are not that may games you can get for this age group - and this was perfect.  It goes have small pieces, and an adult needs to play with the young kids  - but it is fun and simple.  My four year old will play with us for a few rounds - but will get bored with this simple game.  Great for 2  yrs to 4 yrs.",Simple game for 2 1/2 yrs to 4 yrs old,1230422400,,group get age kid go great need simple i'm game round old yr purchase adult yr thrill fun bore year game play four perfect piece may young small
1416,587117,5,2.0,True,"04 26, 2014",A1ZT0KO8GWJT8E,B006U4SHMS,,C. Cheek,Bought this along with the BOO:ABC Book for my 6 yr old Granddaughter that loves Dogs. This little guy is very Cute and she loved it!,Very Cute!,1398470400,,book buy granddaughter old along yr love love dog little boo:abc guy cute
1417,764887,4,,True,"12 27, 2013",A1QWMH66PHTJYR,B00BUIEWPA,,Heather,"I ordered this tank for my son who wanted military accessories for his Legos. The tank was easy to assemble--he only called me over when he couldn't find a piece. The set did come with all the pieces for the tank, and it stays together well. They treads do not move when you push it around. The top and gun doe  swivel if angled the right way. The motorcycle was easy to assemble until it came time to put the spoke inside the rubber wheel. What a nightmare. My son worked on it for a while until he insisted my assistance. At one point I was trying to hammer it into the rubber wheel. That didn't work. My husband then gave it a shot with the pliers. The spoke would not go into the wheel. Finally as my last resort, I heated the wheel in the microwave. I heated it for 15 to 20 seconds at the time attempting to work the inside into the wheel after each heating. With the aid of a pair of pliers I was finally able to get the inside into the wheel which was more pliable because of the heating. Once the wheels were assembled, the popped right into the assembled motorcycle. However, they do not roll freely. The front wheel spins for freely than the back wheel, but even it won't roll freely when the motorcycle is rolled on a surface. I don't know whether the failure to roll is due to all the manipulating we had to do to get the wheels assembled or because of construction. In any case, it's not a big deal because the tanks don't roll either, and once assembled the motorcycle stays assembled. My son seems pleased with the set.",Compatible with Lego,1388102400,,know motorcycle move angle tank find assemble work shot rubber way wheel pliable come ordered doe however stay surface come spin pop hammer assistance tread last get due seem gun roll big nightmare want insisted put resort pair plier one push accessories back deal right point try able work together whether aid time military would heat top manipulating please assemble--he assemble finally even swivel inside easy husband front roll second case either construction microwave piece around wheel set failure attempt son call speak go heat well freely piece legos tank give
1418,584857,3,,True,"09 23, 2015",A3E8XDXVTC5L18,B006RQ8UNA,,becka,one of the toys had kind of sharp edges but otherwise great,Three Stars,1442966400,,one great otherwise kind edge toy sharp
1419,1749789,5,,True,"02 1, 2017",A1OK4L5RW8TW9Q,B00NEJ9HIU,,kaci anderson,Such a cute toy!,Five Stars,1485907200,,toy cute
1420,948159,5,,True,"01 7, 2015",A2H0K6OXP1OY23,B00H6T84ZG,,AndyGirl,"My family and I like to have random nerd fights at the house, and I have weak hands and can't always get the guns cocked in time to shoot before being shot.  So I saw this when shopping for Christmas presents and thought this would be a great way to ambush them.  It would hopefully also be easier for my 5 year old.  It is much easier to use, my 5 year old daughter figured it out pretty fast as well.  The only downside is that sometimes when you pull the loop it fires a round without touching the trigger.  You also have to get it pulled out just right or it won't work.  Which is an ins sue for little hands.  Other than that- this little Mini Blaster is pretty awesome",Super cute,1420588800,,house much blaster use think work shot way like shoot round ins can't get great hand downside sue trigger little daughter fight shop right pull easy random gun time hopefully would sometimes also pulled weak figure mini cock fast christmas touch saw present fire awesome old without ambush well year loop always nerd family pretty
1421,236226,5,,True,"11 17, 2013",AAU0G40ZN5RIL,B0016KXIQQ,{'Style Name:': ' Award Ribbon'},S. Al-Amri,This is well made and a great way to show who is the birthday girl.  Easily reusable since no age involved.,Great badge,1384646400,,age birthday great since way involve girl reusable well show make easily
1422,664401,5,,True,"11 15, 2015",A31BNYNOZ81LFC,B0093LSWIE,,K34,"We have a set of magna tiles from six years ago that have been played with daily since then. They are something I want to wholeheartedly recommend to everyone... So I was disappointed in this new set. They are still worth owning of course, but a side by side comparison proves the newer set has a cheaper feel. Nothing has broken in the few months we have had them, but the magnets seem to be smaller so they rattle in their space and it just doesn't feel quite so high-quality. I'm afraid a high fall might shatter one. But I'll still take these over Magformers or any other magnetic toy on the market, hands down. I got rid of our Magformers because they didn't get played with. They are hard to use. Buy these!","still worth purchasing, but don't cave to the bottom line ValTech!",1447545600,,fall hard play i'll use quite rid afraid recommend space market might wholeheartedly six magna everyone magnet get nothing high high-quality take something disappointed hand feel daily course prove one new shatter worth cheap want month magnetic owning get tile buy ago still small year side broken i'm since set seem new comparison magformers rattle toy
