,Unnamed: 0,overall,vote,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style,image,review_clean
1718,774320,5,,True,"03 15, 2018",A3TTGPAYIH57,B0041PZTVK,Amazon Customer,Does the job as advertised without a problem.,Five Stars,1521072000,{'Color Name:': ' Black'},,without problem advertise job
1719,793378,5,,True,"05 22, 2016",A2J945VZ7LV8HY,B0195URDGY,john f gomes,good,Five Stars,1463875200,,,good
1720,595517,5,,False,"04 2, 2015",A1ZENB34HH2EIM,B00PGTAP28,SAlaska,"I kept a body count.  In three days, 14 slugs have lost their slimy little lives.  Good riddance.  I live in Alaska, so the slugs aren't fully active yet.  Five kills per day is a pretty good rate for this time of year.  Since this product isn't an instant killer, I assume that more gross slugs are meeting their well-deserved end where I can't see them.  Can't wait to see how many I can take down during more sluggish (haha--SLUGgish, get it?) days of summer.  Miracle-Gro is a brand that I've associated with rather unnatural products.  This is organic!  And relatively safe for animals which I love since I have two dogs and lots of bird visitors to my yard.  I'm still careful to apply the product in rarely-used areas for my dogs since they are, um, equal-opportunity eaters.  Eating a large amount of this product isn't a great plan for them.  Overall, I'm pleased with what I see now and excited about the possibilities (yes, I am excited about killing slugs)!","Pleased with what I see now and excited about the possibilities!  Die, slugs, DIE!",1427932800,{'Size:': ' 1.25-Gallon'},,count alaska product instant possibility i've amount eater excite dogs well-deserved product yard lot can't get many wait unnatural take careful great miracle-gro haha--sluggish brand safe little rate sluggish love relatively live slimy visitor yes riddance lose good associate large day gross um fully active meeting eating time organic kill pleased bird still area see plan five day keep per summer life i'm since slug pretty overall two yet equal-opportunity end body killer assume year animal three apply kill rather rarely-used
1721,503162,4,,True,"07 18, 2016",AS5X75M8U39WK,B00EVINW9I,William Johnson,Love the trigger style handle.  I used to always drop the old style on the ground and get sprayed.  No leaks what so ever.,Love the trigger style handle,1468800000,{'Size:': ' Front Control'},,spray drop get leak use style old ever handle trigger always love ground
1722,25211,3,,True,"09 2, 2008",A3H98K59F7ZWPH,B0001Q2EMA,Susan I. Ziegenhorn,"This is my second one in three years.  My battery charger quit working,so I bought a whole new unit.  I really didn't use the hedge trimmer that much and felt it should have a longer life and be of better quality.  The product is lightweight and easy to use and the price is okay.  All other rechargeable trimmers are more money. If the first one didn't have the battery charger problem, I would have rated the product higher.",My second one in three years,1220313600,,,"quit year second rechargeable buy much trimmer problem use first working,so longer price high money well okay life rat charger hedge would really one felt three product new lightweight easy trimmer quality battery unit whole"
1723,395127,5,,True,"04 15, 2017",A3JZHYT3T0VXE4,B006FKTT4C,Big Daddy O,Really works well,Five Stars,1492214400,{'Style Name:': ' 2 Console/1 Remote/Black'},,well work really
1724,753293,4,,True,"10 7, 2017",AX8S9QRRTK36F,B004VTGIUM,Richard Begelfer,works well,works well,1507334400,,,well work
1725,234633,1,,False,"07 14, 2015",AUT0MYSC0CRDE,B001B0XIXO,Bonita,"Save your money - and your life - do NOT try to catch stinging insects in a trap which may hold 2 tablespoons of liquid, expect the wasps to fly in and stay there while you REMOVE the cork on top to add more liquid!!!!! You can't make this stuff up - seriously. Gorgeous as decorations, and maybe even as light covers, but no way as functional traps. I've been doing this for about 40 years - if you want to catch flies OR wasps (not bees - I guess they're smarter), use the following - the best thing on the market. That said, the tops (removable, fit a canning or mayonnaise (plastic) jar are not as sturdy as they used to be, so use great care to prolong useful life. I use any sweet liquid, adding a touch of something fermented and place in the sun for wasps and yellow jackets; flies too! or meat - anything stinky. Works like a charm - and the jar is big enough you JUST LEAVE THEM IN THERE! Or swish it about to drown them quickly. Additional liquid can be added *without* removing the top, and they can be cleaned and re-used year after year. Bang for your buck. I've never had good luck with phermone anything (throw that part away, OMHO - too many kinds of each critter) - this is tops. http://www.amazon.com/Victor-M380-Magnet-1-Quart-Reusable/dp/B00004RBDW/ref=pd_bxgy_86_img_y",use the following - the best thing on the market,1436832000,,,removable away plastic additional maybe i've use buck phermone bee way like say wasp yellow cover market add stinky try guess useful hold charm can't omho luck critter sting sturdy thing enough many expect big something great fly money trap bang catch cork jar prolong touch part meat place add remove fly sweet seriously smarter good use add quickly gorgeous fit trap decoration drown tablespoon stuff light want swish top sun top kinds work even functional leave mayonnaise liquid remove year ferment can make clean never re-used best without life stay year insects they're save throw may anything jacket care follow
1726,225259,4,,True,"11 19, 2013",A36CWJFBHJRXDS,B0017SX786,LUCILLE T. LAMBERT,"Good sturdy material.  Strong grommets and ties allow it to be secured to furniture legs.  Performed well through high winds, although the wind was able to get underneath and cause the cover to continually mushroom up.  I fixed this problem by simply putting a weight on the top.",Good Buy,1384819200,"{'Size:': ' 64"" Diameter', 'Color:': ' Green'}",,perform get high material able furniture sturdy good allow fix grommet put problem secure weight although cover wind wind tie continually top cause simply well legs strong mushroom underneath
1727,594745,3,,True,"01 28, 2017",A6AJU4FHY1H81,B00PBCG8X0,Jackie,"This light puts off a very strange reddish glow that makes green plant leaves look black. After two weeks under this light, plants using this light had yellow leaves whereas plants under a regular grow light were fine. I think the spectrum of the light I received is not appropriate for plants.",Looks good but fails in performance,1485561600,{'Size:': ' 24 Watt'},,plant put regular glow leaf black strange reddish week whereas light two look spectrum yellow make grow plant use fine appropriate green think receive
1728,376967,5,,True,"02 27, 2013",A1AAOZ6NYQMF6I,B005HJJC0I,MrLzyBones,So far its working great and wow that change in light sure is easier on the eyes when working in there with it. Be sure to wear sun glasses when in your area when its running.,Great Bulb !!!,1361923200,{'Style:': ' 1000W MH'},,wear wow far easy change sure great run eye light work glass sun area
1729,166450,5,,True,"02 24, 2015",A12OE9CIXJ7H1I,B0014E3MT2,Paul Gillikin,great replacement,Five Stars,1424736000,"{'Size:': ' 12"" hose'}",,great replacement
1730,27450,5,,True,"12 6, 2014",A3OBJNB50MKLTT,B00022O68S,Jacqueline,well made fit my chairs perfectly!,Five Stars,1417824000,"{'Color:': ' Gray', 'Style Name:': ' Fits: Standard Chairs (up to 29"" W x 35"" D x 35"" H)'}",,well fit perfectly make chair
1731,483539,5,,True,"07 15, 2016",A3CB1ZI48NVCVX,B00CWRKYFK,Donald A. Medine,Work great so far and cost less than other brands with same features. Quality seems very goo.,Auto Water Timer,1468540800,{'Size:': ' Dual Outlet'},,goo le great far work quality cost seem brand feature
1732,374915,3,,False,"10 21, 2014",A1KF7N66UODOQE,B005FVPP04,robshow,Pain in teh buttox rotating trays  if you don't just eat sprouts you will make way to many :),Great first time sprouter then I got real tired of rotating trays.,1413849600,{'Size:': ' 4 tray'},,eat many buttox trays way make rotate pain sprout teh
1733,774592,5,,True,"07 12, 2018",A328HDT0NG2T58,B00GTDI73O,C. Hankins,My poor orchids were so neglected. This potting mix is bark. Exactly what I was looking for. My orchids are much happier?,Product as advertised. Great!,1531353600,{'Size:': ' 1 Pack'},,mix orchid poor much neglect bark pot happy exactly look
1734,776125,1,,True,"04 30, 2017",A2QUENCPKXMLWD,B00I1LOEL6,Amazon Customer,No good,One Star,1493510400,,,good
1735,736445,1,,True,"05 16, 2018",A2QRG91A01KZNG,B000YJ45S0,Paula Hurd,My ponds were really bad I'll admit but this didn't help at all. I will try it again for maintenance after the bleach wears off.,My ponds were really bad I'll admit but this didn't help at all,1526428800,,,maintenance admit bleach i'll wear help pond really bad try
1736,195476,4,7.0,True,"07 25, 2013",A2LWDB2KKP7BPJ,B000Y4E5R6,Kim Willis,"For those who can't climb ladders anymore or who have trouble reaching into flowerbeds to prune something this works great.  My husband uses it from the wheel chair to trim tree limbs and to reach down slopes he can't get to. He trimmed the shrubs along the pond edge that way.  It takes a little strength to pull the string but even this old woman can manage it.  I use it to trim tall shrubs I can't reach to the center of.  I even use it as a hook to pull grape vines off trees. We used the saw to trim off a limb touching the roof, however I recommend leaving the saw off most of the time so it doesn't catch on things.  Its easy to remove.",Great for people with mobility issues as well as regular gardeners,1374710400,,,chair use way woman roof however recommend shrub edge tree tall can't get reach something great leave trouble limb catch little thing anymore manage slope hook pond prune string grape pull flowerbed use tree ladder time climb trim strength work even easy husband remove reach limb trim touch wheel saw along old take center use vine
1737,743955,1,,True,"12 12, 2016",A3FQD179XRNDOS,B001UU4O5Q,Tanya,"These were advertised as Chocolate Bhut Jolokia seeds, but after 7 months, when I finally had peppers, they turned out to be regular habaneros that you can get at the local hardware store.  Very disappointed.",Not chocolate Bhut Jolokia Seeds,1481500800,,,turn regular local get pepper store disappointed chocolate month bhut hardware jolokia finally advertise habaneros seed
1738,117301,5,5.0,True,"12 21, 2013",A28K2TJ1T7BUE1,B000PAV2BG,Kel,Plant arrived quickly and was about 6 inches tall! Looks healthy and smells so good! Had to re pot it right away so hopefully it lives :),Perfect!,1387584000,,,tall plant arrive look away good quickly live hopefully smells inch pot healthy right
1739,694916,3,,True,"08 10, 2016",AV5OEIDHYMSCQ,B01BW9CZDW,JAI,"Easy to build and looks great.  However, it feels wiggly and several spots are already starting to rust.  I'll need to paint it every year, which is not my favorite thing to do.",Easy to build and looks great,1470787200,{'Color:': ' White'},,look several favorite thing i'll paint build great feels spot already wiggly rust however year need every starting easy
1740,612043,5,,True,"03 18, 2015",A39DZAFZTNLKNT,B00TAN4NGU,Tiburcio Reyes,I haven't use the items but seems of good quality.,Water Bip,1426636800,,,use item quality good seem
1741,457538,5,,True,"06 4, 2014",A2WT68YIPYMS3J,B00B8L6EFA,robert,"I had couple of small panel bought 6 years ago to charge batteries that I use as alternative light to our out door and indoor light to save on electric bill ,now I add this 1 PC renogy solar panel and installed in less than 30 ,minutes  with my volt meter reading it charge my batteries really fast and this product is really great ,I'll order more of this type of panel.",100 watts I pc solar panel is the most easiest to installed,1401840000,{'Size:': ' 100W Mono'},,meter year buy volt pc read type door i'll couple great use minute light less battery order charge solar really installed bill alternative add ago indoor save product renogy small panel electric fast
1742,520127,5,,True,"06 3, 2015",AW8N7UUU4JW8,B0041PZTVK,Heidi,A GREAT planter!  Well-made. Arrived in beautiful condition.  Love it!,Five Stars,1433289600,{'Color Name:': ' White'},,planter arrive great beautiful condition love well-made
1743,27926,5,,True,"07 19, 2012",A19TVD4NHYOQO2,B00023RTXG,Randall P. Nelson,The marking flags from seller CH Hanson were a cost-effective way to mark where new grass seedlings were located. The product was delivered through Amazon and CH Hanson on time and in excellent condition. These flags allowed me to keep my two mini-dachshund pups off the lawn where the seedlings need all the luck they can get.,A Great Product that Did the Job,1342656000,{'Color:': ' Glo Pink'},,locate get cost-effective luck allow mini-dachshund ch amazon seedling grass way two hanson time excellent condition pup flag deliver lawn need mark seller product new mark keep
1744,770017,5,,True,"05 18, 2018",AJB3JAORTTS9V,B00CVBU9SO,Clay R Burton,Fits perfectly on my Husqvarna. It's a good product as long as it's not abused.,Good product,1526601600,,,long product abuse fit good husqvarna perfectly
1745,95830,5,,True,"04 14, 2018",AWMZP6CB1NVU6,B000J2CUPW,Lando,Awesome. Has a funny smell.,Five Stars,1523664000,{'Size:': ' 1 Quart'},,awesome smell funny
1746,301385,5,,True,"09 17, 2014",A3P50NK6OS3Z51,B00381U05I,knightcount69,"Great piece of machinary, very useful",Five Stars,1410912000,,,machinary great piece useful
1747,542540,5,,True,"07 5, 2016",A1QPUL7G38X4WG,B00IMHLDXQ,Janice,Great product like it and recommend it!,Five Stars,1467676800,{'Style:': ' Pack of 1'},,great product recommend like
1748,462143,5,,True,"10 3, 2015",A24MZRILYBL4J8,B00BHVICZG,Roy F.,The back clip was bent from shipping but it was a easy fix.,... clip was bent from shipping but it was a easy fix.,1443830400,,,clip fix back ship bent easy
1749,65874,5,,True,"07 8, 2010",A1QX4JF25GAL93,B000E1RIUU,Molly,"We ended up with mice from our neighbor and tried the wall plug things which did nothing.  We then tried the Victor traps.  These things work wonders.  There are a couple things you should be aware of.  Only put in a very small amount of peanut butter, clean them out once a day to avoid ants, and put them out after it rains.  When we got these in the mail we put them out and caught a mouse every few days.  After a huge rain (it rained for 2 days) we caught 10 in one day.  After that we did not see any more mice.  Its really easy to clean, just open the door and dump out the mouse.  We cleaned it out with a little rubbing alcohol then put in more peanut butter and set.  These worked wonders.",These work great,1278547200,{'Size:': ' 1 Pack'},,door amount work wonder rain neighbor victor open nothing mouse clean huge put little thing really rain one wall mail work rain end couple day trap butter rub get mouse dump see easy day aware caught clean plug avoid set tried alcohol every ant peanut small
1750,558626,5,,True,"06 20, 2015",AQMOZBIYS0G4T,B00KDOV9LW,Amazon Customer,Good Product,Five Stars,1434758400,,,product good
1751,264472,5,,True,"02 15, 2017",A3E4S71IYKTB9V,B001TABPRC,Larry Kettleson,great stuff,Five Stars,1487116800,,,stuff great
1752,468071,4,,True,"06 11, 2018",A32GZP785WYC60,B00BX21OCW,Cheryl Silvestrini,works well. I read the reviews and now I don't use a lot of pressure.,good soaker hose,1528675200,{'Size:': ' 50 ft. 2 Pack'},,well read review use pressure lot work
1753,481453,5,,True,"02 15, 2016",A3OP1NKCMO99U2,B00CSS0KLQ,Amazon Customer,love it for my garden thank you,Five Stars,1455494400,{'Size:': ' 1 unit'},,love thank garden
1754,769522,5,,True,"06 14, 2017",A1P97VLGYIXJH6,B00CM9IVCQ,Wayne M.,Keeps water clean,Must havefor fountion,1497398400,,,water clean keep
1755,584705,4,,False,"12 6, 2017",AHH7IEK2QPMMZ,B00NLNS4MY,Moonwishes (AKA Gail Rodgers),"Very nice rug. Even though it came rolled into a tight roll, as soon as it was opened up it flattened out just fine on the step where I put it. It almost covers the step which is a large step into the kitchen from our entryway, which will help get snow and muck off of shoes before coming into the house. Our front door is so close to the floor there is no room for a rug, so this is a compromise. I haven't noticed the rug slipping or moving at all since I put it down a couple of weeks ago. My husband also feels it is a much safer rug than what I had there previously. I like the design on it as it is different than a usual Welcome mat.",Nice Safe door mat,1512518400,"{'Size:': ' 20"" X 30""', 'Color:': ' Multicolor Welcome Home'}",,nice house entryway much door week like come cover fine usual room open tight get roll feel different shoe put floor snow soon large couple kitchen design step almost help safer ago also close even welcome husband front roll since move flatten come mat though slip rug muck previously notice compromise
1756,169087,3,,True,"02 21, 2014",A29GUK4EM8HGOR,B0015AUOQY,K,Nothing special about this sprayer. it seems to me that no matter what I buy they all start to drip before too long.,Nothing Special,1392940800,,,nothing sprayer seem special drip long buy start matter
1757,664163,5,,True,"08 4, 2017",A395ZCNHNRKX7N,B015DXOI8I,Susan Baker,The best vacuum for above ground pools!,Five Stars,1501804800,,,pool vacuum best ground
1758,723581,5,,True,"05 5, 2017",A1KBBLLII56N3A,B01H5AA5QQ,DR,a this is great b this is awe some c this is quality d this is out standing e this is,great,1493942400,{'Color:': ' Cape Cod Red'},,stand great quality awe
1759,577065,5,,True,"10 12, 2016",A1SZU09642R4OP,B00MKB5TXA,The Dude,Awesome quality charcoal grill.  I can not wait to use this thing a thousand times.,Five Stars,1476230400,{'Color:': ' Green'},,use grill charcoal thousand quality thing awesome wait time
1760,671584,5,2.0,True,"02 22, 2016",A10PI2DGXPIX6U,B0171GKS1Q,Paul,Used it for filter in drip irrigation system. Worked well.,Five Stars,1456099200,,,well system work irrigation filter drip use
1761,39725,5,,True,"02 9, 2016",A3QKEZDIJ0MZW9,B0009A4K0C,Edge of Eden Farm &amp;amp; Gardens,"Love it! Perfect for our indoor living room. It is very easy to keep clean, even with dogs and cats. Looks great too!",Love it! Perfect for our indoor living room,1454976000,"{'Size:': ' 6-Feet by 9-Feet', 'Color:': ' Aqua'}",,look cat great clean live dog indoor love perfect room even keep easy
1762,191823,5,,True,"08 3, 2011",A19NP8YYADOOSF,B000WYOOQ0,N. Krumpe,"5 minutes and a Phillips screwdriver was all I needed to install this igniter on my 2002 Weber Genesis Silver B gas grill.  The replacement is really snap-together simple, with the screwdriver only needed for removing the faceplate from the grill so that the old igniter could be accessed.  My only complaint was that one of the two plastic tabs that holds the igniter in place broke off.  This was due in part to my own clumsiness, but the tabs did seem rather flimsy compared to those of the old igniter.  But learn from my mistake: I thought the tabs needed to be stretched out a little in order to hold the igniter in place.  Instead, all I really needed to do was put the igniter in place and turn it slightly.  Once turned, the tabs will hold the igniter securely.",The right igniter for Weber Genesis Silver B grills,1312329600,,,mistake plastic thought order complaint could hold turned phillips silver replacement due slightly simple faceplate minute igniter clumsiness tab put stretched little really weber one part need turn place remove compare securely genesis grill learn flimsy break hold install gas screwdriver two old instead seem accessed snap-together rather
1763,247136,3,,True,"09 21, 2014",A112OZB8JKIA7L,B001GASBUO,Sassy,"Well, it kept a few of the squirrels away but not all of them.  That's why I just gave it 3 stars.  I have lost a lot of pears and pecans because of those darned squirrels.",animal chaser,1411257600,,,keep away lose squirrel pear star that's well pecans lot darn give
1764,781031,1,,True,"02 11, 2017",A2F1UFQBJY2BWN,B00MVRRVTS,SaintJon,"Buyer Beware - first, this is nor a 1,2,3 easy set up operation. Once you do get it set-up, if does not work near as advertised. I read most all of the reveiws before ordering - maybe I was shipped a uniut that should have been scrapped at the plant. Lastly - the color is horrid! It is not even close to the pictures and that is with me giving great varience to computer screen difference, but with all of giving the doubt - this is nothing more than a cheap plastic pot with a color that is grossly inaccurate.",Buyer Beware,1486771200,{'Color:': ' Pastel Violet high-gloss'},,plant grossly get nothing picture plastic computer operation maybe great color work first uniut set cheap doubt horrid screen beware read inaccurate lastly give varience reveiws set-up near close scrap buyer ship order difference advertise even pot easy
1765,140371,5,,True,"04 18, 2015",A2UWE0JZZYUW3J,B000WEMG24,Dirk Hain,"This is a must-have for you weber.  I can now leave my bbq tongs, grate clean, lighter with the bbq and don't have to look for them every single time I light up the barbe.  Great and unbeatable price.",Must have for your weber charcoal grille.,1429315200,,,grate single unbeatable great price must-have clean light barbe time look tongs weber bbq every lighter leave
1766,376333,5,,True,"10 13, 2015",AA2D1P8SB8RY3,B005H78ZY4,Gina,Purchased for a friend and he said this is a good product and does what it says.,Good Product,1444694400,{'Size:': ' 1-Pack'},,say purchase say product good friend
1767,700968,5,,True,"12 26, 2017",A257R7IVRVBS1F,B01D3DKP0U,Pineapple,Great tree ties. Use them to keep my Arborvitae upright. They tend to lean in strong winds with soaking rain.,Work Well,1514246400,"{'Size:': "" 40' SPOOL""}",,tend tree great use arborvitae upright lean soak wind tie rain strong keep
1768,610133,5,,True,"10 25, 2016",A2G9HMGQZ7N0JN,B00SXONUH0,J Weil,"I tried 5 methods to avoid mole damage.  This product is the best!  Does not kill moles, it repels those critters.",This product is the best! Does not kill moles,1477353600,{'Package Quantity:': ' 1'},,critter method mole avoid kill repel best tried damage mole product
1769,412225,5,,True,"02 24, 2018",A3PPV8UJD9ELLX,B007E22C2G,Mikee Zee,Good product,Five Stars,1519430400,,,product good
1770,396229,5,,True,"05 12, 2016",A24IVL0A51MGZ1,B006GK6YNA,Amazon Customer,"I bought 3 of these and put vining geraniums in them, so the foliage and flowers are cascading down over the sides....beautiful!  The deep green foliage with bright hot pink flowers against the white of the urn is stunning!  The only caution is the growth MUST be balanced to put roughly equal weight on all sides, as the urns, being plastic, are light weight.  They can tip off the base if too much weight is on one side.",A great alternative to hanging baskets for display of vining flowers,1463011200,"{'Size:': ' 12-Inch', 'Color:': ' White'}",,buy pink urn plastic side vining stun side base much geranium tip bright must light weight roughly equal deep foliage growth urn caution balance put white one cascading green flower hot sides....beautiful
1771,300857,5,,True,"07 5, 2016",A3L4D975B3ITFB,B0036G6J0U,Carol A. Riedel,"We have high water pressure and this item was perfect, performed as described.",Five Stars,1467676800,,,perform pressure high perfect describe item water
1772,226165,5,,True,"07 14, 2015",A2RDLSG5LGD12E,B0018C8LRI,Jean,Best sprinkler out there.  So darn good for everywhere.  I bought one and now a second one and going to order a third for all areas in my yard. Love the different colors.  Can't go wrong.,A super must buy sprinkler!,1436832000,{'Color:': ' Green'},,can't wrong second go good bought everywhere third different color best darn sprinkler order go one love area yard
1773,94127,5,,True,"03 4, 2015",A3IT3BNI1INVHQ,B000I63VSE,daniel overcash,"I grow super hot peppers, which can be hard to germinate. I got 50 out of 52 seeds to pop with this product. I am sold and will use these from now on.",Awesome product.,1425427200,,,pepper hard pop use super sell get grow germinate product hot seed
1774,622840,5,,True,"11 7, 2016",A2OCUG1SD7S12R,B00V6IEVXM,Greg,Very good product,Five Stars,1478476800,{'Color:': ' Green'},,product good
1775,184000,5,,True,"02 28, 2013",A2KLUWEDLIODJK,B000W9JN4S,Amazon Addict,We got a new loan mower and with the old can we had was a hit or miss job when it came to filling up the mower. So I got this one for my husband and he loves it. 5 gallons is plenty capacity and not a drop goes out of the fuel tank.,Serves the purpose it was made for,1362009600,{'Size:': ' 5 Gallon'},,drop fuel plenty mower loan go capacity old come love miss get fill one gallon new job hit tank husband
1776,223333,5,,True,"06 28, 2016",A339SHX4UZ151J,B00178IMPO,Amazon Customer,"One of the best purchases I've made for upkeep of my above ground pool.  Added it to the setup for a 18x48 intex pool.  Makes a HUGE difference in keeping the surface clean as they debris and bugs seem to be nonstop.  Stronger the filter pump, the better it does too!",One of the best purchases I've made for upkeep of my above ground ...,1467072000,{'Color:': ' blue/blue'},,strong debris i've bug pool intex best clean good seem huge make surface keep purchase one difference upkeep filter nonstop pump make ground setup add
1777,323832,5,,True,"08 20, 2016",AAJO5LML2IHM2,B0045UBB8G,Rick,Works Great. Assembly well fitted & quality fasteners.,Grill'n Magic,1471651200,{'Style:': ' Liquid Propane'},,well assembly great quality work fastener fit
1778,679454,1,,False,"10 26, 2017",A14MQMX9YDKH9N,B018WIOGWO,daveski,"This review is on the reviews posted for iPower 4FT 46IN 54W FLUORESCENT HIGH OUTPUT BULBS (5) total. When I read the reviews they are all for a light fixture and not the before-mentioned bulbs, curious to see if this shows up in the reviews the bulbs.",Confused,1508976000,,,ipower high curious show review before-mentioned output light total read fluorescent bulbs fixture see post review
1779,370915,4,10.0,True,"05 13, 2015",A21BCU2LVIFYT6,B005CEQWH4,Kitty Lagorio,"The paper, 40 feet by 24 inches, really is a nice size. I'ld like a longer roll! After four years of using paper I finally have figured out how to secure it, using thin strips of wood with 6 inch anchors. The paper is great because at the end of the season, just pull up the pins and strips, and the hubby roto-tills the paper into the ground where it adds to the soil. No cloth to get caught up in either mower or tiller. Plus, if you do the paper right, there are far fewer weeds in the vegetables.",really is a nice size. I'ld like a longer roll,1431475200,"{'Size:': ' 2 x 40 ft.', 'Color:': ' Black'}",,year pull wood get far foot nice secure pin roto-tills caught weed mower inch hubby soil either roll plus great long thin tiller like add size cloth end season anchor really few vegetable inch i'ld use paper four finally figure ground right strip
1780,113896,5,,True,"07 9, 2016",A5NQTDM0RYDS,B000OWBHZ6,Scott T,arrived as committed and expected,Five Stars,1468022400,,,arrive committed expect
1781,703509,5,,True,"08 25, 2017",A6AXGQ2K8J45,B01DKAY642,Jonathan B,iT WORKED PERFECT.JUST WHAT THE DOCTOR ORDERED.,PERFECT,1503619200,"{'Size:': ' QCC1 Adaper', 'Color:': ' QCC1 Tank Refill Adapter'}",,doctor work ordered perfect.just
1782,743449,5,,True,"05 14, 2015",A3JFMQIOU6WI98,B001RCTXHQ,Reviews4U,"It is what it is supposed to be.  This is my third one because I like them so much.  All three are still working in different areas of my home.  IF one ever breaks,  I hope to still be able to get another one.",Love it!,1431561600,"{'Item Package Quantity:': ' 1', 'Package Quantity:': ' 1'}",,get able home much third different work like break ever hope one three still area suppose another
1783,236358,1,,True,"06 10, 2015",A11S8RQ6KYKV8S,B001BM6780,John B Cassant  Sr,"it was trash---looked good until it rained ,then discinagrated !",One Star,1433894400,,,discinagrated trash---looked good rain
1784,574529,5,,True,"06 3, 2018",A2FUWGY4WYLYX5,B00M3PBDRO,Roadtripn42,Second canopy we have purchased from this company and has lasted 15 years. Needed a second canopy since family is bigger and purchased a 12x12. Its been a good purchase! Difference between the older models and this new one; the support tubing is still aluminum but changed from rectangle 90% edges to oval with rounded edges. The rectanglat seemed more durable & heavier. Canopy cover went from a cloth blend material to a polyester blend material. Newer model seems to be more waterproof! Design changes have reduced the overall weight and very happy with the bigger size.,Its been a good purchase! Difference between the older models and this ...,1527984000,"{'Size:': ' 12"" x 12""'}",,polyester year second tube material heavier company good durable round seem rectanglat design big since overall weight go happy cover purchase size purchase seem cloth oval new model canopy waterproof one blend model still difference need new change old rectangle change edge last family aluminum support reduce
1785,526914,4,,True,"03 10, 2017",A30M9ME5AT8K12,B00H5FN2YE,keith seago,It's a pole what can i say,Four Stars,1489104000,,,say pole
1786,336248,5,,True,"06 11, 2017",A10J3ODE8LN2EW,B004JMZH26,ValueBuyer,"Best tool I've bought in a long time. It works with all my other 20v matrix batteries and man does it cut! My wife saw me using it and took it away to ""Play"" with it....before she'd give it back she cut enough stuff to build a burn pile... we're both happy with the purchase.",A must have for a homeower with trees,1497139200,{'Style:': ' No Battery'},,cut give it....before pile man away enough bought take build i've we're she'd saw best stuff matrix time wife burn long happy purchase battery tool use play back work
1787,213613,5,,True,"05 8, 2014",A2WS6HGYRPG7SS,B0014FGT8C,Jer,"stays on all night & flashes, haven't had any problems with it.  charged up right away so i'm hsppy with it.",works well,1399507200,{'Format:': ' Lawn & Patio'},,problem away charge i'm hsppy stay flash right night
1788,96,4,,True,"12 7, 2017",A1KWHPA5NKAWNO,B00002N64X,Randall A. Hillman,Good product.,Four Stars,1512604800,,,product good
1789,625386,2,2.0,True,"04 26, 2018",A1LJV7K6WSALZG,B00VQPZLDE,SR,Buyer beware!  The spinner does NOT spin.  We have tried EVERYTHING and it does not spin nor does the light shine.  In reading previous reviews those that were purchased in 2016 and 2017 had no issues.  The ones purchased in 2018 have mostly had complaints about it not spinning.  I believe it is a manufacturing flaw.  We have since sent the cardboard off to recycling with no way to return.  I have contacted Bits & Pieces with no response.  Very disappointed!,BUYER BEWARE!,1524700800,,,sent spinner believe reading disappointed review since light way recycle try beware previous purchase spin contact flaw mostly return cardboard everything issue bit shine complaint response spin buyer piece one manufacture
1790,88936,3,,True,"06 5, 2015",A2NQE0J7DEWPYQ,B000HHO1RO,D. Grabstein,Overall good but I had to buy a higher dome because tho original was just too low (seedlings would touch the top and risk infection). It's a miracle the second lid fit perfectly.,Overall good but I had to buy a higher dome because ...,1433462400,{'Package Quantity:': ' 1'},,second low good dome perfectly fit seedling overall high would miracle risk infection top buy tho touch lid original
1791,479453,5,,True,"06 2, 2016",A1CNL6VMV8KHBV,B00CPGMUXW,oscar pimentel,Good pressure washer for small to medium jobs. The price is right too. We'll see how long it last.,Spic n span,1464825600,,,we'll good price small long washer job pressure medium see right last
1792,191317,5,,True,"06 17, 2016",A3QW5ZEUYOSZS7,B000WU9GVW,Scotty Mac,These things are AMAZING. They are the perfect sprinkler for a small area up to 10' diameter. This is much more coverage then I thought. I highly recommend this item as an addition for a drip system.,These things are AMAZING. They are the perfect sprinkler for a small ...,1466121600,{'Size:': ' Staked 180 Half Circle Pattern'},,coverage much diameter addition think amaze drip sprinkler highly system recommend thing item perfect small area
1793,590214,3,,False,"05 23, 2015",A3D5B2CBFNJB0K,B00OHRYOZO,ut158,"I used this to clean my used-to-be-white plastic picnic table.  The table is once again beautiful white... but I have to say I'm not 100% convinced that this cleaner had as much to do with it as the fact that I went over it with my pressure washer several times.  Oh, sure--I suspect this helped a little, but I think that in the end, the real star of the show was the high pressure of the water combined with the amount of time I put in to the task.  I wish I had another table like this one to try it again without the cleaner and see if I'm right.  Oh, and by the way... this cleans mold, mildew and moss.  It does NOT do ANYTHING for hard water stains on brick (it doesn't claim that it will, I'm just saying that if you were hoping to get that as a side benefit, you're not going to).",Underwhelmed,1432339200,,,hard plastic much amount star way like sure--i say picnic try think moss time clean get claim high several used-to-be-white brick real clean oh go put little task stain help one fact combine mildew table right beautiful go use suspect time white pressure see clean water wish convince mold side hop i'm without end washer say show another benefit anything
