,Unnamed: 0,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image,review_clean
1438,97158,5,,True,"02 14, 2014",A2J7LNELHSM09W,B00ICXWZVY,{'Format:': ' MP3 Music'},E. Bishop-Becker,"This is a beautiful collection of romantic music. It offers many different composers, periods, styles, and instruments, so it never sounds repetitive or dull. The performances are all good, and some even better than that. Buy it for V-Day, or for anytime you're feeling loving <3",Love-ly!,1392336000,,feel beautiful performance instrument many sound good anytime never dull collection different repetitive romantic good music offer v-day buy period style even composer love
1439,36589,5,,True,"03 7, 2014",A3PQM82AFBR0B3,B0011Z8OFG,{'Format:': ' MP3 Music'},Joanna Damons,This is a song I have always liked.  I am glad to have purchased it from the 69 cent song list to put on my favorite songs playlist.,Good Older Song,1394150400,,favorite list playlist song cent purchase put glad song always like
1440,124067,5,,True,"11 21, 2016",A1H3THD1XRMW8,B000V6O3HO,{'Format:': ' MP3 Music'},amir miller,She had me in my feelings,Five Stars,1479686400,,feeling
1441,111868,3,,True,"08 6, 2015",A2O1EBPCAGFQ88,B00X5MVZ6I,{'Format:': ' MP3 Music'},Ed Anderson,"Good dance song and as far as I can tell, the lyrics are clean.  A rap song with clean lyrics is a rarity these days.",Good dance song and as far as I can tell,1438819200,,far lyric good day song clean rarity rap tell dance
1442,151374,5,,True,"01 17, 2014",A3HFC7MAV9A3A6,B004BTIQ8Y,{'Format:': ' MP3 Music'},Optimusprimelives,I love this song and simply do not get tired of it.  I made it part of my favorite play list so I do not listen to it repeatedly like what you hear on the radio to insure it stays fresh every time I hear it.,don't get tired of it,1389916800,,get favorite fresh repeatedly radio tired insure list song like time stay hear simply play love part every make listen
1443,125630,4,,True,"10 9, 2017",A1RKS0O04U3GY3,B000VZYU1O,{'Format:': ' MP3 Music'},J. R.,"it was a party song, i have fun memories triggered with this song.",i have fun memories triggered with this song,1507507200,,memory trigger fun party song
1444,113632,5,,True,"08 28, 2015",A11M4JSYHFSDSD,B011SQ518K,{'Format:': ' MP3 Music'},Miranda montoya,love this song,Five Stars,1440720000,,love song
1445,104096,5,,True,"11 14, 2014",A2RRDGWVSUGOGM,B00NQLSJNA,{'Format:': ' MP3 Music'},tim,great,Five Stars,1415923200,,great
1446,100759,5,,True,"01 5, 2015",A2IIHYLKO4OUB1,B00KTQYFM4,{'Format:': ' MP3 Music'},Monique De Gonzalez,Love it,Five Stars,1420416000,,love
1447,150036,5,,True,"11 27, 2015",A264LJ7DXWHJQH,B003NKYU96,{'Format:': ' MP3 Music'},Dave D.,xlint,Five Stars,1448582400,,xlint
1448,160123,5,,True,"02 27, 2014",A5VXYJ0FU0C1G,B00DPJW1EG,{'Format:': ' MP3 Music'},DDare Bionic,Such a great song and album. I love both so much and i could not love Janelle Monae any more.,Janelle,1393459200,,great love album song janelle monae could much
1449,68595,5,,True,"05 31, 2015",AMCEEV9SXM9AO,B004L179G2,{'Format:': ' MP3 Music'},Iceberg Slim,"Good song, I would recommend it.","Good song, I would recommend it.",1433030400,,would recommend good song
1450,12625,5,,True,"07 3, 2015",A2Z1PQ0GCR25GU,B0011Z4Y6E,{'Format:': ' MP3 Music'},Bambster 916,Love it!,Five Stars,1435881600,,love
1451,75125,5,,True,"04 5, 2014",A3U62PW290APHL,B006VRG3K2,{'Format:': ' MP3 Music'},Sapphire,I love playing and  listening to this song .  I purchased this product for free from Amazon.com's MP 3 department.,great,1396656000,,amazon.com's purchase love play product department free song listen mp
1452,84768,5,,True,"03 17, 2014",A1NWEI0HJPOZHN,B00AU1L5JE,{'Format:': ' MP3 Music'},Bornagain29,"This song is amazing, and Plumb is also. I love this song. God's love is alway there for us. When in doubt look up.",Wonderful!,1395014400,,plumb alway amaze song doubt look god's also love
1453,31213,5,,True,"01 23, 2014",AS34283W45T25,B000W1039K,{'Format:': ' MP3 Music'},mimo,"I love the song and others by the artist, cover design is beautiful and exquisite.  Finally, great value, just like iTunes, except without the limited iTunes card.",Good,1390435200,,except beautiful limited great card artist design song like without cover value exquisite love others finally itunes
1454,56582,1,,True,"04 15, 2014",A3DG93E8TXMKZF,B001KOWH0G,{'Format:': ' MP3 Music'},JohnAroundTheCornerReviews,"This is NOT a piece of music.  It is only used for tuning up an orchestra or instrument.  Unless you want to tune your musical instrument, DO NOT DOWNLOAD.  All this is is a single tone, DO NOT DOWNLOAD.","All this is is a single tone, DO NOT DOWNLOAD.",1397520000,,tune single use piece musical want tune instrument music download tone orchestra unless
1455,98088,5,,True,"08 14, 2016",A2HZJP1IXJKJU9,B00IXBOM3O,{'Format:': ' MP3 Music'},Christy,"I love this song. We are all broken and hurting to some degree and if we aren't now, we have been or will be. But God's love truly is waiting for us if we will only accept it.",Excellent Song,1471132800,,hurt truly break song god's accept degree love wait
1456,26165,5,,True,"12 30, 2012",A1K0DL0KWRCQTJ,B00137YP4G,{'Format:': ' MP3 Music'},Sheldon,One of my top ten Canadian musical legends.  This is Music I grew up with and want to share with friends and family and thanks to you I am !  You have made me so very happy !  Skip Wieland,"Great group, fantastic song, you, Amazon, have made me musically happy !!",1356825600,,wieland legends canadian musical want ten happy music friend skip thanks top share one family make grow
1457,102985,5,,True,"10 17, 2014",A3BMOPZE7O8BZ2,B00N23YTMW,{'Format:': ' MP3 Music'},BassFighterJ,"Love it, Good song for King & Country!",Five Stars,1413504000,,love king good song country
1458,72886,5,,False,"01 23, 2013",A3I1DV06YIICNO,B005T18DOK,{'Format:': ' MP3 Music'},Dianne Torrey,"Beautiful voice, beautiful song. I don't care about the movie that it comes from, I just like the etherial sound.",Love this song,1358899200,,beautiful come sound etherial voice song movie care like
1459,127020,5,,True,"01 16, 2015",A3N4BJK6GUF8WS,B000W26ASM,{'Format:': ' MP3 Music'},DDavidson,Who would have thought my 13 year old daughter would want this downloaded??  She loves it.,Five Stars,1421366400,,year daughter love think would want old download
1460,36348,5,,True,"08 27, 2015",A2L8ZPTNVTQ29F,B0011Z77TA,{'Format:': ' MP3 Music'},Kindle Customer,love this song,old song but great one,1440633600,,love song
1461,12447,5,,False,"01 16, 2014",A33G5NB3THTY6G,B0011Z3F8M,{'Format:': ' MP3 Music'},KAB.,Great song. So had to have it for my music collection. Find it on Amazon and downloaded it for a nice price,Great song,1389830400,,nice download great find collection amazon price song music
1462,163966,5,,True,"03 20, 2018",AVFMNO930HKJ5,B00KTQYFM4,{'Format:': ' MP3 Music'},cre8ivenail,Nice song,Good,1521504000,,song nice
1463,8415,1,,True,"05 1, 2014",A3GUICSN92RH42,B000W1Q010,{'Format:': ' MP3 Music'},Albert Pugliese,This would have been a GREAT song if this idiot didn't overstep the bounds of decency and have the unmitigated GALL to mention the name of Jesus in this song in such a horrible manner. This was completely unnecessary and completely ruins what would otherwise be a really hot song. Makes you wonder why someone talented enough to record this can be so callus and stupid as to WAY overstep the bounds of decency.,He RUINED it!,1398902400,,decency talented callus name enough horrible bound idiot wonder great otherwise unmitigated song unnecessary way stupid manner ruin gall mention would make record really jesus someone completely hot overstep
1464,142418,5,,True,"09 10, 2017",A1FKRMX71MFDOX,B001BHLJ5Q,{'Format:': ' MP3 Music'},Evelyn Rodriguez,AWESOME SONG! GREAT ARTIST!,DIDO GREATEST HITS,1505001600,['https://images-na.ssl-images-amazon.com/images/I/71CmpPmSkNL._SY88.jpg'],artist song great awesome
1465,38754,5,,True,"02 17, 2016",A314PFDTN2U99Q,B00122WK08,{'Format:': ' MP3 Music'},Deloise,Nice melody,Five Stars,1455667200,,melody nice
1466,34177,5,,True,"04 5, 2015",A7L4V00P29J2,B00108H3OM,,Karen Kuhn,Glad I could find the song I was looking for here.,Five Stars,1428192000,,find glad look song could
1467,25143,5,,True,"10 20, 2012",AU0NQ303KGLF1,B00137T7F8,{'Format:': ' MP3 Music'},George A. Marino,"With ""I'm No Angel"" Gregg Allman give us a pop/soul song that shows his vocal range and outstanding writing abilities. It's a sing-a-long classic that everyone will enjoy.",Gregg at his finest,1350691200,,give vocal show allman i'm song enjoy classic gregg range sing-a-long outstanding pop/soul write angel ability everyone
1468,140371,5,,True,"05 18, 2015",A3K37O1380ZLXW,B0013FYKQQ,{'Format:': ' MP3 Music'},Andrew Wayne Schuler,cool,Five Stars,1431907200,,cool
1469,79617,5,,False,"05 28, 2013",A8V4KMU6BXKG,B0092MKTWQ,{'Format:': ' MP3 Music'},WednesdaySundae,The first time I heard this song I played it on repeat for several days. :D It just a lot of fun.  Despite the darker story I like that the characters and the song is very upbeat - no matter how bad things get - they can always get better.  Love the music video also :D :D :D Too bad thats not for sale..,Great Beat - Cant get it out of my head,1369699200,,get video several play day upbeat first character song story like good time sale music fun thing repeat bad heard also always despite love lot darker thats matter
1470,81189,5,,True,"02 12, 2013",A2NJEFNKN5VHE9,B009G3VV7I,{'Format:': ' MP3 Music'},N. FELIX,"OMG love love love, great song by a great artist, recommend to anyone looking for new music. Love cruising down the road with this blasting.",Remember You by Wiz Khalifa,1360627200,,road anyone great artist omg song music recommend cruise blast love new look
1471,88783,4,,True,"11 2, 2013",AX3X7MU6CY5GY,B00CWYC4E2,{'Format:': ' MP3 Music'},A. L. Jones,"This Young Man Mario Always Seems 2 Come Straight Out The Box W/Incredible Singles!!! I Heard This Track On The Radio 1 Day & Had No Idea Who It Was, Then I Caught The Video & Was Floored!!! It Has The Punchy Booming Groove, Syncopated Hesitation, He Delivers Flawless Call & Response Vocals, & Then Female Sensual Rapper Nicki Minaj Drops A Lyrically Liquid Verse That Ties It Altogether!!! Mario Is Like The Elder Statesman Of This New Crew Of Young Crooners That U Really Don't Know About!!! Trey Songz, Bobby Valentino, R All In HIs Wheelhouse..., But U Simply Don't Notice Mario!!! He Needs An Incredibly Powerful CD 2 Back Up His Singles Work!!! On The Last 2 CD's..., The Lead Singles Have Overpowered The CD..., So I Think He Fades Away B4 Fans Can REALLY Discover How Talented This Young Man Is!!!",Don't Zzzlp On Mario!!!,1383350400,,know hesitation boom track away talented female radio work notice like vocal trey straight powerful simply come heard crooner think elder young last video delivers lyrically cd's seem single groove fan box verse tie altogether wheelhouse drop really new back crew statesman bobby punchy minaj call cd response mario discover songz liquid lead day flawless man catch idea floor need syncopate overpowered nicki rapper incredibly sensual fade valentino w/incredible always
1472,60609,5,,True,"11 27, 2015",A3VL8VO5JI2QBI,B00265UBM4,{'Format:': ' MP3 Music'},Mary swanger,I'm in heaven,so enjoy,1448582400,,heaven i'm
1473,146981,5,,True,"08 26, 2015",A3M8LFDLC6JQUG,B001ONKQ7O,{'Format:': ' MP3 Music'},Mike Abretske,Nice tune.. I don't regret it..,Five Stars,1440547200,,nice tune regret
1474,108217,5,,True,"03 10, 2015",A2HFGUF73BM4U3,B00S8Y9L46,{'Format:': ' MP3 Music'},Linda Lane,Great song,Five Stars,1425945600,,song great
1475,43535,5,,True,"04 21, 2014",A2N160B3VFV8AW,B00136NM4G,{'Format:': ' MP3 Music'},Stephanie Adams,I would definitely recommend adding this to your Amazon Cloud.  If you are a true music lover this is a great addition.,MUSIC LOVER,1398038400,,add definitely addition great amazon cloud music would recommend true lover
1476,107991,1,,True,"06 6, 2015",A1M1XSDTCYN8GJ,B00R9RIU0E,,Thomas E. Richards,another one of my download problem never got this song! Sick of calling! sound bad but the problem never gets better for they want you to get Prime. I never had a problem until they started to change after Cloud which I like.,Waste,1433548800,,get sick sound change never problem prime song want call like good cloud get download start bad one another get
1477,120980,4,,True,"07 19, 2017",APS3Z91GWNZYQ,B000SX8GB4,{'Format:': ' MP3 Music'},Joe D,good,Four Stars,1500422400,,good
1478,140648,5,,True,"07 20, 2016",A1JC3BKAP8FE7T,B0013WUF9A,{'Format:': ' MP3 Music'},Selene,music from the 80's,Five Stars,1468972800,,music
1479,128097,5,,True,"11 12, 2016",A2VVILVIL5ZG6P,B00108H3OM,,Gloria Zeitler,Enjoyable!,Five Stars,1478908800,,enjoyable
1480,62977,5,,False,"02 24, 2014",AWG2O9C42XW5G,B002T08TMK,{'Format:': ' Audio CD'},Carl Wierzbicky 2018,this is an awesome cd it is fun and enjoyable to listen to. the best songs on this cd are  disc one  1. Another One Rides The Bus 3. Eat It 4. I Lost On Jeopardy 5. Yoda 7. Like A Surgeon 8. Dare To Be Stupid 10. Lasagna 12. Fat 13. UHF(Single Version) 15. Trigger Happy 16. Smells Like Nirvana 18. Bedrock Anthem 20. Jurassic Park  disc 2  2. Amish Paradise 3. Gump 7. It's All About The Pentiums 8. The Saga Begins 10. Ebay 13. Ill Sue Ya 17. White & Nerdy  Disc 3  1. Ricky 3. Living with a Hernia 6. Genius In France  all of weird al's songs are good but these are the best. if you have not listend to this cd then i reommend you do,Weird Al Yankovic: The Essential Weird Al Yankovic 3.0,1393200000,,weird reommend ride like al's gump disc song nerdy lasagna bus listen enjoyable paradise jurassic dare fat surgeon listend jeopardy stupid genius happy sue trigger eat fun anthem smell bedrock one park good lose france ebay version live amish white cd nirvana pentiums ya uhf(single yoda best awesome ill ricky hernia saga another begin
1481,69384,5,,True,"02 23, 2014",A1BU53ZLZOWKNT,B004SBVUX8,{'Format:': ' MP3 Music'},Mary Customer,This is a Great song from The Gorillaz of Clint Eastwood because I love the beat and they are a great group.,Great song from the Gorillaz of Clint Eastwood.,1393113600,,group gorillaz great song eastwood love beat clint
1482,31994,4,,True,"06 27, 2015",A1I477ADGMLVJM,B000W1WRAS,{'Format:': ' MP3 Music'},D. Matlack,"I actually prefer this version to Alyson Krause's version. His vocals are so clean and resonate so well compared to her sandy whisper. He has, in my opinion, improved the song.",I actually prefer this version to Alyson Krause's version. ...,1435363200,,compare sandy opinion krause's alyson improve song clean version vocal prefer well actually whisper resonate
1483,75183,4,,True,"11 28, 2012",A32OU60HFBFUMG,B006W9UN96,{'Format:': ' MP3 Music'},svenaustin,"Add this to the collection. 99 per track, or the whole 50 tracks for that same 99. Unusual seques into some electronic and hip-hop beats. Trying to imagine the monks jumpin' to some of this. Some tracks might prove useful sometime.",Another Gregorian Chant Set with a Twist,1354060800,,per try track jumpin collection monk sometime seques imagine unusual track add electronic might prove useful beat hip-hop whole
1484,103372,3,,True,"11 17, 2015",A2N6RNHQJ65T0F,B00NES1D6A,{'Format:': ' Audio CD'},George Werlein,I do have his other Greatest hit package. this one has some remixes (blah blah) and it is good not great but good,it okay,1447718400,,blah good great great one package hit remixes
1485,30514,5,,True,"12 1, 2012",A3CI38KCX6IQC7,B000W01YWQ,{'Format:': ' MP3 Music'},Cottonmouth,"Okay, the fact that I dug this song out of the Amazon avalanche of available tunes, says it was a five at the outset. I first heard it years ago on local FM, after hearing Black Hole Sun many times (too sludgy for my tastes--and now the erstwhile ""grunge"" afficianados will be shooting arrows wrapped in burning flannel soaked in Starbucks at my house--that opinion permanently reversed  by hearing Burden In My Hand for the first time). Long sentence. I apologize. How do I describer this? I'm told, or heard, that the audience, on hearing Beethoven's Fifth for the first time was stunned to silence--a what the h--- was that? moment. Beethoven's fifth this tune ain't, but after a lot of years, it still surprises, and surprise invokes memory and what is memorable is what makes music last. Don't know about the future of this tune, but it popped back into my head the other day, so I bought it. Up close, no airwaves between us, it still moves. Cornell's (sic?) voice, working like an engine way over its red line sits on top of some really fine musicianship. Which is, first, what brings any band or singer into my range of attention, the skill of the people involved at the craft they've chosen. And it ain't easy, folks. Good job, from a geezer who grew up with the way overvalued music of the sixties.",the seeker,1354320000,,know local tune afficianados black hand head they've way arrows silence--a burning like stun red flannel heard permanently fine erstwhile pop shoot job grunge time grow last musicianship avalanche folk geezer many hearing wrap song surprise involve long range sic music starbucks line really tune brings apologize fact describer lot future back memory hole good engine amazon first dug singer cornell's time ain't fifth top ago sun close still attention voice audience five band easy day overvalue burden year opinion house--that memorable skill buy choose move say invokes sentence moment sludgy i'm airwaves surprise beethoven's work soaked okay make sixty people craft sits available tastes--and outset tell reverse fm
1486,44136,5,,True,"06 2, 2014",A1RZXDRZJJTUNM,B00136PL5Y,{'Format:': ' MP3 Music'},Jenny,Couldn`t wait to get this. Love the song. Heard it when I watched the movie. Love Zorro! It is very entertaining.,Love this,1401667200,,heard get love couldn`t zorro entertain watch song movie wait
1487,101538,5,,True,"10 30, 2014",AW6WK8Q7UHAE6,B00LPHKKIO,{'Format:': ' Audio CD'},Melinda Beckham,Great all around!,Five Stars,1414627200,,around great
1488,57887,4,,False,"06 5, 2007",AMP7TQRWAIE84,B000WLQ8MG,{'Format:': ' Audio CD'},Adrian Cooper,"I bought this CD pretty much on a whim after I had heard her single, ""Everything"". Let me say that I didn't like her much at all when her first single ""Take Me Away"" was out. I'm glad I changed my mind because this is pop/punk slash pop/rock at its greatest. Some songs are catchy while others just have good lyrics. Some songs have both like one of my favorites ""Unforgiven"". It's about how Fefe's dad wasn't around for anything in her life. I didn't like this song too much before because of the in-your-face approach but it has since warmed up to me.  The highlights are: ""Stupid Little Love Song"", ""We Went For A Ride"" ""Kiss Me Fool"" ""Revolution Song"" and the saucy ""Give It Up"".  If you are a pop fan like me, you will probably like this. If you see it somewhere for about 10 bucks, I'd say you've spent your money well.  Btw, this girl blows Avril Lavigne out of the water completely! I heard that her record company didn't want to release her second CD, Sunday Love for some reason, but I also think she's working on finding another label. I hope she picks a good one and continues making good music! I'll certainly be looking out for her!!",Fefe is great!!,1181001600,,give unforgiven second away lyric much pop i'll buck sunday like slash glad approach song avril heard completely think ride others btw spend lavigne i'd dad certainly take make song stupid money go music hope little great somewhere record one love change warmed highlight let blow favorites reason revolution company good single probably fool first continue want find mind pick everything cd also fan see water pop/punk release whim buy fefe's pop/rock catchy i'm around since work kiss in-your-face life saucy girl well say another label anything look pretty
1489,123469,5,,True,"08 6, 2016",AT63QQ7M0MPRH,B000V64O3C,,Kionna Williamson,Classic,Five Stars,1470441600,,classic
1490,129685,5,,True,"05 22, 2017",A1DD082KQ629C4,B001224ZRY,{'Format:': ' MP3 Music'},jane wilson,nice older song. enjoyed it very much.,Five Stars,1495411200,,nice old enjoy song much
1491,87932,5,,True,"10 3, 2013",A1S03L5ZJT8PF,B00CBXKSFQ,{'Format:': ' MP3 Music'},Ivka,Fantastic since I got it on the Amazon Cloud. It allows me to download it on my Windows 7 OS laptop but have it on my iTunes for my iOS 7 iPhone 5. Compatible everywhere!,Great song Great download,1380758400,,compatible everywhere os iphone amazon since cloud get fantastic download allow io laptop itunes window
1492,117825,5,13.0,False,"05 13, 2016",A1E93U2VRL4UO7,B01BWA7HDO,{'Format:': ' Audio CD'},Patrick Barnett,"I'm really glad to see that Corinne is back. We've been waiting on new music for 6 years. I can hear elements of Prince in some of her tracks. Of course, she did work with the KING sisters on this album, which gave the album some good vibes. There are no silly interludes, which is a plus in my book. 16 good tracks. 0 skips. My stand out tracks are: Green Aphrodisiac (featuring KING) Caramel Horse Print Dress Taken By Dreams The 4 deluxe tracks are great as well. I highly recommend this album and I hope that Corinne doesn't leave us waiting another 6 years for another album",Glad She's Back,1463097600,,book year prince we've good feature plus skips great element work take i'm vibe highly aphrodisiac music album print dress glad horse recommend hope dream corinne really hear sister silly track course well caramel deluxe green another new stand wait back king see leave interlude give
1493,75960,1,,False,"09 15, 2014",A2GHH923VYOGDP,B007BZM30M,{'Format:': ' MP3 Music'},cam,not for me,One Star,1410739200,,
1494,48510,4,,True,"08 26, 2015",A3IH5L48F016GF,B00137TG3Q,{'Format:': ' MP3 Music'},Nitemajique,sassy,Four Stars,1440547200,,sassy
1495,72130,5,,True,"05 19, 2013",A2FV7AL35XJCRL,B005JV4T70,{'Format:': ' MP3 Music'},C.D.King,"My kids love this song and so do I, so I bought it!  It's fun to listen to, love it!",Very fun song,1368921600,,love fun kid song buy listen
1496,163844,5,,False,"06 21, 2016",A2H3JURQZOHVMB,B00KLPHHQO,{'Format:': ' MP3 Music'},Stella Carrier,"I admit that I first heard Black Betty by Ram Jam accidently over 6 years ago when it came on one of my alarm clock radios when my husband and I were still living in Florida. I say over six years because I had first heard this song either when my husband and I were living in Mayport Naval Base Florida or Orlando Florida. I have also heard a version by Tom Jones before on one of his greatest hits collection. Around 2015,I then heard it on iheartradio and this version of Black Betty by Ram Jam grew on me after hearing it enough times on my personalized favorites radio station especially because of the guitars and the well timed lyrics with the music. This song could best be described as hard rock/classic rock.",Strong Guitars,1466467200,,lyric hard black accidently admit base radio hit rock betty jam come mayport could hear six clock time grow radio hear enough station song personalize music great one ram alarm favorites rock/classic collection first version especially live describe ago also guitar still tom orlando time husband year either around best jones well naval say iheartradio florida
1497,24612,5,,True,"04 14, 2014",A2ZNY0WUEVKJSS,B00137OBIQ,,Cecille Santos,"One of Ozzy's true classic songs, it is an amazing song with so much depth and layering to it, love it.",excellent,1397433600,,much ozzy's amaze song classic layering true song one depth love
1498,28743,5,,True,"09 14, 2013",AD293KL0N00LH,B0016Q7A32,{'Format:': ' MP3 Music'},jim,what else needs to be said . It's George. all his songs are good and this one is no exception.. great song,It's George,1379116800,,else exception good great need song say george song one
1499,64525,5,,True,"10 22, 2013",A2EDC8B8CO9COQ,B003HPJ7KE,{'Format:': ' MP3 Music'},redeemed,All Christians know and love this song!!  It is moving and worshipful!  Ray Boltz does not disappoint us here either.,The Anchor Holds,1382400000,,christian know either song move disappoint love boltz worshipful ray
1500,67633,5,,True,"06 3, 2013",A3DPLI1WRLV8XN,B004BOM3ZQ,{'Format:': ' MP3 Music'},JP,"Another winner from the multi-talented Jamie Fox. Very deep, intense and soul-stirring. A must listen for all the lovers out there.",Love this!,1370217600,,winner must deep intense jamie multi-talented another soul-stirring lover fox listen
1501,39402,5,,True,"03 14, 2016",A1E7O9ZPPYWXP4,B00123F8Y2,{'Format:': ' MP3 Music'},God Bless The USA,Destined to be a classic!!,Great song!,1457913600,,destine classic
1502,50785,5,,True,"08 29, 2015",A3SHEWLXT5M0UT,B0013F2AHM,{'Format:': ' MP3 Music'},C. Davis,loved this,Five Stars,1440806400,,love
1503,55880,5,,True,"07 23, 2015",A23IAJ7OW36J8T,B001I8YKMC,{'Format:': ' MP3 Music'},Kim R. Schmidt,"Great song, great artist. Jesus IS indeed Alive!",Five Stars,1437609600,,great artist indeed song alive jesus
1504,16246,4,,True,"07 18, 2012",A2TLEGF9MTP3JZ,B00123FVMQ,,sis339,Decided to watch a Sinbad comedy program and heard the song on it.  Just had to have it as I had forgotten what the name was of the song.  Just a cute little number to enjoy on a calming day.,Lost classic,1342569600,,day forget calm name sinbad song comedy program number enjoy watch decide little heard cute
1505,118937,5,,True,"08 11, 2016",A1QO29GBXI2ZNR,B01DVCFIVY,{'Format:': ' Audio CD'},LastCoonassStanding,"Oh...my...gosh...Paul did it and did it so very well. Not every production by Paul  was a WINNER, but this on certainly is worth listening to from reading the lyrics, listening to the different sounds produced by instruments created to get the sound we hear. The artwork is amazing, the words are killers words and if anybody wants to listen (for a change) this album is the one way to go and understand. Give it as a gift to those who do no listen, maybe they will. Praise Paul for this one.",GASP,1470873600,,anybody give get want winner oh...my...gosh...paul lyric instrument sound sound certainly reading change paul worth create maybe different amazing word way listen artwork understand produce album killer hear gift go well one production every listen praise
1506,68773,5,,True,"06 6, 2015",A3EHHUDXBDKLFX,B004NYNGW8,{'Format:': ' MP3 Music'},Twitchy,TY,Five Stars,1433548800,,ty
1507,167088,5,,True,"02 19, 2015",A6PZFQM45BR24,B00VUOHP8A,{'Format:': ' MP3 Music'},Brendon Ross,thanks,Five Stars,1424304000,,thanks
1508,9866,5,,True,"04 23, 2015",A3ANW5BON731U3,B000WLTMGU,,Heart,"Just had to have it and wishing now I hadn't given my Kenwood away . . . I like the old stereos and tv in the wood cabinets . . . they were so much nicer, but heavier.",Liked the tunes . . .,1429747200,,tv wood away heavier nicer much old like kenwood wish stereos cabinet give
1509,47293,5,,True,"11 4, 2016",A2EMVLZH8SUM72,B00137MMC8,{'Format:': ' MP3 Music'},Heather M.,Thanks,Five Stars,1478217600,,thanks
1510,43132,5,,True,"09 13, 2017",A7TX6R2PG89N6,B00136NFOI,{'Format:': ' MP3 Music'},Robert U.,"As ordered; As delivered; As expected; There, feel better about yourself?",feel better about yourself,1505260800,,well expect ordered feel deliver
1511,41950,5,,True,"01 5, 2014",A19UR4V63JPOEU,B00136JMOK,{'Format:': ' MP3 Music'},Lloyd W. Godsey Jr.,I really have enjoyed this album and there are the classics on it that everyone enjoys but also many will like.,Nice,1388880000,,many enjoy enjoy like album really also classic everyone
1512,100042,5,,True,"10 12, 2014",A9DFOEUM9PSKH,B00K5RU88W,{'Format:': ' MP3 Music'},Whiteflag718,i love it!!!,Five Stars,1413072000,,love
1513,84644,4,,True,"03 17, 2013",A3RZZ391ZND48Q,B00APCAVWK,{'Format:': ' MP3 Music'},Sheri ,"Love this song from yesteryear.  Always enjoyed the band America, and was happy to download an old favorite.  . . .",memories.....,1363478400,,favorite enjoy song old happy download always america love yesteryear band
1514,136355,5,,True,"11 9, 2016",A2A788AUOVBOL2,B00137IGVO,{'Format:': ' MP3 Music'},Raymond Verno,"Rock at it's best. The Chantays' hit version of ""Pipeline"" is LAME compared to this rocker.","Best version of ""Pipeline""!",1478649600,,compare rock best chantays lame pipeline hit rocker version
1515,103022,5,,True,"03 3, 2016",A2J2TYZJCPQAP9,B00N23Z7OQ,{'Format:': ' MP3 Music'},Michael S. Shelton,Christ's love is supreme and He will prevail.,Christ reigns supreme,1456963200,,christ's love supreme prevail
1516,120339,5,,False,"11 23, 2015",A1IWWRZJOXOSYP,B000MSTZV0,{'Format:': ' Vinyl'},Lee Armstrong,"It's easy to overlook Bonnie Pointer's self-titled LP for Motown. It contains Motown covers, which on its surface doesn't sound particularly inventive. But on my turntable, this album smokes. The album closer ""Nowhere to Run"" with Sly Stone on electric guitar burns up the vinyl with its extended six-minute jam and Pointer's vocals urgent and grabbing energy from the band. I love the Martha & the Vandellas hit of the song, Laura Nyro with Labelle's more a cappella version and Dusty Springfield's masterful take, but Bonnie Pointer and this band cannot be denied. ""I Can't Help Myself,"" ""Jimmy Mack"" and ""Come See About Me"" may be familiar songs, but Pointer moves them along to another level. Totally love this work!  Bravo!",Moves Classic Songs to Another Level,1448236800,,masterful urgent self-titled work grab jam burn bonnie vocal surface level cover nowhere song come martha can't take totally song contains deny dusty jimmy love pointer's electric inventive overlook lp energy cannot sly version help cappella album nyro pointer particularly labelle's laura familiar motown see turntable close hit band easy stone guitar sound vandellas move vinyl bravo extend six-minute along mack run springfield's another smoke may
1517,88692,5,,True,"06 12, 2014",A39CYUXTVGQSCF,B00CUR29GY,{'Format:': ' MP3 Music'},SaxonBlues89,"As oddly as it sounds, I think Sam Smith really makes this song what it is. Without him in it, I don't think I would enjoy it as much. His vocals are very lovely and it just adds that extra layer of awesome.",Sam Smith!,1402531200,,sam sound much lovely smith song enjoy awesome layer add without vocal would extra make really oddly think
1518,135553,3,,True,"08 25, 2015",A24AIUX3YMK3WT,B00136RM4W,{'Format:': ' MP3 Music'},gigem74,Typical love story of the 50s......,Nice 50s tune.,1440460800,,typical love story
1519,75480,4,,True,"12 18, 2014",A2TESWTAJ42U5Z,B00702O03E,{'Format:': ' MP3 Music'},Mom and Therapist for Autistic children and their families,Some of the songs on this CD are very relaxing and conducive to relaxation.,Good to try for meditation music or relaxation music.,1418860800,,cd conducive relaxation relaxing song
1520,44367,5,,True,"10 22, 2013",A19T8GZ7X4A3AS,B00136PTYW,{'Format:': ' MP3 Music'},Big Ric,Stevie Ray & double trouble with Stevies signature song...Pride and Joy I love it. If your a Stevie Ray Vaughn fan this is a must for your music colection,Stevie Ray signature song,1382400000,,stevies joy trouble colection double signature must stevie music vaughn fan love ray song...pride
1521,85290,5,,True,"11 10, 2015",A13UQNMCNE8LPG,B00B5CEIRS,{'Format:': ' MP3 Music'},Van,They call him Kid and he's heading west but he got a quarter pound so he's  probably going to hit Maine in 3 days,"Drugs, he got em",1447113600,,he's west go probably day maine kid call get pound quarter head hit
