,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style,vote,image,review_clean
1778,1672212,5,True,"08 20, 2014",A2PYIBQY73J3X1,B00FSVJQ9C,barefootpod,Perfect bag for med school.,Five Stars,1408492800,,,,med perfect school bag
1779,2820076,5,True,"08 14, 2018",A1UXRP6LQC2GA2,B01B8R46JY,hh,Good cleats,Good cleats at a good price,1534204800,,,,good cleat
1780,259563,5,True,"08 14, 2015",A1M0YAZ6JV488Z,B000OZ9M8W,TomHunter1968,Great for my home gym!,Great for my home gym!,1439510400,"{'Size:': ' Small', 'Color:': ' (24x36) Unframed'}",,,great gym home
1781,350381,5,False,"02 21, 2012",A32OJEOMCI7661,B000ZKES0S,Flandry,"I bought this on a whim when it was on sale at REI shortly after buying the&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Topeak-Super-Tourist-Tubular-Bicycle-Trunk-Rack-DX-with-Side-Bar/dp/B000ZKHN6E/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Topeak Super Tourist Tubular Bicycle Trunk Rack DX with Side Bar</a>&nbsp;for my touring bike. Although there are a lot of reviews, because i've now had it for over two years i feel i can contribute something new.  Let me start by saying it is an extremely useful piece of equipment for a utility biker. It's not much use for touring or for use on ""poodle bikes"" (not that you'd find a rear rack on a skinny-tired carbon racer, anyway), but for those who view a bike as a mode of transportation, this is an essential tool. Here's my input, take it for what it's worth.  Pros: * very well-built with strong stitching and zippers. I have loaded the panniers and top compartment so heavily several times that i was sure the zippers or seams were going to break, but it's all still as good as new to my eye after a couple years of use and abuse. * very fast and easy to attach and remove from the bike if you have one of the DX Topeak racks * good space; with the fold-down panniers, it can be a stellar grocery-getter or laundry day lugger * useful water bottle pocket and rear blinky loop * attractive design (for what it is it looks pretty classy) * well-insulated and relatively waterproof  Cons: * the expansion top is a gimmick i could do without. It's not that i don't sometimes use the space, it's that i'm constantly grabbing the wrong zipper pull (the one that unzips the expansion rather than the one that opens the top) and don't see it as a problem to have the expansion permanently. I'd rather not have the extra weight and complexity. * the shock cord web and mesh pocket on top isn't very useful as-is. The handle itself gets in the way of using the top for serious storage. This leads us to... * the top handle is sooo poorly placed! Because it's attached to the top of the bag, it only works when the bag is zipped closed, making it very awkward to carry and use (e.g. in a store). It's also a good thing the zippers are strong or they would break from the stress when carrying it loaded.  The first con could be resolved if Topeak just made the bag a couple inches higher all around to yield about the same volume as when ""expanded"", and leave it at that.  The last two points could both be resolved by attaching the two webbing handles slightly further apart, to the top edges of the bag instead of the top flap. This would both facilitate putting a load on top of the bag (using the mesh or shock cord to secure it) and allow the bag to be carried when open or closed and also not put strain on the zipper.  To conclude, this is a fantastic bag with a few flaws. I highly recommend it to anyone with a DX rear rack who ever carries things on their bike. A lady at a garden party i biked to asked about it and mentioned she had trouble carrying her groceries in her basket. When i showed her the zip-out panniers, it blew her mind.  Update 12/2014:  After about three more years of almost daily use and abuse, my MTX bag is on its last legs. What really did it in was an accident that left me with a broken collarbone. The bag was filled with heavy items at the time, and it tore out some of the stitching in the panniers. I resewed the panniers, but a bigger problem is that the expansion on top (that I already commented on above) has separated from the top zipper in a way that can't really be fixed, so now I have to keep the expansion zipper closed at all times in order to use the handle. The stitching on the zippers and the handles is also coming out due to the weight from carrying it around (again I refer you to my comment above about the handles being attached to the top flap rather than the bag itself). All of this would be avoided if the handles were attached to the sides of the bag rather than the top flap. It's a real design flaw.  Another abuse the bag has endured is that I have a couple of times failed to slide it on far enough to engage the clip at the end, only to have it slide off while biking or carrying the bike up the stairs and plop unceremoniously on the ground. That probably hasn't helped any with the preservation. Carrying 20# bags of drywall compound in each pocket probably doesn't help, either.  I have to recant about the lack of value of the shock cords on top and as a drawstring around the water bottle holder. The one that forms a cargo net i regularly use to hold the bag open while i rummage inside... i just hook the loop around the nose of the saddle. It's very convenient. Also, you can use a combination of the two to secure long bottles or loads that stick out of the back of the top compartment (e.g. 2 liter soda bottle).  In spite of its flaws, this is a truly sturdy and useful product and I will buy another of the same model when it finally gives up the ghost.",Eminently Useful,1329782400,{'Size:': ' 36 x 25 x 21.5~29 cm'},,,"poorly i've shortly ever rack grocery-getter attractive inch permanently resolve time last poodle fold-down point racer stitch thing allow bicycle buying sure accident make preservation trunk compartment really well-built zip hook separate bike let pull far shock couple saddle big load as-is high almost highly flaws sale carry would comment tubular topeak bottle carry work zipper finally water leave remove lead lugger volume either broken constantly stick pocket two without refer eye essential resew rei holder stellar contribute fix awkward utility much view open value blow extra rear abuse could blinky e.g bike product useful open garden hold apart can't clip unzips dx several due problem trouble ask serious daily place long one new make relatively give gimmick load worth skinny-tired first item classy weight cord help time strain top buy also plop still anyway see edge inside year secure bags side put engage complexity zipper comment attach slide heavy fill use three rather ghost expand seam use break extremely order facilitate recommend flap say recant convenient carry pro the&nbsp;<a anyone enough i'd take slightly form yield rummage although cord leave thing help waterproof rack lot back endure spite wrong good stress bike side laundry design unceremoniously mind basket sometimes tour start attach drywall fast cargo class=""a-link-normal heavily buy piece i'm combination equipment attach come compound flaw con mesh loop tourist another strong get lady biking look conclude collarbone bar</a>&nbsp;for drawstring storage find grabbing way model space load sooo bottle zip-out mtx show tore closed mode sturdy expansion con something already feel real net liter handle put nose tool bag input here's webbing mention go probably soda stair truly transportation lack super grocery update fail biker fantastic well-insulated ground data-hook=""product-link-linked easy day whim avoid review around carbon instead end party handle web regularly legs pannier carry keep store pretty"
1782,1869428,1,True,"12 21, 2016",A1XNE2TGI3PIM5,B00LG64MHO,S. S. Abro,don't fit to my glock 43 waist of money,One Star,1482278400,{'Size:': ' 9mm/.40 (RED)'},,,fit glock waist money
1783,1489695,5,True,"07 31, 2017",A3E8O7KHQ1SCFK,B00BCDD4RA,John Seda Jr,great socks!!!,Five Stars,1501459200,"{'Size:': "" LG (Men's Shoe 8-12, Women's Shoe 10-13)"", 'Color:': ' Black/Turf Orange/Turf Orange'}",,,great sock
1784,1263522,5,True,"01 28, 2015",A2PST7BRUOQ5GP,B006QP76CI,Mr. G,"An excellent addition to your training kit.  Use these for dry fire reload practice, or at the range to work your malfunction drills.  The quality of these is great.  They feed and work perfect.  (Plus, they're black which is cool lookin....)",Nice dummies,1422403200,,,,lookin training reload drill black plus addition great use work feed fire cool range excellent dry malfunction kit practice they're perfect quality
1785,1255108,4,True,"07 11, 2014",A3G601D01IL6F,B006M4IMJO,peter sanders,received as advertised,Four Stars,1405036800,{'Color:': ' White'},,,receive advertise
1786,1746649,3,True,"08 23, 2014",A101GDRKHYM662,B00HZBSMWU,cindy,Very heavy.,Three Stars,1408752000,{'Color:': ' Perch'},,,heavy
1787,2759282,5,True,"06 9, 2016",A175296G21CPWE,B00PFM1NIQ,finny,Look great didn't get to use them yet but there sharp and will do the job,Five Stars,1465430400,{'Color:': ' Red'},,,look great get use job yet sharp
1788,2299783,4,False,"01 13, 2016",A2O489VAPVIH35,B017CL2Z8Y,Spencer in Seattle,"<div id=""video-block-R35RC1W5RYNRB3"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/D1%2B9XeAHbDS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/61lAP5YjVjS.png"" class=""video-slate-img-url"">&nbsp;I like and am interested in this bag in part because it's unlike any I've had or used before. It's not a messenger bag. It's not a backpack. It's not a regular shoulder bag. What it does do it hang on the right hip pretty well -- though not perfectly, as it does flap and move a bit. It's asymmetrical, which means that it only fits on one hip and not the other.   Size: It's not a huge bag, more of a ""man purse"" sized bag. Electrician tools would certainly fit in here, as would fishing gear. You could use this as a concealed carry or range bag, too.   Comfort: If you like shoulder bags, this one is pretty comfortable. The should pad could be more solid, in my opinion, and the crazy thing about the bag is that it doesn't always stay on that hip. This is kind of annoying.   Construction: Definitely well made. No doubt about that. Zippers don't catch and seams are all sturdy.  Really my one negative on this bag is that it flops around a bit too much for my taste. As I mention in my video, I kind of wish it had a waist strap to keep it tightly in place. It does, however, have a lot going for it -- including the price.  I was provided a free sample in exchange for my honest review.",Never Had a Bag Like It / Only The Fit Bothers Me a Bit,1452643200,{'Color:': ' Black'},7.0,,"a-spacing-small seam move negative crazy much type=""hidden taste i've use sample gear pad like backpack hip flap however could comfort asymmetrical sized purse video sturdy thing name certainly definitely solid mean interested size range a-spacing-top-mini hang unlike huge catch waist really bag one video-block""></div><input part tool lot annoy div make place right class=""video-url""><input fishing regular kind go free use perfectly electrician fit comfortable bit price tightly would fit messenger class=""video-slate-img-url"">&nbsp;i honest wish strap opinion man flop bag provide class=""a-section exchange construction around doubt mention though zipper include stay conceal shoulder well always carry keep pretty review"
1789,2037618,5,True,"04 11, 2016",A3R3X6W9NG58YB,B00SGB60YK,Nelle9182,I love working out in these! Very comfortable and cute!,Five Stars,1460332800,"{'Size:': ' Medium', 'Color:': ' Jet Black Snowflake Space Dye'}",,,comfortable work love cute
1790,2463688,5,True,"02 28, 2017",A26R6WTDUP46DP,B01FZ6NTZQ,Amazon Customer,Great value with variety of looks for guests. I of course have my personal set that I prefer.,Nice darts!,1488240000,,6.0,,great look value guest personal set prefer variety course
1791,25249,5,True,"04 29, 2015",A304AFVOL848FT,B000237JVS,FORSAN,"What a wonderful product. The players do not complain about the bat stinging their hands during batting practice. The balls are a little bouncy, but that gives the girls reaction reps for balls that hop during the game.",Great quality,1430265600,{'Size:': ' 12-Inch'},,,rep sting bat give ball hand wonderful little reaction player hop practice bouncy game product complain girl bat
1792,644756,5,True,"07 16, 2013",A2K1WL5E6LEVKI,B001B62XHU,Christopher G. Kohr,"I hope that I am never in a situation where I have to use this on myself or anyone else, but the QuikClot technology is awesome.  The product shipped fast and was at a reasonable price.",QuikClot Rules; Fast Shipping,1373932800,,,,else quikclot anyone never use price technology awesome reasonable hope product situation ship fast
1793,2585968,5,True,"03 18, 2017",A1L9TTPZS4XVE2,B003APSC66,richard s heineman,Great for an add-on grip,Five Stars,1489795200,{'Color:': ' Desert Tan'},,,great add-on grip
1794,372151,5,True,"02 20, 2014",ARIKAZA71N8AC,B0012Q2S4W,pandag,"Just as advertised.  Am using on facemask in pool and it does the trick. No fogged up lens, am very happy.",Works great`,1392854400,,,,pool happy facemask use lens trick advertise fog
1795,2515873,5,True,"11 7, 2017",A3MPLP3IUJZ3LU,B000N8QJAO,Rick Kline,Great product for the money!!,Great product for the money,1510012800,,,,great product money
1796,1562837,3,True,"08 27, 2015",A106065J4S2UYS,B00CWVPAU0,juanita w wicks-wilson,"too much pad for me,",padding here we go lol,1440633600,"{'Size:': ' Large', 'Color:': ' Black'}",,,pad much
1797,1731038,5,True,"10 26, 2016",AZ9EXMA8Q8126,B00HJTKM80,The One,"good quality, I did not order this but they came in instead of the boots I ordered,....oh well. But they are good, a little big to size but ok",Fine,1477440000,"{'Size:': ' Large', 'Color:': ' Graphite'}",2.0,,"good big come instead size order ok boot ordered,....oh little well quality"
1798,1107465,5,True,"05 14, 2016",A3QFB6CMGG78G,B004X55L9I,Chang One,What can I say . . . it's  a hydro flask that does a great job at what it's suppose to do -- keep my liquids cold/hot.  Just don't drop it!!!,it's a hydro flask that does a great job at what it's suppose to do -- keep ...,1463184000,,,,drop great liquid flask suppose hydro cold/hot say keep job
1799,2630927,5,True,"09 19, 2017",A7RGNKL9SBDIH,B005U3BGD2,CoolStoryBro,I can't stop smiling; it's that beautiful.,it's that beautiful.,1505779200,,,,can't beautiful smile stop
1800,2524812,4,False,"10 24, 2016",A94YAHGN2YQDV,B000UUW990,J. L. Waters,"I'm giving this listing four stars for the price, not the knife. I bought it for $50 on an outdoor equipment site. That price for an N690 blade is awesome. I wouldn't normally pay over $100 for a folder, out of fear I'd lose it! The biggest controversy over this knife is the thickness. Since I normally carry in my back pocket, that's not an issue for me. The weight does cause it to sag down a bit more than most knives. However, the handle is VERY comfortable in hand. The aluminum scales are coated with something that feels slightly rubbery, which gives an excellent grip. It is NOT assisted-opening, but pops open easily with a flick of the wrist. The clip is deep carry AND wide enough to actually drop all the way into your pocket. I did see a torture-test video where the liner lock failed and the coating came off, but I don't plan on pummeling a 2x6 with my knife! It is available with a non-coated blade, which requires oiling to avoid corrosion. I was able to slice newspaper straight out of the box. All-in-all, a great knife, if you can find it for the right price.","Great knife, available for less",1477267200,,,"['https://images-na.ssl-images-amazon.com/images/I/61aBS8vqa1L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/612v3FIZi2L._SY88.jpg']",slice flick list pummel hand find way come fear wide however require straight pay four liner actually sag open torture-test normally clip video enough i'd something great slightly feels rubbery blade folder coat deep corrosion handle box star coat knife that's lock issue back right non-coated able give comfortable knife price bit weight assisted-opening fail give see aluminum plan easily drop big outdoor buy pop all-in-all newspaper thickness avoid i'm since pocket awesome equipment excellent scale controversy oil cause site wrist available carry lose grip
1801,2532559,5,True,"05 15, 2016",A2C5UPJXXJNK7Z,B00139TJZY,Greg,Saves the bottom,Five Stars,1463270400,{'Size:': ' Magnum'},,,bottom save
1802,594633,5,True,"06 1, 2013",A11P6LE2EYDK9D,B0016JI7KO,gairathome,These tees are amazing...Several weeks now with the same tee! I just wish I could go this many rounds with the same ball...,The best yet...,1370044800,,,,many amazing...several week tee round ball go could tee wish
1803,1467956,4,True,"05 4, 2013",A1OGLOAI2GX1F9,B00B0M1L4G,Eric,Pros: - I no longer get numb on my 2+hours of biking (I am training for Ironman TX) in the aero position - I feel more comfortable overall even on the shorter rides  Con: - This is my 2nd Adamo and there is still just a slight rub on the inner thigh. The other Adamo was the Typhoon (Much more padding and comfort... but rubbed my inner thighs way too much during 4+hour rides),Good but not great,1367625600,{'Color:': ' Black'},,,bike slight get train pro rub inner pad adamo ride much thigh typhoon comfortable long feel overall way rub numb aero con tx position comfort still thighs short even ironman
1804,709210,5,True,"10 26, 2015",A1NUKTKB57TC6L,B001GJ35VU,Timothy M Daleo,Every trailer should have these!,Five Stars,1445817600,,,,trailer every
1805,1645149,5,True,"07 10, 2017",AE0BLL3TXH2BN,B00F57IH76,Write Good Reviews,"Fits great, feels great, punches great, ZERO COMPLAINTS",Great purchase,1499644800,"{'Size:': ' 14oz', 'Color:': ' Blue'}",,,punch great complaint feels fit zero
1806,558073,5,True,"05 30, 2017",A3S0CA3GLR27BY,B0014VTRF8,L.E.B. Enterprises,excellent will buy more,Five Stars,1496102400,,,,buy excellent
1807,2174442,5,False,"01 23, 2016",A24X4CO90FCHZ0,B00ZN0YS64,Kayla H.,"This morning I did about 12 min of Pilates and was already breaking a sweat around my abdomen. Following that I did my usual abdominal exercises- sit-ups, crunches, leg raises etc- and the perspiration increased all the more. You can't feel any discomfort from the perspiration because the trimmer draws it away from your skin and into the material. It was so comfortable, like a lightweight blanket, and adjusted with no issue around my 27 in waist. There were no gaps or spaces which surprised me because that is what I typically experience with ab belts and I usually stead clear of them. If I am not using my waist training corset, I am using this because it works just as well to tighten and stimulate the core. To clean you just use warm water and soap, rinse and squeeze, and it dries quickly. I love this product and the warranty of satisfaction  is icing on the cake!",Not Your Typical Trimmer,1453507200,,3.0,,surprised satisfaction away blanket sweat min use raise like ice space skin usually product usual ab core squeeze crunch can't soap tighten gap already feel clean adjusted dry draw waist belt warm discomfort rinse breaking exercise love issue morning training increase material quickly comfortable abdominal stead corset etc lightweight work sit-ups water pilate typically perspiration experience stimulate around leg warranty cake use well abdomen trimmer clear following
1808,613725,5,True,"02 20, 2014",A256M7B7JI7IP9,B0018E4SEG,Bama,I was looking for some heavy duty Alabama mats and these are just what I needed.  They are easy to clean and they look great.,Great Mats! Roll Tide,1392854400,{'Configuration:': ' Rear'},,,duty great clean look alabama heavy need look mat easy
1809,2195934,4,True,"09 20, 2016",AC8WLQZOBL19K,B0112C0H4S,Angersauce,Works pretty well. Several different blinking patterns on the tail lamp and three settings on the front lamp. Wish the front beam was a bit brighter but it projects enough to see where I'm going in near total darkness. For this price point you cant really complain.,Works pretty well. Several different blinking patterns on the tail ...,1474329600,{'Color:': ' Black'},9.0,,point beam several go brighter enough different i'm darkness bit project price total cant blinking lamp really settings well near three pattern work complain see tail wish pretty front
1810,814814,5,True,"05 30, 2017",A368J2Q82G8ATM,B001XSN8M0,Marc Nakagawa,Probably the best purchase I made when assembling my heavy bag. I bought each component separately and I use a freestanding frame stand. By far this has made the biggest difference in stabilizing the bag and making my workouts more efficient,Must Have for Heavybag!!!,1496102400,,,,far big buy probably stabilize use make component assemble best workout separately purchase frame bag heavy difference make freestanding efficient stand
1811,2709046,5,True,"07 3, 2016",A3CN6Q5V2ZQ2TK,B00G5J7HSS,Amazon Customer,Nice watch,Five Stars,1467504000,,,,nice watch
1812,231748,5,False,"08 6, 2014",A14UVRT1Z70EA0,B000MX5ZCI,AndyL,Solid,Five Stars,1407283200,,,,solid
1813,635779,3,True,"11 14, 2017",ALRZLL5MOVOBL,B001ANVCG2,Alan Sloan,"I paid $299.00 for this product and only received 1.  Its suppose to be a set.  Also the one I did receive was damaged, still usable but damaged none the less.  If I receive the other one and its in descent condition I'll reconsider my rating.",Where is the second dumbell?,1510617600,{'Style Name:': ' 50-Pounds Dumbbell Set'},,,reconsider rating i'll none usable set suppose less condition descent pay one also damage receive product still receive
1814,2127446,2,True,"07 18, 2017",A3NZTO3KYQIVM7,B00WQH0000,Mercades Kendall,Cheap wrist support!! Knee and elbow pads are sturdy and solid. Ordered M and the elbow pads were big but everything else fit.,Not good support...,1500336000,{'Color:': ' Hot Pink'},,,else sturdy knee big solid fit cheap order pad everything wrist elbow support
1815,5105,5,True,"07 11, 2014",A1QHXOBCM97HG7,B00005OU9D,J.Turner,"The Basic propane camp stove hasn't failed me yet. When this one dies, I will replace it with the same thing.",The Basic propane camp stove hasn't failed me yet. ...,1405036800,"{'Size:': ' 4.1 x 21.9 x 13.7 inches', 'Package Quantity:': ' 1'}",,,stave propane thing camp die yet fail basic one replace
1816,34127,5,True,"10 19, 2015",A3Q0PW0AYUBL94,B0002UWJPM,J dr,great product fast shipping,great product fast shipping,1445212800,,,,ship product great fast
1817,1477948,4,True,"08 7, 2014",A353QT5L4OKJ4C,B00B4XZ5SE,Mike,Exactly as described and fits my Ruger LCP perfectly.,Four Stars,1407369600,{'Hand Orientation:': ' 1. Right Hand Draw'},,,exactly describe fit ruger lcp perfectly
1818,1022139,4,True,"10 30, 2015",A226CJT4BQXIJO,B0049T98U6,MH,"Larger than expected, but does the job.",Four Stars,1446163200,{'Color:': ' Black'},,,expect large job
1819,95789,5,False,"03 24, 2017",AG6YTER4XD2ID,B000BJKWXK,Miguel R.,"They are heavy duty, love them!",love them!,1490313600,,,,love duty heavy
1820,2231824,2,True,"10 31, 2016",A2QBH72NAHQLX,B0142TIP74,Amazon Customer,I got the bike put it together and yesterday on the 30th my son almost got into an accident due to the handlebars came loose,I got the bike put it together and yesterday on ...,1477872000,,5.0,,due together accident handlebar almost come yesterday son get put loose bike
1821,2117275,4,True,"01 2, 2013",A1VKSN61BA9Z0C,B00W69U1KW,George R. Barlow,"not bad for the price; however, the compass and mount are made together - not a compass puck. You can remove the straps; but you will still have an akward-shaped compass thingamajig.","good compass, but..",1357084800,,,,remove puck compass together mount price strap however akward-shaped bad still make thingamajig
1822,1198405,5,True,"02 7, 2017",A2VCO9NW9GG1S4,B005OHF65I,J,I really like it I set it up in my man cave and it's perfect,Five Stars,1486425600,{'Size:': ' Queen'},,,man perfect set really cave like
1823,1128310,4,True,"01 9, 2014",A39LORLUO2ZVHE,B0051U17GU,Kim Smed,I wouldn't say these are miraculously warm but they are warmer than regular old tube socks.  They have extra length which is nice to be above boots as well.,warm and comfortable,1389225600,"{'Size:': ' Shoe: 6-12', 'Color:': ' Charcoal'}",,,regular sock nice length old warmer extra boot tube miraculously warm well say
1824,1947083,4,True,"01 16, 2017",AOQ8DHSPLKP0C,B00NXO33MM,Edgardo Vergne,my son loves it.  He takes the husky for a run with it and they go very fast.,my son loves it. He takes the husky for ...,1484524800,{'Color:': ' Africa Pattern'},,,love run son take husky go fast
1825,436728,2,True,"01 10, 2015",A3PHDEKUCVTL4I,B00162ULZ0,Amazon Customer,Not as unbreakable as they say. Very disappointed.,Very disappointed.,1420848000,,,,say disappointed unbreakable
1826,908267,4,True,"11 23, 2013",A1O9MEKELWH4WW,B0030BOUWU,drewrhino,"REALLY bright. I bought this mainly for the two side LED lights.  Gives you more visibility from the sides. Also nice that it includes blinking modes, if you ever need them.",Bright bike tailight.,1385164800,,,,nice give buy side side bright visibility two light lead blink ever include really mode also need mainly
1827,76678,4,True,"10 31, 2016",AZVIQ5SU7XPD5,B0009SXX98,Michael Chaffin,As Advertised,Four Stars,1477872000,"{'Size:': ' ProLength Plus Tee (3-1/4"")', 'Color:': ' Blue on White', 'Style Name:': ' 135 Count'}",,,advertised
1828,603821,5,True,"09 1, 2014",A39KA7AQMYVCPY,B0017KN4MS,digdug,this knife is wonderful. i especially like the open assist feature. would buy ten more if i had storage for them  and alot of money to burn.,GREAT AMERICAN MADE KNIFE,1409529600,,,,storage assist knife ten money feature like burn especially would wonderful buy open alot
1829,615506,5,True,"10 19, 2011",A1KZM5M9KVTQ56,B0018LB9A0,SGT.DEES,I PRESENTLY OWN ONE OF THE OLDER MODEL 1377 AMERICAN CLASSICS. AFTER 20 YEARS OF SERVICE I DESIDED TO BUY ANOTHER FOR THE GRANDCHILDREN. SOME THINGS HAVE CHANGED OVER THE YEARS IN THE CONSTRUCTION OF THESE WEAPONS. WE'LL SEE HOW THE NEWER MODEL DOES OVER TIME. HIGHLY RECOMMEND THIS FOR ANYONE THAT WANTS A SERIOUS AIR GUN FOR PLINKING AND GENERAL SMALL GAME HUNTING...,SATISFIED CUSTOMER,1318982400,{'Package Type:': ' Standard Packaging'},,,plinking year want we'll anyone air gun weapon grandchildren construction serious time highly model recommend service newer hunt thing desided buy one general game another change presently old see classic small american
1830,778381,5,True,"08 2, 2017",A1HRYC60VTMYC0,B001QBRLDQ,BookAce,"Got these because of the pocket -- they fit nicely, keep me cool in the summer, look good and wash well. The price is right too and the colors are fine",Good Tee for sure!!,1501632000,"{'Size:': ' Small', 'Color:': ' True Red'}",,,summer good fit price pocket color wash nicely cool look get well fine keep right
1831,1697694,5,True,"03 7, 2015",A26XWR03Q4P332,B00GLV3VBC,Dirk Williams,Best product of its kind for the price.,Get a blast using them!,1425686400,,,,product kind price best
1832,459705,5,True,"11 18, 2014",A34DP5RPCMBW5U,B0017S37UY,Joseph Zamagni,"This thing is Big, Ultra warm, and Tough.  Extremely happy with this product.",Great sleeping bag!,1416268800,"{'Color:': ' Ripstop/ Olive', 'Style:': ' 0 Degree F'}",,,ultra big happy product tough thing extremely warm
1833,1175115,5,True,"04 10, 2012",A19S429TVIV6UK,B005GO86LA,Buckeye Rich,Nice sized package. Stores well and had good shelf life. Shipping was a snap too! Arrived on time and intact. This will definately help out in and emergency.,56 serving Grab and Go,1334016000,"{'Size:': ' 12x12x10-Inch, 12-Pounds'}",12.0,,arrive intact nice snap good shelf store time help life emergency well package definately sized shipping
1834,2124066,5,True,"03 4, 2017",A3NGLUQ1UK82QA,B00WJAQGYS,Brandon C. Dellechiaie,Great value.  Great towels. 3pk  was perfect,Five Stars,1488585600,,,,great value perfect towel
1835,95672,1,True,"08 8, 2012",A2GOTMLGG6366F,B000BJ41BE,K,i just received the Dry Pack...the belt is not attached to the bag so how is this  belted?? Not what I expected at all.,Not what I expected,1344384000,,,,belt belt pack...the attach dry bag expect receive
1836,1653302,4,True,"11 6, 2014",A39MXH40XYCKR0,B00FAV19GS,Sokma,Pretty cool looking Sriracha water bottle.  I use it for work and when I bike.  Always get a good laugh from people see me drinking from it.  Would of gave it a 5 stars if the bottle was better from a better material.,Sriracha!,1415232000,,,,get laugh material good drinking use work pretty cool good would star people always bottle sriracha look see water bike give
1837,1446006,5,True,"12 6, 2013",A1AGJJF92OQIBG,B00AP30RVE,Roberta Van Huss,"Haven't tried it out in the field as of yet but did in my home and it is excellent.  I do not hunt animals but I'm a hunter of a different sort, a paranormal investigator.  This will work extremely well setting it up in locations where activity is reported and not have hours and hours of evidence to review.",Highly Recommend,1386288000,{'Package Quantity:': ' 1'},,,hunter home set field work i'm different paranormal yet extremely report tried sort excellent evidence hour well animal location activity hunt investigator review
1838,1604730,5,True,"11 5, 2017",A2QP5ZEZ12F8CR,B00E25605S,BONES,"Great Net! Net goes together pretty easy, net may be a hassle for some. Net is easy to store with just simply removing 2 pins. I purchased the EZGoal hockey net for kids and it has been solid for a few years and takes slap shots and still holding strong, so this LAX net should be solid-same material. Price is Great on Amazon as seller is here in Ct and wants $110 through there own site!!!",Great Goal,1509840000,,,,year want pin material hold hockey kid ezgoal go hassle together great solid slap amazon price ct net purchase take lax shot solid-same simply site still strong seller may store easy pretty remove
1839,1655336,5,True,"12 19, 2012",AVOFQL8D5NLUO,B001XMJRP8,Macy Banton,"<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/NHL-New-York-Islanders-Jersey-Scarf/dp/B001XMP40K/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">NHL New York Islanders Jersey Scarf</a> This is a very attractive & comfortable scarf. I love the fleece lining and the zippered compartment is a very nice touch. The jersey side of the scarf is very attractive with the vibrant colors of the New York Islanders and a large attractive logo. It is definitely different than the average scarf, but that doesn't make it a bad thing. Any Islander fan should absolutely love it.",Great Looking & Very Comfortable Scarf,1355875200,,2.0,,"class=""a-link-normal nice thing side make large definitely comfortable fleece different zipper color scarf jersey compartment scarf</a islander york attractive average bad fan love touch new islander vibrant absolutely logo data-hook=""product-link-linked lining"
1840,521503,5,True,"03 19, 2016",A2LMTWXOQYH8WU,B0012SPEV4,billy hawkins,"[ was surprised.  this is a much better holster in fit, quality, and looks than what I expected for the money.  it serves me well....",this is a much better holster in fit,1458345600,{'Hand Orientation:': ' Right Hand'},,,surprised look much fit money well serf holster well expect quality
1841,1429538,5,True,"03 15, 2015",A2BZLLHS9JHKMW,B00AAQQD0U,MCGal,"Nice looking watch.  I attach the watch to my exercise pouch for ease in keeping tabs on the time while at the gym since I don't like wearing a watch on my wrist.  It works great, looks great, and does the job",Attractive sports watch!,1426377600,{'Color:': ' Purple'},,,look nice wear attach great ease since like watch time tabs gym pouch keep wrist work look exercise job
1842,2738023,3,True,"03 30, 2017",A22VTTBTXXT84K,B00KWKRNTY,Nathan W.,"Be warned, these don't have a fly.",Three Stars,1490832000,"{'Size:': ' Large', 'Color:': ' Black (001)/Black'}",,,fly warn
1843,121987,3,True,"06 16, 2015",A22UOFA5WBUQOD,B000EC6YLI,Sheilah1976,I can't rate this product since it turned out that I was allergic to the 100% rubber it was made of. I am giving it 3 stars because many of my yogi friends love this mat though.,I am giving it 3 stars because many of my yogi friends love this mat though,1434412800,{'Color:': ' Midnight Blue'},,,turn can't many yogi allergic since rubber mat though star friend give rate love product make
1844,111915,5,True,"01 2, 2018",A1EPZ816Q1B29K,B000C17HKS,Amazon Customer,Great value,Five Stars,1514851200,{'Style:': ' Shop Size Jug'},,,value great
1845,951023,5,True,"06 17, 2017",A3HTSNJSEQYB7Y,B003ITG62Q,Frank Costello,Easy to hook up and feels great. No complaints. It should last a long time.,Nice Sling,1497657600,{'Color:': ' Black'},,,time long hook great feels complaint easy last
1846,680487,5,True,"05 30, 2017",ALQE317D13S93,B001DT32AC,Amazon Customer,love it.. can be a bit bigger for heavier men.. but other than that I love it,Five Stars,1496102400,{'Color:': ' Black'},,,men love big heavy bit
1847,749848,5,True,"01 2, 2016",A396VHMYQHW5KE,B001N3MKT2,Kindle Customer,Great prod,Great prod,1451692800,{'Color:': ' Grey w/ Black Cap'},,,prod great
