,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image,review_clean
1168,236800,4,False,"07 21, 2011",A3W4D8XOGLWUN5,B0050SVNZ8,Michael Kerner,"When it has came down to Nintendo, they have been the kings of challenge and pleasure with all their video games for the past 25 years. Now with the Nintendo 3DS delivering in so many ways possible, there is always a new chance to find what is the best way to protect your 3DS. That goes well with AmazonBasics carrying case for the Nintendo 3DS. It is a simple and convient way to store and protect your Nintendo 3DS system in one convient place as well as 3 classic Nintendo DS games or Nintendo 3DS titles like The Legend Of Zelda: Ocarina Of Time 3D and Star Fox 64 3D. It doesn't just work with the Nintendo 3DS, if you have the classic Nintendo DS Lite or DSi, the case will work just as well with those systems as well. I do honestly though wish that there could've been a bit more space to store great games. Still, it is a simple case for your Nintendo 3DS needs.  Price: B  Convience: B 1/2-  Overall: B",3DS Protection For Beginners,1311206400,3.0,{'Color:': ' Black'},,convient go protect chance title dsi nintendo find star work way legend like come ocarina ds space way fox video deliver many system great simple one new place possible zelda bit price game pleasure honestly time carry amazonbasics convience challenge still year case need best overall classic system though well past always king lite store wish could've
1169,399625,1,False,"01 26, 2016",AEUMSRYI8KJ02,B00XID04XY,I. J. Harrison,"Waste of money. I preordered this game a long time ago thinking it was going to be like other RS games. Don't be fooled.  It's a clunky cheap mutiplayer game that should be free to play. I haven't been this dissatisfied since the release of the last GR. If the upcoming GR is bad, it's time to give up on TC games.",Definitely not Rainbow Six,1453766400,,{'Format:': ' Video Game'},,give gr release preordered think go free since game cheap money like time long upcoming tc clunky dissatisfy bad game ago play mutiplayer waste fool last
1170,217365,4,True,"10 5, 2010",A39U6GDOK9HEYP,B003UF08LS,John,"A little overpriced, but overall not a bad package.  The only thing I found unusable is the bow.  It completely distorts your position and is practically unusable.  Everything else works fine...and the kids love using them for toys even when not using the PS3.",Not perfect...but not bad,1286236800,2.0,,,else kid thing bow overall find little distorts everything toy position overprice bad use unusable practically love package completely work even fine...and
1171,275167,5,True,"12 26, 2012",A2140EOQJY8A6E,B008BKEWMI,Joe,"The bonus item makes it worth it, even though it's the same price you would pay through Jagex.  Thanks for the golden katana ;)",Worth it,1356480000,,"{'Length:': ' 90 Day Membership', 'Subscription Length:': ' 90 Day Membership'}",,bonus worth price golden though would make thanks item pay katana jagex even
1172,440841,5,True,"01 3, 2017",AJROOOQUKPJBT,B01GKF824Y,Allison E.,My son loves this game.,Five Stars,1483401600,,"{'Edition:': ' Standard', 'Platform:': ' Xbox One'}",,game love son
1173,338085,1,True,"11 13, 2016",AL2TWFD2GZFWM,B00GXMDA74,Michael P Gorski,While it does fit the ps4 controller. It slides out when you move it. At 10' long it can be manageable to rig something to it to hold it on while it charges the controller,While it does fit the ps4 controller. It slides ...,1478995200,,,,slide move something fit controller charge hold long manageable rig
1174,456027,5,True,"11 15, 2013",A2VRWP9QQ6YJZ3,B00007KQEA,Travis,"First of all I've only played a single dynasty warriors game in my life prior to this which was Dynasty Warriors Advance for the gameboy advance so I can't really compare it to the others in the series.    The reason I picked this up was because I've read that it was the defining game in the series and improves upon 2 and 3 in every way.    I've put about 8 hours into it so far and I must say...it's very addicting and almost gratifying as you slaughter hundreds of soldiers with any weapon of your choosing and the combat is excellent, I'd say it even smokes Ninety Nine Nights on the xbox 360!    The stories are a bit fragmented and leave some to the imagination and the music is a bit repetitive although it's not that bad so I'm fine with it, the biggest issue I have with the game is that the story mode only has like 7 characters to pick from so I would probably suggest buying the original game and playing it for an hour then saving it and then putting in this game.    I'd wager you could get both games in good condition for like $15 max including shipping so that would be the thing to do.  Still though, you get the best characters in xtreme legends anyways such as Lu Bu who completely wrecks house!!!  I personally like Zhang Jiao though as he plays so much different from the others and you wouldn't expect his kind of combat in a game like this.    The graphics are pretty low resolution and over-saturated with color, but still look fairly okay.  Really though...  You don't play games like this for the graphics, you play them for the mission structure and customization wrapped in a history lesson.    I could easily see myself playing this for quite some time, it's much cheaper than buying an Xbox One with Ryse yet it's just as fun and that's what matters most, value.",An entertaining hack n' slash!,1384473600,,,,house addict combat play much i've quite character way repetitive saving wager xbox like warrior value mission hour graphic could lesson fine completely matter resolution others wreck can't weapon get mode dynasty thing i'd expect fragment pick buying zhang wrap color say...it's different advance structure must although read soldier music fairly play put bu fun gameboy really suggest that's upon one play personally series issue max original slaughter choose far low compare reason kind good single probably ryse cheap first night hour define bit game almost improves time imagination condition would nine history bad game still even see leave anyways over-saturated easily legends story jiao big put pick prior play gratify i'm best yet story xtreme okay customization look excellent life include though ninety say smoke hundred every shipping lu pretty
1175,299622,3,False,"09 21, 2013",A1FA33FKY3BH13,B00CAWF9WU,Dizney Man,"I must have spent 30 minutes on the 2nd simple challenge (left bank turn).  I'm an amateur gamer, so I thought it was me.  But the other reviewers all seen to have problems with the glitchy controls on this game too.  Once I figured it out, the game was quite fun & enjoyable.  But, boy, those were some frustrating 30 minutes!","VERY challenging at first, then...",1379721600,4.0,{'Format:': ' Video Game'},,problem enjoyable frustrating spent gamer reviewer think bank simple quite i'm minute must leave fun boy see amateur game challenge turn control figure glitchy
1176,285613,5,True,"06 2, 2013",A37MQN2FDP8MCW,B00ATF5YY8,Ryan P,"I played this game originally on Xbox 360, And I've repurchased it on Steam through amazon so ill have it forever :D. This game is Scary with awesome time manipulation and original enemies. I'm a man of few words so just do yourself a favor and buy it. Its a steal at $7.50 but i would have gladly paid $29.99.",Sleeper Hit,1370131200,3.0,,,enemy man forever repurchase steal played i've amazon i'm word steam ill awesome xbox time would manipulation scary originally buy favor gladly pay game original
1177,353858,4,True,"01 13, 2015",ADQD8KOAEO4W1,B00JXDJVHS,juan acosta,I like this game,Four Stars,1421107200,,{'Format:': ' Video Game'},,like game
1178,174823,5,True,"12 12, 2009",AEQFYOI6YJ83Z,B001E8VB6O,DanD,"I've never been much of a comic book guy.  Or a video game guy, for that matter.  I just recently bought a PS3, however, and I knew that one of the games I wanted to purchase was ""Batman: Arkham Asylum.""  Why?  Because it looked amazing.  Well, it is.  The graphics are spectacular, and I'm not using that word lightly.  You can see the holes and tears Batman's suit acquires as he progresses through the levels; you can see minute details in the floors and walls and plants.  The water ripples, the leaves blow.  This game is about as real as a video game can be.  It's an amazing story, too: The Joker has taken over Arkham Asylum.  What's Batman to do?  Stop him, of course!  You get all the Bat gadgets, plus some cameos from the vehicles.  You get to beat the living daylights out of the Joker's henchmen.  You get to take on some of your favorite villains (though I was sorely disappointed that the Riddler was absent; you spend much of the game trying to solve his riddles--to unlock content--but he's not actually in the game).  You get to use the Detective Mode to find clues and weaknesses.  And the voice cast--featuring Kevin Conroy and Mark Hamill from the classic cartoon series that I was fortunate enough to grow up with--is spectacular; the cinematic scenes (many of which actually require you to move your character) look and feel just like a movie.  I would pay money to watch somebody play this video game.  The scenes leading up to the Scarecrow encounters are perhaps the best--the first and third are absolutely terrifying (I got chills, I really did), and the second is just plain haunting.  They don't pull any punches here.  There are a few negative things, of course; at certain times, you have to multitask; I can't count the number of times I got shot in the back trying to hack into security doors.  Of course, I solved the problem by taking out the armed guards first (duh!), but the problem is there: like any game of this type, you don't have complete control over the camera.  It'll come back to haunt you.  And while the Detective Mode is spectacular, you often spend too much time in it, thus missing out on the amazing scenery of the game; I found myself saying to hell with the mission, and just walking around enjoying the stellar graphics.  I can't tell you if this is the best Batman game out there, though I'm gonna go out on a limb and suggest it is.  If there's a better game, then I really need to play it.  ""Batman: Arkham Asylum"" is perhaps the most beautiful game I've had the luxury to play; granted, until my PS3 purchase a couple weeks ago, I haven't owned a gaming system since Super NES, but I think you get the point: This is a must-have game.  As in, if you play video games, you are doing yourself a disservice if you don't buy this.  It'll blow you away.","An amazing, atmospheric, all-around engrossing game.",1260576000,,"{'Edition:': ' Standard', 'Platform:': ' PlayStation 3'}",,count punch second game wall stellar away move negative much hell week i've use find arm shot must-have like floor however mission graphic movie weaknesses say gadget pay grant come need character take comic actually think lead with--is time riddler can't book get video solve haunt favorite unlock mode many terrify enough blow lightly fortunate ne take problem disappoint somebody take gonna third amazing want real feel asylum disservice money ripple stop joker's well found look clue conroy scene word thing grow really enjoy suggest course one play detective miss beat mark series back progress tell batman's walk point pull beautiful try suit leave haunt riddles--to own type security sorely couple first super minute game villains solve cartoon certain number guard watch batman time purchase perhaps thus get would spend live what's cast--featuring cinematic luxury level buy plant game ago vehicle joker encounter complete voice see water matter bat daylight recently duh plain it'll scenery buy kevin multitask limb plus never require cameos scarecrow i'm door around since best arkham tear story henchman classic often hole spectacular hack acquire though look hamill system chill absent there's content--but detail know go well use best--the absolutely he's guy camera control
1179,64829,5,True,"05 13, 2007",A2GUF1575GL2IJ,B0008ELGGK,C. Sims,"Amazon has this listed as a game instead of an accessory, and that's a shame since it is a great accessory.  I tried a couple of the cheaper screen protectors you can pick up anywhere, and they all left much to be desired. I came across a review for one of these and it looked better than the others so I ordered one. I'm glad I did. The Hori filter is easily the best one I have ever seen.  It is thicker than other brands, which makes it much easier to apply cleanly. With some of the others it is just about impossible to get it on there cleanly and one particle of dust makes a rather large bubble under the filter. The Hori filter is thick enough to re-apply more than once so if a mote of dust gets in there you can peel it back and use a bit of tape to pull the dust off. You can then press the filter back down with no problems. I wouldn't recommend trying the tape trick on those cheaper and thinner screen protectors. You will mangle them.  Also, since the Hori screen filter is thicker, it protects better. If you get it on there right after getting a PSP, it will remain scratch free indefinitely. I have used three of these so far. Not because they needed to be replaced, but because I put a new silver faceplate on my first PSP, and then later I got a Ceramic White PSP. In both cases, I made sure I had a Hori filter ready to go. When I get one of those gold PSPs I will make sure I have another one ready to install.",The best one out there.,1179014400,3.0,,,case dust gold much use peel come ever order recommend glad re-apply others problem bubble get silver shame enough press pick cleanly particle great sure indefinitely accessory faceplate later mangle well left look thick put psps see that's one new psp need back make right pull try far easy free large use couple cheap amazon first ready desire bit protector across list remain screen scratch get thicker white game also thinner trick filter brand easily install make i'm since best anywhere instead try hori impossible make go ceramic get get apply mote three another tape protect rather review replace
1180,18094,3,False,"11 6, 2000",A34W59GPOUKU8L,B00004WESW,P. Webb,"Kiss Psycho Circus: The Nightmare Child is mildly entertaing first person shooter the graphics are decent the controls are allright using the 4 buttons as movement keys and the analog stick as your look mecanism.  There is a smattering of Kiss music in the game and you get to see the characters develop as they find pieces of their armor.  The single person mode is fun enough but the weapons aren't varied enough they should have put more in the game.  There are 4 worlds one for each Kiss band member and 23 nemesis.  What the dreamcast version of this game is missing is ANY KIND OF MULTIPLAYER  online or otherwise,  they rushed this title out without developing any multiplayer or online modes.  Seeing how nicely the DC is handling online play this is just outrageous for a newly released fps, no excuses.  This is why the title garners 3 stars its for die hard single player fps or die hard kiss fans although I am not sure that it will satisfy either.",First Person and Kiss fans only,973468800,,,,player hard nemesis person find character world newly nicely dc graphic title garner multiplayer get entertaing mode enough analog button member weapon sure nightmare armor mecanism fan although music fun put star handle mode one play movement miss control develop kind satisfy single online mildly child varied otherwise first rush version game outrageous decent see band circus shooter allright release develop either key dreamcast stick die kiss without look smatter use fps psycho see excuse piece
1181,314466,5,True,"02 7, 2015",A1A8LNJRWR1EB9,B00DC7G2W8,Wilson Pena,"Simply put; the best MK entry so far. The graphics are amazing, the gameplay well balanced and the game shows off all charisma and charm Nintendo characters are known for. I just hope Nintendo releases more tracks via DLC; that will sell a ton.",MK8 THE BEST,1423267200,,{'Format:': ' Video Game'},,release far via ton show dlc nintendo character sell amaze best gameplay entry charisma balance put hope graphic track simply well know game mk charm
1182,119503,5,True,"07 25, 2014",AQEO3EB3LQKBA,B000WCQWR6,Jose Lopez,All I gotta say is that if you never played this game somethings wrong with you.,Arcade at the comfort of your house,1406246400,,,,never game wrong say somethings gotta play
1183,131773,5,True,"03 5, 2015",A3VFUDQIYWUR2U,B0013FOQ88,Miguel,Great console. It just shows how awesome retro games are! Still recommend it in 2015!,Great console!,1425513600,,,,great still console recommend game awesome show retro
1184,306751,5,True,"02 1, 2015",AAOYSXSQU36FL,B00CXCCI8A,RoodyPoo,"I love it just like the other FIFA games. Graphics are great and game play works very well. I was worried because some games did not transfer well to the PS4 (WWE 2k15 anyone). I love this. I cannot figure out how to play tournament mode but other than that I love it. I do not play online, however, so this review is only for the local modes.",Great just like you'd expect,1422748800,,{'Format:': ' Video Game'},,local mode anyone online great fifa transfer wwe game cannot like tournament however graphic mode well game play worry figure love work review
1185,359747,4,True,"06 22, 2016",A3F97SCXFZTRLS,B00KPY1GX6,Jaimes Selection,ok,Four Stars,1466553600,,{'Format:': ' Video Game'},,ok
1186,197994,5,True,"01 14, 2013",A2XH4RKL8659O9,B002BSA298,Candace,Arrived on time. Works as expected. Don't use and mosh as expected. Not really worth the money. Why does Microsoft stuff always seem to break down so quick (XBOX)?,cool,1358121600,,,,arrive quick worth use break stuff money mosh xbox time seem really microsoft expect always work
1187,109982,4,False,"03 16, 2008",A2GU8O2R35XXE9,B000RHZ9JI,Cooter,"That is the general idea that this game give me.  It is completely focused on in depth, co-op gameplay, which is its strong, as well as weak point.  It is extremely fun and entertaining, but not for the casual gamer, as it takes quite a bit of patience and struggle to complete some levels.  This game is the perfect game to play with friends, mostly because that is the point of the game.  If you have a friend who likes video games as much as you do, it is a perfect purchase.  My only real complaint with the game is the characters.  Sure, their animations are fluid and realistic, but they never shut up, and your partner is basically invincible, unless you order him to charge in to point blank gun fire.",Realistic Gears of War...,1205625600,,{'Platform:': ' Xbox 360'},,give realistic like much quite character focus extremely fire order complaint perfect completely video fluid gun sure real shut fun friend charge play depth invincible point gamer animation bite game purchase patience mostly friend blank level general game complete weak casual basically idea never co-op gameplay take entertain struggle partner well strong unless
1188,416019,5,True,"07 20, 2016",A331U4RTWRBO8V,B0136JP9OS,Fred,"An Xbox one with 1TB of space and Halo 5, all good to me. It has the Halo sounds on power up/down/eject but under the covers it's still an Xbox One and does the job well",Nice unique Xbox One,1468972800,,,,sound good power xbox space halo cover one well still up/down/eject job
1189,158152,5,False,"04 6, 2009",A3Q0G2M6GSN4IT,B0015DOMGE,VideoReborn,"I purchase this produce for Resistance Retribution and Skype VOIP for my PSP-2000.  Call quality over Skype is NO DELAY, loud and clear!  The headset itself has a microphone sticking out that can be adjusted to different directions.  The ear clip style does not isolate environmental noise. It's a typical behind the neck design for you to hang your headphones on your neck when not in use.  The connection uses a standard 3 pin 3.5 mm stereo headphone with mic, which is the same as the iPhone's wired headset or other mobile phones, so this can be used not only on PSP but mobile phones.  The worse part is the length of the headset combining with the remote.  The remote no doubt is stylish but also considered as bulky.  Since the remote is designed to be used with shorter headphone cords, Sony simply did nothing and put two products together as a rush release for Skype bundle.  If Sony followed what Apple did to their iPhone wired headset with small remote and their favorite behind the neck style, the headset should be perfect for both gaming and cell phones.  If you have a PSP, and want to use skype and voice chat for games, this is the best you can get. I got it for $20 only from a clearance.",The headset wire together with the remote wire is WAY TOO LONG!!!!,1238976000,,,,product stylish apple use skype remote microphone phone connection simply perfect sony pin clip get headphone nothing favorite length bad headphone stick retribution ear different adjust headset hang put consider stereo resistance part psp quality iphone's follow chat bundle loud environmental iphone use together isolate design game want cord neck cell purchase call game get bulky rush standard mic produce also wire short voip voice release clearance mobile design style combine since best two doubt typical behind noise mm direction delay use clear small
1190,168744,5,True,"05 9, 2013",A221HTD29MIAKU,B001B1W3GG,Phreak777,"I bought this game for my girlfriend. My relationship has never been better than this! She loves it, and sayr it's an awesome game... And now I can go do my things while she plays!!!",Excellent!,1368057600,,{'Format:': ' Video Game'},,girlfriend relationship buy never awesome sayr well love plays thing go game
1191,224484,4,True,"02 4, 2011",A1GX2G8RMCZQEK,B004BCN05A,Marcellus Breuning,"If you liked the simcity games, than this is your cup of tea; This game has plenty of depth and is plenty challanging for city builders. The trade system is a bit to figure out but once you get it you can really move your city forward with it. The only thing I don't like, is that you can't easly upgrade roads once you built alongside them, which makes dealing with traffic flow somewhat limited to turning streets into one way streets. The bus and metro systems are much better than in SC games, where you had very little control over how the lines would run. You can check out a lot of info on how your city is doing, from satisfaction per household to categories like shopping, healthcare and education. I haven't noticed any bugs or flaws that some of the reviews were talking about, although my game slows down once my cities get over 100,000 people. But it's not too bad. I'm ejoying the game plenty, well worth its money. There is an online registration and though the manual tells you you can phone in to get your code, there's no number to call anywhere; You can use another computer and type in the codes to get your unlock code.",Good game,1296777600,3.0,,,satisfaction code phone move much use bug somewhat way like education figure bus challanging can't get unlock upgrade thing tea system tell flow deal money well although sc little really one metro depth like shop category lot city computer easly manual limited city type online worth talk simcity healthcare line bit number game turn flaw call would cup check road bad game street registration slow plenty trade info per forward ejoying builder build review i'm anywhere traffic system run though make there's code alongside people well another notice household control
1192,6943,4,False,"03 25, 2001",A3S1YIQQW7AZO,B00002EPYJ,EMAN NEP,"First of all, this review is ASSUMING THAT THE GAME WORKS ON YOUR COMPUTER. I read some of the other reviews below and heard about how this game isn't compatible with some graphics cards or whatever. If that were the case, I'd haved to give this game one star. But since this game did run perfectly well on my machine, here's what I have to say about it. The only space sim that I've played other than Tachyon is X-Wing--an old VGA game--but in many ways X-Wing was the turning point in space sims. The graphics in Tachyon are really good, if somewhat redundant. What I mean is that sometimes I see the same patterns and textures on space stations. Speaking of space stations, I was MOST IMPRESSED by their SIZE. The people at Novalogic really did an outstanding job at scaling things correctly. But what really got me to buy this game was the fact that you could buy different ships and decide what armament and upgrades you want to put on it. Certain ships have a certain amount of slots, and the possible combinations are nearly endless. Another nice feature is that you can own multiple ships at once, or sell individual ships or parts for money. You can hire wingmen to assist you on missions. Since there is no in-flight camera, it's hard to tell if your wingmen did anything to help you, but at least they don't die easily--even the poorer pilots. There are several external view, but I didn't find them very helpful. They should have put a gunsight on the external view so that you could fly through the mission, accomplish it, and enjoy the scenery at the same time. The game is sorta nonlinear. You get to choose which level mission you want to undertake, but ultimately you will end up doing the others. The missions are fairly simple and varied, which is nice. I remember that X-Wing was downright frustrating at times. By the way, there are cheats for this game, so if you get stuck, look 'em up. The levels with the fog are interesting, although they can be a strain on the eyes and disorientating at times. But that's not until the end. There are some cut-scenes, but nothing truly original or amazing--they're still the in-game graphics. This game could have been better, but overall I'd say it's worth its price. But I'd check to make sure it can run on your machine, first.",AN EXCELLENT SPACE SIMULATION,985478400,7.0,,,give ship compatible cut-scenes nice hard game--but card play stuck view i've amount find star tachyon somewhat enjoy way disorientate sorta feature novalogic mission space gunsight graphic way level armament poorer could hear pattern others job time least impressed get assume nothing several many i'd sure vga multiple assist simple sell different eye fog x-wing--an money sims well correctly size combination read interest although texture fairly put nearly thing really that's pilot one fact here's tell whatever scale original slot sim hire computer possible point fly frustrate good perfectly worth vary truly amazing--they're machine first station price nonlinear turn want certain remember in-game help time downright outstanding get strain part sometimes check buy level game speaking still undertake accomplish work see haved mission em upgrades scenery ultimately make choose external case x-wing review easily--even since helpful overall redundant die endless old mean look run cheat end in-flight people well individual decide say another wingman anything camera review
1193,241912,2,True,"04 25, 2015",AJWFYBOD7147T,B0050SYV70,michael blakes,not at all what i expected. based on collecting certain items for money to purchase supplies.,very boaring game,1429920000,,{'Format:': ' Video Game'},,supply expect base purchase item collect certain money
1194,496496,5,True,"08 20, 2016",ASQZKH5OVS0UD,B01AVS4IFS,Brian Shields,Fantastic game. Great collector's edition extras.,Five Stars,1471651200,,,,extra game edition great collector's fantastic
1195,226143,5,True,"08 22, 2011",ATBUM1YU8VFVV,B004FEJ8ZA,Brian,"I recently purchased this for my 4 year old daughter since she loves her kinectimal game so much. She instantly fell in love with this game as well. She can create multiple variations of cats, dogs, lizards, and horses and even customize them. Once you create your pet, you can play games with them which she really enjoys as well.",Great game for kids,1313971200,,,,recently kinectimal much cat enjoy pet multiple since customize game old love purchase dog really variation well year daughter game instantly play love lizard horse even fell create
1196,229734,4,True,"09 13, 2011",A3PAO5AC7UUGSE,B004NS78I2,Lisa,"The glitch is that the hammer doesn't open the coffin towards the end of the game. I had over 10 hours invested in the game and then hit the ""glitch"". I was almost in tears.. no, not really, but I was sure disappointed. I ended up starting it over and skipping through conversations and puzzles catching up quickly to where the glitch was.  I didn't have any problem with the hammer glitch after that, I guess because I followed a certain order to the game.  The extra ending in this ""Collectors Edition"" made up for all the trouble. I can't imagine the story ending without the alternate ending. Plus the deluxe strategy guide that comes with the collectors edition is very helpful.  I loved the game. My favorite out of the ""Ravenhurst, Dire Grove, 13th Skull"" trio. For those of you that don't know about the other two, the detective that solved the Return to Ravenhust mystery, next went to solve the Dire Grove mystery, and finally to Louisiana to solve the 13th Skull mystery. All three of these games are a cut above all the other Hidden Objects Games out there.  Even with the trouble I had to go through to get beyond the glitch, I still give it four stars.  Four and a half if I could. If you happen to get stuck like I did, it's not the end.... Use the deluxe stragegy guide, and go through the game again in that order. You can skip through conversations and puzzles and catch up in a couple of hours to where you were.  There are a few difficult puzzles at the end that you can't skip through. Just thought I'd mention that for those that hate puzzle solving. I'm personally glad that I couldn't skip through them because I probably would have. Then I would have never had that great sense of accomplishment that I got from solving them :)  I recommend this game, even with the glitch. Be ready for a LONG game. It's not your average short hidden objects game.  It's an amazing story, but if you're from Louisiana like me, (or even from the south), it's extra amazing.","Yes, there is a glitch, but I worked ""around"" it",1315872000,4.0,,,know give puzzle guide stick edition use think end like love order extra recommend hour glad skip trio could average puzzle four half guess open hammer next can't get solve favorite stragegy towards invest i'd accomplishment problem sure great disappointed alternate trouble amaze ravenhust solve go long catch strategy star really collector detective personally make cut sense mystery beyond followed dire quickly probably end couple ready come game solve certain almost hate skull got would coffin imagine skip game ravenhurst still south grove finally even hit difficult hidden catch plus object never short i'm helpful louisiana two glitch tear story without conversation mention end return happen go deluxe three start
1197,64052,5,False,"05 12, 2005",A3EK57ZHMA55G5,B0007UDYUQ,Lestor neeker Wong,"I made an impulsive decision yesterday by buying the PSP. Just in case you didn't know, I'm from Singapore, and Sony only officially launched the""ultimate portable gaming console"" at this part of the world yesterday. I walked past the shop, took a look at the demo, and took out my credit card.  Going home together with me is the inaugural title for the PSP, the racing classic Ridge Racer. I've played the game on my wife's colleague's parallel-imported PSP some months ago, and was pretty impressed by the look of things. But it was only when I had the time to finally take on the game on a more prolonged duration, that I fully appreciate the beauty of it. And it is, as I mentioned, just beautiful.  The thing that immediately captures your attention is obviously the graphics. Fantastic is an understatement when it comes to how good Ridge Racer looks. Even when you're primarily focused on the road while racing, you can't help but notice the amazingly detailed background. For one, your races will take you thought different hours of the day, which means you'll come across the brightness of the day, as well as the cosiness of sunset. During different courses, you may also notice an airplane flying above you; or see yourself driving past an awe-inspiring lake; or a crowd of spectators cheering you on... you get the idea.  The graphics also put a lot of emphasis on speed. So when you're bursting down the road at 240km/h in a tunnel, you'll find the background fading away in a blur to create a sense of speed. The best part, however, is that the frame rate never seems to skip a beat despite the extensive graphics. Having the screen freezing for moments while I go side-by-side with a rival car in other racing games (such as Burnout) on the PS2 is definitely not a problem for the PSP and Ridge Racer.  You've a few options to approach the game, while single events like Single Race and Time Attack may be a good training ground for newbies, you'd expect to spend most of your time unlocking new tracks and cars in the World Tour mode. The earlier tours are relatively easy to pass, but from what I heard, it just get tougher as it goes, so expect to redo races a lot of times as you progress. Oh, and did I mention you can have a wireless racing session with your friends if they also own the PSP?  The controls are relatively standard. You've the X button for acceleration, and Square Button for brakes. If you're using the manual gear, the Triangle button shifts a gear up, and the Circle Button shifts a gear down. The ""L"" button switches between first and third person view, and the ""R"" button activates the nitro you earn while doing power drifts during corners. Oh, and you also control the direction using the D-Pad, but I'm sure you already know that. The controls make reduce the need for any tedious learning curve, and make sure that you can start right away to do the thing that you bought the game. That is, to play!  Now, the next big thing for this game. The audios. If you're played earlier renditions of Ridge Racer, you should have knowledge of how cool the soundtrack, er, sounds. You get some rehashed tracks, as well as new tracks that really make it a joy to listen while you take on the competition. You'll also get to select from different playlists, so you're by no means stuck with what you don't like. An archive is also available for you to listen to remixes of old Ridge Racer tracks. Now, for the nostalgic fan, this is really a cool idea.  On the whole, Ridge Racer is a testament to how good a game can be on the PSP. If you're not a Ridge Racer fan, you may not enjoy it as much as those who're. Still, you can't deny that the graphics and audios in this game are worth another look. It's a pity that the sound couldn't do better, due to the limitations of the console itself. Listening to music on the PSP without earphones is like listening to a badly tuned FM receiver in my opinion, but then again, earphones are provided! Anyhow, I'd highly recommend Ridge Racer for fans of the racing genre, if only just to enjoy the beauty of the game's aesthetics.",Stunning,1115856000,,,,"power fading go stuck switch i've shop focused notice drive yesterday competition approach heard course drift time get tunnel badly racer thing expect buy sure different oh direction burnout learn really impulsive despite part parallel-imported beat control race right attack home speed airplane primarily unlocking earphone across screen highly cheer track ago amazingly finally sound tedious redo idea demo race without nitro frame credit go colleague's may emphasis portable know knowledge tune away joy limitation much view person think button enjoy like soundtrack archive graphic fly come listen title car can't due bursting rehash curve definitely problem console well tour prolonged understatement friend one triangle new anyhow make whole relatively newbie worth first lake side-by-side help time game spend game also still attention see officially race who're road brightness game's case appreciate pas wife's classic corner old use activate earn crowd play testament genre playlist blur decision however recommend hour event skip awe-inspiring need tour sony create next remixes circle i'd seem take big cosiness acceleration third receiver mean fan obviously music aesthetic thing the""ultimate lot psp sense beautiful training manual good single take come game sunset background ridge standard wireless deny singapore start select walk buy make provide i'm car best beauty look brake session rendition well another freeze control look er option find gear immediately launch audios world moment impressed mode extensive already pity earlier put shift rate square play mention go sound detailed duration together reduce card inaugural fully cool listen month fantastic fan nostalgic even ground easy day opinion never capture tough rival progress mention available past d-pad spectator pretty fm"
1198,98619,5,True,"02 13, 2013",A2HKSL6D58X72M,B000MKA60W,Katie,"If you love a great story in a game, then this is the game for you.  Great gameplay, compelling story.  I've beaten this game about 7 times myself, I bought this copy of the game for a friend for Christmas.  He said the game arrived at his house in good condition, and had a manual which was a big plus for him.",one of the best games I've ever played.,1360713600,,{'Format:': ' Video Game'},,arrive house manual good bought plus big christmas great i've copy story gameplay say condition beaten friend game love compelling time
1199,406205,2,True,"08 10, 2017",ARJE49NEWSFD,B00Z9LUDX4,Zach,I definitely forgot this was a kids game.... beat it in a day...,Kids Game,1502323200,,{'Format:': ' Video Game'},,definitely game day beat forgot kid
1200,5103,5,False,"11 16, 2001",APBDZ88BBTN4F,B00001QEQA,R. McAdams,"I have to admit I have never played the pen and paper version of D&D, but be that as it may, I still found this game to be a very enjoyable, humorous, exciting and interesting RPG adventure.  I have been playing RPG games for a long time now, and I can say that this game hands down is in the top ten I have ever played.  And if you get the expansion pack that is also available, it will be even better!",A fantastic game for any RPG fan!,1005868800,,{'Platform:': ' PC'},,enjoyable get pack adventure expansion play admit rpg never play hand game ten version good time long find interest excite ever d&d top humorous paper game also say available still may even pen
1201,218889,4,True,"02 9, 2012",A57QPRCNQJI68,B003YHJJW6,bunnismom,"It's a good hidden object game. It uses different types of searches to find the hidden objects, so it breaks up the monotony.",Good hidden object game,1328745600,,,,good hidden object object find different type break monotony game use search
1202,466180,5,True,"09 6, 2016",ASJTA02PLP92B,B000KBKBBM,Cathy,Great,Five Stars,1473120000,,,,great
1203,266395,5,True,"12 13, 2014",A2L5FNJ6X03MQY,B006WQR3GA,larrymb,works great,Five Stars,1418428800,,"{'Edition:': ' Standard', 'Platform:': ' Xbox 360'}",,work great
1204,267410,4,True,"05 26, 2014",A1TUE7NMV5XH3N,B006ZPAYPU,Dawn,"Got this gift for my son for his birthday. He loves it, hard to get him off. Fast prompt service",Great,1401062400,,{'Format:': ' Video Game'},,get hard birthday prompt love son get service gift fast
