,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image,review_clean
1806,143133,5,True,"07 1, 2013",A2BARFPH0SFE6P,B000NBWO1E,Living life.,"This is the best dark chocolate syrup ever it tastes so natural and raw,it's also amazing on sweets or used in icing.",The best dark chocolate syrup period.,1372636800,,"{'Size:': ' 16.5 Ounce (Pack of 6)', 'Flavor:': ' Dark Chocolate Sauce'}",,"dark sweet use chocolate amaze best natural icing ever taste syrup also raw,it's"
1807,1020415,4,False,"09 7, 2016",A383XURHVF8ON6,B01HGBAFNC,Kilo Delta,"We bring these with us when we travel, and love them for that purpose.  The little packets of coffee that hotels give you in your room are often dreadful tasting - especially the decaf ones, and hubby has to drink decaf because caffeine gives him headaches - and these instant coffee packets are far better.  And it's helpful to have our own decaf option when we're staying with family who only drink caffeinated coffee.  It is a tad bitter, which most coffee seems to be (unless it's cold brewed coffee which is what we drink at home), so neither of us drink it black - I drink it with milk and sugar, and my hubby adds a packet of hot cocoa to his.  The individual packets keep the coffee fresh.  When our box runs out, I'll be buying more as they're very handy to have.",Great for travel,1473206400,,"{'Size:': ' 16 Count (Pack of 8)', 'Flavor:': ' House Blend Decaf'}",,give instant black i'll cold milk handy travel room one hot seem bitter decaf buying run we're packet well box caffeine tad little neither love drink option far caffeinated hotel home give hubby add cocoa especially stay taste brew purpose fresh bring helpful headache often packets dreadful sugar individual they're family keep unless coffee
1808,960338,3,True,"03 20, 2017",A2S479U32Q1T1,B013KTYFYO,Amazon Customer,"The way the picture is I didn't realize the number of things that I do not care for very much. The things that I liked there were only a few of. I would not recommend buying this sort of thing unless you know that you like the majority of the items in it, otherwise it is just full of a lot of cheap snacks.",The things that I liked there were only a few of,1489968000,,{'Size:': ' Care Package 40 Count'},,know majority thing much buying otherwise realize item number way full cheap like snack sort would recommend thing picture like lot unless care
1809,65276,5,True,"05 10, 2015",A1BSU6ML7QQC8F,B000ED9LIU,David R.,good in oatmeal,Five Stars,1431216000,,{'Size:': ' 12 oz (Pack of 4)'},,oatmeal good
1810,699669,5,True,"04 27, 2016",A35VOR1BH46GQC,B00CZE30JW,J. Bailey,"I like the way it tastes, and it's so easy. Great for an afternoon snack or pick me up.",I like the way it tastes,1461715200,,{'Size:': ' 12.7OZ (360g)'},,snack pick great way like taste afternoon easy
1811,745315,5,True,"09 10, 2014",A209QI4CBGTQJK,B00EKR4MYY,SFENNER,Yum!,Five Stars,1410307200,,{'Package Quantity:': ' 18'},,yum
1812,465773,5,True,"11 17, 2015",A2YSLYQLODFGXQ,B004I05VDY,David S.,Pretty good price at the time i bought it.,Good deal.,1447718400,,{'Size:': ' Pack of 1 (56 Ounce)'},,time price good buy pretty
1813,405299,4,True,"11 27, 2015",A3HHXCUDHP1SE7,B002Z08ROO,J. Gibbs,Some cans were damaged but it is too much of a pain to do a return on a bulk item. Still rating it good though because it's a good deal on a good product. I have read that this is pesticide and chemical free even though it is not certified organic. I am on board with this and use this stuff in everything! Will buy again.,Still rating it good though because it's a good deal on a good ...,1448582400,,{'Flavor:': ' Pulp'},,free good rating much use certify stuff pain organic though read pesticide board chemical return item everything buy damaged can still bulk product even deal
1814,2443,5,True,"06 5, 2017",A3FV3W7PHRHFCP,B0000DGF9V,jessica elkin,"OMG this tree is fantastic !!  Came in great condition very moist very green and healthy looking twice the size I expected for the price of $25, this tree is huge Compared to other bonsai that I paid  40+ dollars for and a bonus it actually looks like the Advertised picture  I put three other of my bonsai's in 2 of the pictures to compare, it's the big one in the back!! Great buy!!",OMG this tree is fantastic!! Came in great condition very moist very ...,1496620800,,{'Size:': ' Medium'},"['https://images-na.ssl-images-amazon.com/images/I/718XgKLbUJL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71iuCnU+47L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71DdM+qUfuL._SY88.jpg']",compare bonus look compare twice tree big great bonsai's price omg dollar bonsai come like size moist condition huge put fantastic picture buy pay one expect actually green three back look advertise healthy picture
1815,1040924,4,True,"05 20, 2017",AKJFSJ4OJLX2S,B000RYHITU,m rhodes,a nice snack,Four Stars,1495238400,,,,snack nice
1816,745712,5,True,"02 5, 2016",A2TVZ2K2QC7WVK,B00ELPSOXU,margaret plunkett,This is some of the best coffee I have ever had! And you can't beat the price.,great coffee. awesome price.,1454630400,,{'Size:': ' 5 lb. Whole Bean'},,can't ever beat price best coffee
1817,767031,2,True,"10 12, 2016",ALOCRFCT2GZB9,B00FTAYQLU,FRANK T.,To sugary can not taste the pecan,ok if you like sweet,1476230400,,{'Size:': ' 1 Pack; 3.25 oz pouch'},,taste pecan sugary
1818,917078,5,True,"07 15, 2015",A2LXWUUUI5BTX6,B00V7LN88M,Tommie Miller,better than expected after sorting out the water to mix ratio to my tastes,Great tasting - add more water if too intense,1436918400,,,,well expect mix sort taste water ratio
1819,548568,5,True,"04 12, 2017",A3RCPLQ5ZY36MA,B005YQ1RO8,azkr,High quality salmon very satisfied,Five Stars,1491955200,,,,salmon satisfy high quality
1820,1084575,5,False,"04 8, 2017",A3E5WIDHCTLFAI,B007SM71IM,superdogmom,"I'm in total agreement with many other reviewers here - this is the BEST gluten free cookie mix on the market!  I've tried so many GF cookie mixes that were terrible or, at best, edible, that I started making cookies from scratch.  And while mine were very good, it's a huge hassle to gather all the ingredients.  This is soooo easy.  Plus, it makes a lot of cookies.  When I added a cup of dried cranberries, it increased the batter volume so I got 6 more cookies.  I especially like that the first ingredient is oats; so many other brands start with sugar.  This is now a permanent item on my Subscribe & Save list.",I've finally found the BEST gluten free cookie mix!,1491609600,,,,gf batter reviewer gather i've like dried market start subscribe oat many make soooo mine huge lot mix add permanent increase free good cranberry terrible list first edible scratch especially get cooky cup item brand start easy gluten mix volume hassle plus ingredient i'm best ingredient total try make cookie sugar save agreement
1821,223747,5,True,"01 25, 2015",AMMKG6NCVRX4A,B0016BS29S,C. Sadowniczak,Absolutely delicious and less than 100 calories.  Especially great on a cold night.  No caffeine to keep you awake.,"Delicious, low cal, no caffeine hot beverage",1422144000,,"{'Size:': ' 10-count', 'Style:': ' Original'}",,awake delicious cold great less especially caffeine calorie keep absolutely night
1822,387700,5,True,"10 15, 2015",A15RNYV5LGO9MJ,B002BWS1OM,Emy,Clean and cooks well.  Hard to find Quinoa at a good price.,Hard to find Quinoa at a good price.,1444867200,,{'Size:': ' 4 lb'},,well quinoa find cooks hard price clean good
1823,1034250,5,True,"11 22, 2017",A172CAGNICX0UX,B000PGQQES,juicy lips,Very nice tea.  Lovely flavor for an earl grey.,Excellent tea,1511308800,,,,lovely nice grey tea earl flavor
1824,1084562,4,True,"04 20, 2018",A1TG9WZWJ41T53,B007S9YHJ6,Nancy Campbell,Very good flavor,Four Stars,1524182400,,"{'Size:': ' 36 Tea Bag Tin', 'Flavor:': ' Milk Oolong'}",,flavor good
1825,1004379,5,True,"08 1, 2015",A12ZVUN5WM4GD5,B01E5XTW24,Chicago child,"How can you go wrong with green mountain coffee? Great tasting, quality coffee & great price","Great tasting, quality coffee & great",1438387200,,"{'Size:': ' 72-Count', 'Flavor:': ' Breakfast Blend'}",,wrong mountain great green quality price taste go coffee
1826,1110779,5,True,"11 9, 2016",A26IE2L5HAI489,B00HQDVY18,Sunrise,"Yum, chips, maple & bacon, you can't go wrong.",Five Stars,1478649600,,,,can't yum wrong chip bacon maple go
1827,199518,3,True,"05 26, 2015",A2018JWIL1S615,B00113ZZ5U,Ellie T and David P,I wish this came in smaller sizes.  Much easier then seperating cocunut cream.,Three Stars,1432598400,,{'Size:': ' Pack of 6'},,cream size cocunut small easy seperating wish much come
1828,391631,5,False,"02 5, 2017",A3LH6659U9LCBY,B002F1PSZY,try4,"Bought this coffee after reading the reviews and thought my wife would like it.  She didn't like it, she loved it!  She is normally stingy to say the least with her food critiques.  I also really enjoyed this coffee and will definitely be buying more.",Wife's new favorite coffee!,1486252800,,{'Flavor:': ' Blueberry Cobbler'},,normally least bought reading definitely buy review think enjoyed stingy like loved wife critique would food really also say coffee
1829,512286,1,False,"02 11, 2012",A3GJQ3W0T0KWEO,B0058AMYTC,tatcol,"Kettle Brand chips used to be so good...oily, crunchy, flavorful. I suspect the company has been bought out and the recipe has been changed for the worse. Now they're no better than any other big name brand chip. Try the Good Health Kettle Style Olive Oil chips instead. They are as good as the Kettle Brand once was. R.I.P., Kettle Brand chips. :(",USED to be my favorite chips,1328918400,3.0,"{'Size:': ' 1 Ounce (Pack of 72)', 'Flavor:': ' Sea Salt'}",,chip crunchy bad company name buy chip good use big style oil flavorful suspect well olive instead brand good...oily kettle they're recipe change try health r.i.p
1830,48301,1,False,"10 3, 2009",AQ10TQINTO0JL,B000CQ01NS,Kimmie_Verde,I was excited to try organic mac & cheese but this stuff has got to go.  It honestly tastes like vomit.  The first 2 bites I put in my mouth were good but thats where it ended.  It takes really bad on either side of my tongue.. just like vomit.  I cannot stomach this stuff & will never try it again. Ew.,"Um, gross.",1254528000,9.0,"{'Color:': ' Mwo', 'Flavor:': ' Real Aged Cheddar'}",,mouth good side either vomit never end tongue first stuff cannot excite honestly like organic taste take get stomach put bite really cheese go mac bad try ew thats
1831,746887,5,True,"12 2, 2017",A162NXE8NTQG8O,B00EOZ59BM,Ana,Yumm! Great quality seeds!,Great quality seeds,1512172800,,"{'Size:': ' 02 LBS.', 'Flavor:': ' Unsalted'}",,yumm quality great seed
1832,1056485,5,False,"08 27, 2012",A2SJPJ4GEPBT25,B00267A38Y,BluteSD,"This is the best bottled water available by far on the market. No aftertaste, crisp & refreshing. People buy Fiji for the cool factor, this is a bargain with subscribe and save. I have 8 come each month. If you are looking for an alternative to Fiji, tired of Arrowhead or other low end Costco brands, try a case. I no longer have to lug pallets of water from the grocery, they come boxed perfectly right to my front door!","Best Water Ever, Puts Fiji to Shame",1346025600,,,,far bottle low arrowhead fiji grocery month perfectly case door tire long best costco cool brand pallet refresh bargain end factor people buy market alternative come available lug save crisp try box subscribe look aftertaste water right front
1833,395763,3,True,"12 24, 2014",A1GXML8PW7M78M,B002HQCWYM,RON H SCHMITZ,I got sick of it,Three Stars,1419379200,,"{'Size:': ' 24 Count', 'Flavor:': ' Decaf English Breakfast'}",,sick get
1834,764721,4,False,"02 7, 2014",A32T2H8150OJLU,B00FPNVTUW,Alan Holyoak,"I go through phases where I like different candy bars.  I mean I don't eat a ton of c-bars, but there are several I rotate between, e.g., 3 Musketeers, Kit Kat, Butterfinger, Milky Way, Reese's Cups...  I was therefore quite excited to tear open the wrapper and bite into my first ever Butterfinger Peanut Butter cup (I've probably had 4-5 of them over the past two weeks).  Here's my experience:  First of all, these are not Reese's BP cups.  Keep telling yourself that.  These are not Reese's...these are not Reese's.  There are two cups per wrapper, but the cups are square, not round, and there is no paper wrapper for each cup.  As soon as you take your first bite you get a strong whiff of that classic Butterfinger Bar aroma.  There is a generous amount of chocolate around each creamy center...perhaps a little too much? (like that's possible), but as I bit into the cup I got that Butterfinger taste without the Butterfinger crunch.  Oh there are orange Butterfinger bits suspended in the creamy peanut butter filling, but the filling is quite sweet.  In Reese's cups the flavor contrast between the sweet chocolate and the slightly salty PB inside is what I really like.  In Butterfinger peanut butter cups, however, the chocolate and the filling are both sweet.  That's OK, but it can take you by surprise if you weren't expecting it. And now, after 4-5 I still get taken back at the first bite because somewhere in my brain it's thinking ""Reese's"" until I take that first bite and my brain gets derailed from it's Reese's track.  I don't know that I would say that Butterfinger is better than Reese's or vice versa...they are just different.  The bottom line?  I still like Reese's cups better, but I wouldn't turn one of these down if someone offered me one.  If you like a little sweet and salty, then go with Reese's. If you like a sweet treat and just a little of that sticky orange Butterfinger crunch in your teeth instead of a lot (like you get with a bar), then go with the Butterfinger cups.  As for me, Reese's is still winning the battle of the PB cup.  4 solid stars for this new offering.","I like it, but I don't love it",1391731200,,{'Size:': ' 1.5 Ounce (Pack of 24)'},,know track think crunch much week i've bar quite amount taste center...perhaps way excite like wrapper ever vice candy however salty round e.g someone open get generous several ton whiff treat flavor take phase solid slightly take contrast different teeth bar oh therefore surprise well ok line eat star little somewhere creamy really that's kat fill one square here's lot new suspend back turn brain reese's...these possible sticky soon sweet probably tell offer first chocolate bite bit cups musketeer butter bp c-bars get would versa...they cup win paper still pb battle inside bottom per derailed experience reese's milky aroma around butterfinger two classic mean orange instead without rotate expect kit go tear bit past say strong get offer peanut keep
1835,764710,4,False,"02 20, 2014",A1ALOTXWL76OY7,B00FPNVTUW,Amazon Customer,I liked these.  The butterfinger insides are smoother than the regular butterfinger bars and I find I don't get chunks of it stuck in my molars which I very much appreciate. The butterfinger taste is the same and the cups themselves are bigger than Reese cups (but I still think I prefer that smooth sugary peanut butter to these).  My friend who loves butterfingers better than I do raved about these so if you know you love butterfinger bars you know that you'll love these.,Bigger but not better than Reese Cups,1392854400,,{'Size:': ' 1.5 Ounce (Pack of 24)'},,know regular get smoother stuck much appreciate find bar taste big butterfinger molar sugary cup inside smooth chunk butter better love rave reese prefer friend like still love think peanut butterfingers
1836,758505,5,True,"05 28, 2018",A2APIWIPACGS0I,B00FC9UPVI,cyclbug,The website says it comes in two 8oz bags. It only came in one large 1pound  bag.,Five Stars,1527465600,,{'Size:': ' 1 Pound'},,one website say come bag two bag large come
1837,362073,5,True,"09 30, 2017",A1UZZRXAGBLH4Q,B001UUEWIA,Tina P,The perfect size.,Five Stars,1506729600,,{'Size:': ' 40 - Ounce'},,size perfect
1838,1128895,5,True,"08 15, 2017",A2Q8AMEF1ZRCNS,B00U9WT096,The-Summers,"So easy! Makes delicious gravy, been using it for years.","Awesome , flavorful gravy granules!",1502755200,,,,use gravy year delicious make easy
1839,591343,5,True,"05 24, 2017",A2NB481MSM9EYA,B007KPFS1O,Robert Myers,Very Good will but again,Five Stars,1495584000,,{'Size:': ' 24 Count'},,good
1840,448971,3,True,"01 18, 2011",A3ECXUZJXIX4H1,B0045XB4AI,captainthreshold,"I purchased these energy shots to compare them with the 5 Hour Energy brand shots that I used to buy (I decided 5 Hour are too expensive). Red Rain Watermelon flavor is really strong and super sugary sweet! It's like drinking double or triple strength watermelon Jello. The flavor is shocking to me every time I drink one, even though I know what's coming up. But, like I've said before, it's a shot, you chug it down and you're done. So, if you find that you can bear the shockingly intense SWEET watermelon flavor, you might want to try these as they are offered at Amazon at a very good price for a pack of 12. The energy that you obtain from these shots is comparable to all other brands of energy shots that I have tried.  They get me through my early morning workouts and if I take one in the early afternoon I can stay pretty focused and sustain energy until around 8 p.m. I'll probably buy them again unless I find something that's priced even better.","Wow, the flavor is STRONG!",1295308800,14.0,{'Flavor:': ' Watermelon'},,know price i'll i've find shot double focus like red say intense watermelon might try shockingly expensive get flavor take jello something drink triple obtain good brand sustain shot really rain that's one morning drink compare sweet pack good use probably energy amazon super hour price want sugary shock early decide time purchase afternoon what's chug buy strength bear even brand p.m comparable around workout come try though stay do offer strong every unless pretty
1841,858963,5,True,"07 2, 2016",A3EJ0HBX1PJNRQ,B00MUM9U8E,jean homfeld,I love marmite so really enjoyed these crisps,Five Stars,1467417600,,,,love marmite enjoy crisp really
1842,530083,5,True,"02 14, 2017",A1CVL8YFJMTN89,B0036RAO6Y,SHAUN COWLES,tasty!,Five Stars,1487030400,,{'Flavor:': ' French Roast'},,tasty
1843,295369,5,True,"08 24, 2014",A33DTHN3BH4DYT,B001D0KG1Y,Vicki,This one is the favorite! We have sampled many of the different cinnamon blends including a cinnamon sampler and this one is the favorite. Not as candy-like as a couple of the brands. Good cinnamon flavor without being overwhelming. Not the least expensive but not the most expensive either.,Favorite for cinnamon coffee,1408838400,,,,least favorite many good flavor either sampled couple different without include sampler blend overwhelm one cinnamon candy-like expensive brand
1844,992995,5,False,"07 18, 2016",A2ONIWEJ5JPMNC,B01BT8G3K2,Taylor Shmaylor,"I don't normally buy things like jello or pudding, but my boyfriend loves both. When I saw these, I figured it would be a nice surprise for him and I could feel better about it since they are at lest all natural and colored with real food instead of artificial stuff.  These are delicious. I got the orange one and it tastes like oranges! Which is great, because if you try cheap ones that are artificially flavored, they tend to taste like sugar with a hint of orange. But this tastes very refreshing and not like those gross ones.  This has only a few, simple ingredients. And you can read all of them!  This is colored with beets, which means no artificial colorings. You can tell that it must be, because (as you can see in my pictures) it is a very light orange color as opposed to the highlighter-orange of other brands that are artificially flavored.  It sets up really well, and it very smooth, not grainy at all. I don't know why but for some reason I would worried it might be lol!  It just such such a simple desert to make and each box makes the typical amount of other jello's.  At first I felt like they were expensive but you get 6 of them in a pack. When you go someplace and get pre-made ones, they are about this price anyways and not natural. So, in my mind, that makes these worth it to me.  You can obviously just make it plain, like I did to test it out and like you see in my pictures, or you can add fruit or whipped cream or whatever you like. My boyfriend always wants dessert and I am not a big sweets person so this will be nice to have these around to whip up for him quickly. I got these at a discount to be able to test out and let you know my experience, and I hope I covered some good points for you.",Smooth and tasty,1468800000,,{'Flavor:': ' Orange'},"['https://images-na.ssl-images-amazon.com/images/I/61yIM3M2yCL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61RhOKjCtlL._SY88.jpg']",know oranges nice artificially pre-made sweet person taste amount fruit natural someplace smooth like highlighter-orange lol could add might try expensive one normally flavor desert get want beet point jello big jello's cream great test color simple cover mean feel real must surprise obviously well discount taste refresh read box oppose hope food thing really set one tell whatever hint let reason pack able whipped good quickly dessert worth whip pudding first gross price stuff light cheap color love mind get would color buy grainy boyfriend felt artificial worried figure see brand anyways plain delicious tend make experience ingredient around since saw orange instead typical make go well sugar always picture
1845,591910,5,True,"04 8, 2016",A29JXXRAMSMEK,B007LTRR0O,Madeline,great drink!!!,Five Stars,1460073600,,,,drink great
1846,930106,5,True,"07 17, 2017",A3KT0XHE3B2LVQ,B00X1LJZUG,Maya-Austin,I love this stuff! Better than the cheap box mac and cheese. I will order again.,Tastes great!,1500249600,,,,good order box love stuff cheap cheese mac
1847,278802,5,True,"12 23, 2014",A2M3HTXQONQ57G,B0016MN9G8,M.Matthews,loved it! just what I was looking for.,Five Stars,1419292800,,{'Size:': ' TUB - 180ct'},,love look
1848,244925,2,True,"02 17, 2016",A3OBC0DHNS9N5M,B000YQUY2E,Jennifer W.,"Not as good as I'd hoped, very chemical tasting.",Two Stars,1455667200,,{'Size:': ' Bottle Only'},,chemical hop good i'd taste
1849,405267,5,True,"12 29, 2017",A1L6G5SKHTDPMA,B002Z08ROO,Irish Shrink,YES! FINALLY found a coconut water w/out a bunch of crappy addititives! Woot! Thanks Amy & Brian's!,No addititives!,1514505600,,{'Flavor:': ' Original'},,amy addititives find coconut brian's yes bunch w/out finally thanks water woot crappy
1850,52920,5,True,"01 6, 2014",A1279UERKF6H33,B000DZFMEQ,C. Henderson,I got this as a gift fora family member who was recently diagnosed with Celiac's Disease which had gone un-diagnosed for so long he had almost completely lost his kidney function.  Based on his current situation he has to follow the renal failure dietary recommendations along with the Celiac recommendations and finding things he can eat is difficult.  I gifted him this and he said that this bread mix is his favorite.,Gift for family member with Celiacs,1388966400,,{'Size:': ' Pack of 6'},,mix recently follow favorite difficult kidney lose current un-diagnosed member celiac's failure bread renal almost along find celiac long say got eat thing disease gift forum diagnose recommendation base situation dietary go completely gift function family
1851,865458,5,True,"06 19, 2016",A1NVX8FCAJQJB3,B00NBT2SIY,Hannah,So good!! Buy this coffee!!!!! There are no words for how good this coffee is!!,Buy This Coffee!!,1466294400,,{'Flavor:': ' Mnd Body Soul'},,word good buy coffee
1852,271826,5,True,"01 29, 2016",A2J83OP99JCJG1,B001534QYW,Steve L.,"Excellent, no sugar, no aspartame, healthy energy drink. Love it.  Drinking it daily for a few years now.",Love Celsius,1454025600,,"{'Size:': ' 24-pack', 'Flavor:': ' Raspberry Acai Green Tea'}",,sugar aspartame daily excellent drinking year love energy healthy drink
1853,813322,5,True,"04 7, 2017",A37FD35DFV80L5,B00IZDIMCM,Jim Stabford,Great!,Five Stars,1491523200,,,,great
1854,548272,5,True,"09 8, 2014",AJUHWR2ODJJJV,B005Y1L0BS,darthbagel,Best,Five Stars,1410134400,,,,best
1855,533497,5,True,"01 27, 2013",A29W9HGZ8B3CXZ,B005K4Q4LK,Mom of three boys,if you want a coffee with a vanilla creamer in it this is your coffee great for after dinner or a desert coffee.,love this coffee,1359244800,,,,desert dinner great want creamer vanilla coffee
1856,554587,3,True,"07 27, 2017",A1POGQGNJ31Y7A,B006562H0E,GAMBLER,yellow red orange,orange yellow red,1501113600,,,,red yellow orange
1857,51443,5,True,"03 13, 2016",A3UDH2K3F9W13Z,B000CRIUNU,c brown,tasty,Five Stars,1457827200,,,,tasty
1858,533910,4,True,"09 16, 2014",A1DUKBLMV8HGB,B005K4Q1T0,Cindy,fast shipping - a little to sweet for me,Four Stars,1410825600,,"{'Size:': ' 12-Count (Pack of 3)', 'Flavor:': ' Milk Chocolate'}",,sweet little shipping fast
1859,1000790,5,False,"02 21, 2017",A3I5849ML7WH3I,B01DIEXRTA,Theresa&#039;s Lookin,Great coffee!  Love the flavor!,Must try!,1487635200,,"{'Size:': ' 1lb.', 'Flavor:': ' Full City'}",,great love flavor coffee
1860,84978,5,True,"08 24, 2017",A2T0GKA7R84FQ8,B000F6SNPS,buffalou,Love this Tea,wonderful sub for Coffee,1503532800,,"{'Size:': ' 18 Count (Pack of 6)', 'Flavor:': ' Sweet & Spicy Decaf', 'Style:': ' Herbal & Black Tea'}",,love tea
1861,425253,5,True,"01 29, 2018",A3T9V8QAG98JNL,B003Q4TS78,Pradeep,ok,Five Stars,1517184000,,"{'Size:': ' 8.45 Fl. Oz (Pack of 30)', 'Flavor:': ' Lime'}",,ok
1862,875370,5,False,"10 1, 2016",A9BRH6BNPAW5X,B00OOWGUEK,flowerkitty,"Sun Pyramid Protein Powder  54 servings   I am using this Protein Powder to get more protein into my diet.  I'm getting to the point where I don't like meat.  Who would have thought?  After years of eating ground beef, chicken & steaks - it all upsets my stomach.  Even McDonald's cheeseburgers!  I can still eat Italian sausage - go figure!  I still eat bacon, cheese & eggs.  Gotta have my cheese & bacon.   I just add a scoopful to my smoothie whenever I make one.  I really do appreciate the included scoop.  I use a Ninja Prep ( the smaller Ninja) & my smoothie turns out perfect every time.  I do add different berries & whatever I feel like.   You get 54 servings & that will last quite a while for me.  Even if I make 1 drink a day.  I feel very ""smart"" when using this Vegan Protein.  Like I am doing something for my health & weight.  It really is like a meal replacement for me.  It keeps me full for quite a few hours.  I do like it.   I did receive this at a reduced cost for an honest opinion.  Thank You!",I'm getting to the point where I don't like meat. Who would have thought,1475280000,,,,berry use think quite bacon like hour smart cheese add turn figure receive perfect health cost diet protein last get replacement whenever something vegan different feel upset italian eat really one include beef egg whatever meat drink reduce point scoop scoopful chicken serving gotta weight full eating time would stomach sun still powder small honest even thank sausage ground day year opinion meal make ninja appreciate i'm prep cheeseburger keep pyramid mcdonald's go use get smoothie every steak
1863,1048203,5,True,"06 5, 2014",A3G04463Q8ZF8Q,B001EO5RS6,Nims,Great cereal to have. I am always rushing to work so I take a zip lock and pack some of this every night along with few pieces of walnuts. This keep you pretty much full since it has great fiber. I use it for a snack every other day.,Nature's Path Organic Optimum Slim cereal,1401926400,,,,day rush pack walnut fiber snack take much great use work since full along cereal lock zip always piece every keep night pretty
1864,946729,5,True,"05 11, 2016",A2Y3GAWICGXQT7,B00ZK8YHAQ,Roxanne M. Scheri,nice and spicey,Five Stars,1462924800,,,,spicey nice
1865,797654,3,False,"03 30, 2015",A2SPI5WNZLOJ2U,B00I01ZXYE,Sal Nudo,"This might be the type of food that you have to like a lot to want to cook with it. It's ideal for sushi, obviously, but I didn't cook and eat it in a sushi roll. Having said that, when I put torn bits of this seaweed in salad, the first taste that came to my mind was a good sushi roll. Seaweed is a bit of an acquired taste, but when you get used to it, its fishy flavor adds a bit of flair when you put it in soup, salad, and pasta. This food is healthy, too, another bonus.  These ten dark green sheets of roasted sushi are very thin and papery, something I didn't expect. At first it seems like the sheets are brittle, but they're really not. You have to put a little force into tearing them, and they can be a bit chewy if the pieces aren't small enough.  Directions on how to roll sushi with this organic seaweed is on the back of the package. The copy on the package also relates how ""this low-calorie super food is packed with an abundance of vitamins, minerals, and amino acids to boost everyday health."" I'm not a huge fan of seaweed, but it's hard to argue with health benefits like these.",Not typically on my dinner table but pretty good,1427673600,2.0,{'Size:': ' 50 sheets'},,hard taste cook roast soup like come say ideal mineral papery seaweed might health relates get dark enough expect flavor seem roll something everyday benefit force vitamins obviously acquire huge pack eat put little food sheet tear really pasta green lot package back argue bonus good type use salad acid first low-calorie super bit copy want ten thin add organic mind amino boost also fan sushi i'm chewy abundance tear fishy direction bit flair another they're piece healthy small brittle
1866,526067,5,False,"04 27, 2017",A2EUXAMQ174LFB,B005HB19KW,aloha,"This is my favorite drink and can be consumed on a daily basis without guilt. The panama peach is a wonderful tasty flavor.  Bai has hit a home run with their entire line of drinks. The main reason I found these is because it was time to lower my sugar content due to health reasons. Without drinks like this, I would have to drink plain water which is not at the top of my list. With these, I can drink several a day and keep hydrated. You won't be disappointed with this flavor",Panama Peach is delicious,1493251200,,"{'Size:': ' Pack of 12', 'Color:': ' Bai Panama Peach'}",,day plain favorite reason several home due bai flavor main reason disappointed list basis drink like daily without time run found content line wonderful would top hydrate consumed guilt sugar entire health tasty lower panama water keep hit peach drink
1867,854268,5,True,"03 27, 2015",AAPH4FS58HRL5,B00MBVQ5GY,L Jones,This is actually really good,Different flavors of coffee,1427414400,,{'Size:': ' 24 Count'},,actually good really
1868,871028,5,True,"05 23, 2017",AUYHN0A5QTXEH,B00NY3LPGI,Angela,Tastes great.,Five Stars,1495497600,,,,great taste
1869,698894,5,True,"04 10, 2015",A2JFTVY5EL0HFP,B00CXZKD16,jz,Great flavor with more kick than I anticipated.,Five Stars,1428624000,,{'Flavor:': ' Variety Pack'},,flavor great anticipated kick
1870,225493,4,True,"03 16, 2016",A2YYJQVRQRTIQ7,B00178W9VW,old mike,Taste good,Four Stars,1458086400,,,,good taste
1871,87528,5,False,"02 20, 2016",A2GM9BGJQJBN5V,B000FD93DC,my first kindle,I keep these on hand for a quick dip or antipasta .  Reese brand is always good in my opinion.,YUM!,1455926400,,,,opinion dip good quick hand antipasta reese brand always keep
1872,314609,1,True,"08 23, 2011",A20WEEYX2YQXW1,B001EO7GYE,swans6250,"I thought these would be the type of dried cherries I could use to add antioxidants to baking and cooking recipes.  I was not prepared for what arrived.  They are not in what I consider dried form.  They come in a big bucket which must take up room in your refrigerator after they are opened.  The cherries themselves are so sickly sweet you cannot eat them on their own and I'm not sure how they would fare in a recipe.  All in all, a disappointment",Not what I expected,1314057600,8.0,"{'Size:': ' 35.3 Ounce', 'Flavor:': ' Amarena Cherries in Syrup'}",,arrive prepared sweet consider type take big sure disappointment use think i'm refrigerator cook cannot must fare bucket would recipes eat dried cherry could add come bake recipe room open antioxidant form sickly
1873,627809,5,True,"06 17, 2017",A2X72KCCO2TAWX,B009MS1QT0,Ray Greulich,Lite pink color. Tastes great.,Himalayan Salt,1497657600,,{'Size:': ' 8lbs Coarse Pouch'},,great taste color pink lite
1874,23104,5,True,"06 21, 2017",A1KL0Q4SI2STTE,B0005XMXRU,Gex Dynamo,great for seasoning,Five Stars,1498003200,,,,great seasoning
